team,year,text
IIT_Delhi,2018,"Team:IIT Delhi/Collaborations
iGEM IIT Delhi
Notebook
Lab Records Medal Criteria
Team
Members Attributions
Collaboration
Human Practices
Human Practices Safety Public Engagement
Modelling
Parts
Basic Parts Composite Parts
Results
Demonstrate Interlab
Project
Overview Design
Close Navigation
Project
Overview Design
Parts
Basic Parts Composite Parts
Results
Demonstrate Interlab
Modelling
Human Practices
Human Practices Safety Public Engagement
Collaboration
Team
Members Attributions
Notebook
Lab Records Medal Criteria
UNESP Brazil
We collaborated with iGEM UNESP Brazil is working on the subject of Engineered Probiotics Around the World.
The goal of the collaboration was to understand about the GMO legislation around the world and if there already is any regulations about engineered probiotics and if there are clinical trials or companies using engineered probiotics in these countries. This work was done in collaboration with teams Chalmers-Gothenburg, IIT Delhi, Jiangnan China, TecCEM and Lambert. We were grateful that they reached out to us. It was really interesting to learn about probiotics marketed in various countries, high tech startups working in the field of probiotics and recent clinical trials across the world that provide critical insight into a topic that has been of much importance recently. The data from the collaboration is given below,
China
In China, there is no regulation for genetically engineered probiotics, the present tests in the country approach pathogenic potential, and patronized standards for food evaluation. No companies or clinical trials that use engineered probiotics has come to our knowledge.
India
In India, the ICMR (Indian Council of Medical Research) in partnership with DBT (Department of Biotechnology), created an official guide to evaluate probiotics in the country, so any probiotic product needs to be on this guide´s pattern to be released in the market.
Before being approved and released, food is submitted to standardized tests for identification and characterization of its new chains, such as PCR, in vitro tests mimicking the gut environment, in vivo testing to check the effectiveness in live animals, safety assessment for human use, evaluation of efficacy in humans, also there are standards patterns that need to be followed for the process of food packing and management.
Currently, the probiotic market in India is dominated by multinationals, which mainly commercialize fermented food products. No companies or clinical trials that use engineered probiotics has come to our knowledge.
Mexico
In Mexico, all food that has been processed or produced by genetically modified organisms are considered transgenic,"
Peshawar,2016,". Realizing the importance of public awareness and to promote the acceptance of genetic engineering as an alternative tool, we disseminated their survey that explained the dangers chemical pesticides pose to the health and environment, and their project that provides an ecofriendly alternative.
Support in surveying for Team Tec Chihuahua
Our collaboration with Tec Chihuahua from Mexico involved human practice activities. We offered our social media platforms to get responses on the surveys they were conducting. The survey was targeted at general public and centered around the concerns and issues relating to Synthetic Biology as perceived by common people.
IIT Kharagpur India
Our collaboration with IIT Kharagpur included Skype sessions where we shared construct designs, exchanged thoughts about improving them and insights about effective human practices. We disseminated their survey which sought to understand the perception of Synthetic Biology among the general public of our region. Given the current political situation between our two countries, our skype sessions, discussions, and idea sharing not only enabled us to bridge divides and share science across borders, but also laid the groundwork for long and lasting relationships for the future. We even listened to the 'Aman ki Asha'(The want of Peace) song together!
Team XMU China
XMU China is a team from Xiamen University. We were fascinated by their project idea that dealt with antibiotic resistance. Since a lack of public awareness plays a key role in exacerbating this problem, we helped them gather data about public knowledge and experiences related to antibiotic use.
Reach Us
Institute of Integrative Biosciences,
CECOS University of IT & Emerging Sciences,
Phase 6, F-5, Hayatabad, Peshawar, Pakistan
iib@cecos.edu.pk
+92 91 5860291
Our Partners
Connect with us
T--Peshawar--facebook-round-v2
T--Peshawar--twitter-round-v2
T--Peshawar--instagram-round-v2
T--Peshawar--blog-round-v2
Learn iGEM Wiki design"
UGent_Belgium,2016," survey to understand the current perception around digital and physical storage of information. Their results are available here .
We like to thank following sponsors
Your logo here? Contact us at igemugent@gmail.com
Follow @iGem_Ghent"
Valencia_UPV,2016," in the same environment. We tried it                         to check how it simulated the Cas9 and the gRNA in the                         same environment, and compare it to our own                         simulations. Our team gave them our scoring system for                         gRNAs, so they could use it to choose the optimal gRNA                         for their protein regulation.
Surveys
Via Facebook, Twitter or email, many surveys have                         reached our team. These are the teams we helped by                         distributing and answering their questions:
Evry :                                 knowledge of plastic contamination and opinion                                 about the use of PLA produced by bacteria as an                                 alternative.
Goettingen :                                 what we know about vitamin B12 and what is the general understanding of biotechnology and the                                 chances seen in it.
Groningen :                                 how sensitive information is saved, if people                                 trust in those methods of information storing                                 and how they would value the use of bacteria to                                 store their information.
Hannover :                                 survey about how useful would be for                                 researchers their project, TALebots, and why it                                 would be useful or not compared to other                                 techniques of gene editing.
LMU-TUM_Munich :                                 survey about enabling factors involved in                                 crating biotech companies from iGEM teams,                                 taking in account the results of the team                                 during the last Jamboree and what they did                                 after that.
Paris                                 Saclay : test ""Responsible Research and                                 Innovation"" of our team. It aims to give a                                 feed-back on the projects, in order to know how                                 the RRI principles have been respected. We had                                 a beautiful badge for answering!
Purdue :                                 knowledge about methods of wastewater treatment                                 and acceptance of the usage of engineered                                 bacteria for this purpose.
TecCEM :                                 antibiotic resistance and awareness about this                                 problem.
Tianjin :                                 knowledge about contamination.
TU                                 Delft : research the influence of iGEM on                                 among other things science, education and                                 policy, using as starting point last year                                 competition. Our team members that participated                                 last year in iGEM filled this survey.
UPO                                 Sevilla : popular opinion about GMO and GMO                                 acceptance.
Vilnius-Lithuania :                                 what makes successful an iGEM team, based on                                 result of last Jamboree.
Virginia: about awareness and use of biocontainment in iGEM projects. We also received a fantastic badge for answering.
XMU-China :                                 antibiotics, antibiotic resistance and bad                                 usage of antibiotics.
Follow                                 Us
Sponsors"
Tuebingen,2018,"Team:Tuebingen/Collaborations
Project
Team
Labwork
Bioinformatics
Human Practices
Collaborations
Results
Collaborations
None of us, including me, ever do great things. But we can all do small things, with great love, and together we can do something wonderful.- Mother Teresa
Introduction
One of the silver medal requirements is to include a team collaboration in an significantly way. This is because on iGEM, you have the unique opportunity to work with like-minded people all around the world on a project. You can influence the work of others in many ways, starting with meet ups to discuss problems and ideas and ending with helping them to complete an important task in their project. Over the year, we had different collaborations listed below.
Carroll iGEM
In July, the Carroll iGEM Team introduced us to an opportunity to collaborate with them on Instagram. We made a picture with Mike the Microbe who visited us in our Chemistry Lab. Mike is a cartoon friendly bacteria and iGEM teams all over the world hosted him in their labs. We were very happy to had him in our lab.
Mike in our Chemistry Lab
Meet-Up
German Meet Up During the German Meet Up in Marburg we talked with many German iGEM teams about their projects, comparing different approaches and meeting nice people from all around Germany.
European Meet Up The European Meet Up in Munich helped us to improve our presentation skills, exchanging experiences associated with the progress of our work and listening to intriguing talks.
Oslo In May, we had the opportunity to visit iGEM Oslo, since one of their members is an exchange student from Tübingen. We had very nice talks and an excellent workshop with the communications which lead to the development of plenty of good ideas, like the Ract! Festival or our public debate.
Bielefeld We visited iGEM Bielefeld during our attendance of the Hanovermesse, enjoying a tour of their laboratory and exchanging ideas.
HyperpodX The HyperpodX Team Oldenburg gave us insight in a very different approach of a big project.
For more information, you can visit our Human Practices site
BioInfo
Introduction
In order to test our deimmunization tool BERT in the context of a meaningful application, we collaborated with the iGEM Team Paris-Bettencourt . Their project focused on the usage of antimicrobial peptides fused together with self-assembling scaffolding proteins as a potential  alternative to classical antibiotic treatment.
Since biologicals (biopharmaceuticals) often have the problem of being targeted by the"
BroadRun-NorthernVA,2015,"Team:BroadRun-NorthernVA/Collaborations
{{BroadRun-NorthernVA}}
>
HOME
PROJECT
Problem
Solution
Methods
Results
Applied Design
PARTS
NOTEBOOK
SAFETY
HUMAN PRACTICES
Overview
Education and Public Outreach
Sustainability
Further Applications
COLLABORATIONS
ATTRIBUTIONS
TEAM
CONTACT US
SPONSORS
AWARDS
Collaborations
As the inaugural iGEM team at Broad Run High School, and also as one of the first iGEM teams in the Loudoun County school district, our 2015 iGEM experience has been founded on multiple collaborations. Without these collaborations, we would not be at this place with our iGEM project; with a working part that met our design goals of removing undesired starch in industrial wastewater and attending the Jamboree so we could share and learn more about the complex wonders of synthetic biology!
Armstrong, Lancaster, PA
When we reached out to Armstrong as a potential sponsor, we began a partnership where first they learned more about what iGEM and synthetic biology can do to solve real world problems, and we learned of problems that plague industrial manufacturing as they adapt to become more environmentally responsible. With their sponsorship, we furthered our understanding of Armstrong's water problem; through skype meetings with our team including our mentors Dr. Schiefele and Dr. Burkett, emails exchanges and querries on their manufacturing plant and process, documentation, schematics, photos of the plant. We collaborated with Armstrong’s Mr. Paul Hough and Mr. Hoosier, the technical expert for the plant who took time away from his job to attended one of our skype meetings just so we could get a better handle of the starch problem in the water. We worked together during the design phase of our project with their input and feedback, crucial to our solution. During the testing phase of our project, we also worked with Armstrong for water samples. We have communicated our findings to them with images of our results and received positive feedback and support for future collaborative work to refine our synthetic biology approach leading to an implementable solution.
BUGSS, Baltimore Underground Science Space, Baltimore, MD
Even before we had formed a team, during that very early stage of trying to bring iGEM to our school, our school’s administration rightfully raised concerns about fulfilling the ethical and safety requirements for carrying out an iGEM project. Because of this and the fact that our school lab did not have the resources for an iGEM project, Marissa Sumathipala and Adriel"
HZAU-China,2017,"Team:HZAU-China/Collaborations
Home
Project
Description
Design
Results
Demonstrate
Wetlab
Experiments
Improve
InterLab
Drylab
Model
Software
Hardware
HP
Silver HP
Integrated and Gold
Team
Members
Collaborations
Attributions
Safety
Parts
Collaborations 1. Biosafety Biosafety education video in Chinese Biosafety is one of the most important issues everyone should be aware of before starting any biology related experiments.       However, the biosafety education in China is far behind the fast development of modern biological research. In       some places, students are not trained properly because of the outdated education material or the language barrier       that prevent them from reading biosafety guidelines written in English. We’ve participated in an intercollegiate collaborating project to produce a series of biosafety education movies,       all in Chinese. This video collection has been uploaded online and is freely available at our homepage on YouTube and Bilibili , a popular Chinese video-sharing website. Teams participated the production:
ShanghaiTech University
University of Chinese Academy of Science
Tianjin University
Tianjin University of Science & Technology
University of Electronic Science and Technology of China
Beijing Normal University
Wuhan University
Huazhong Agricultural University
Anhui University of Technology
Nanjing Agricultural University
Fujian Agriculture and Forestry University
2. Amsterdam
3. Mutual help 1. This year we had a deep communication with Hubei University of Technology about Interlab and many other aspects.
2. We provided the parts of promoters with series strength, reporter fluorescent protein, E.coli BL21 strain and E.coli MG1655 strain for Northwestern Polytechnical University iGEM team.
3. We would like to thank Peking University iGEM team for giving us parts containing FKBP and FRB, and helping us with microfluidics."
SMS_Shenzhen,2016,"SMS->SVMA
Besides helping the SU, we also helped SVMA for their experiments. For answering their help request we shared our experiment experience with them, and provided them the list of the brand, the price, and the amount of our experimental instruments.
©2016 Shenzhen Middle School iGEM. All rights reserved."
BABS_UNSW_Australia,2015,"Team:BABS UNSW Australia/Collaborations
Collaborations
Sharing and collaboration are core values of iGEM. We encourage you to reach out and work with other teams on difficult problems that you can more easily solve together.
Which other teams can we work with?
You can work with any other team in the competition, including software, hardware, high school and other tracks. You can also work with non-iGEM research groups, but they do not count towards the iGEM team collaboration gold medal criterion .
In order to meet the gold medal criteria on helping another team, you must complete this page and detail the nature of your collaboration with another iGEM team.
Here are some suggestions for projects you could work on with other teams:
Improve the function of another team's BioBrick Part or Device
Characterize another team's part
Debug a construct
Model or simulating another team's system
Test another team's software
Help build and test another team's hardware project
Mentor a high-school team"
KU_Leuven,2013,"""
Page
Discussion
View source
History
teams
Log in
 
Team:KU Leuven/Team/Collaborations
From 2013.igem.org
(Redirected from Team:KU Leuven/Collaborations )
iGem
Secret garden
Congratulations! You've found our secret garden! Follow the instructions below and win a great prize at the World jamboree!
A video shows that two of our team members are having great fun at our favourite company. Do you know the name of the second member that appears in the video?
For one of our models we had to do very extensive computations. To prevent our own computers from overheating and to keep the temperature in our iGEM room at a normal level, we used a supercomputer. Which centre maintains this supercomputer? (Dutch abbreviation)
We organised a symposium with a debate, some seminars and 2 iGEM project presentations. An iGEM team came all the way from the Netherlands to present their project. What is the name of their city?
Now put all of these in this URL:https://2013.igem.org/Team:KU_Leuven/(firstname)(abbreviation)(city), (loose the brackets and put everything in lowercase) and follow the very last instruction to get your special jamboree prize!
Menu
Data Page
Project
Aphid Background
Honeydew system
Sticker system
E. coligy
Parts
Modelling
Cellular level
Colony level
Ecosystem level
Team
Students & Advisors
Attributions
Collaborations
Sponsors
Official Team Profile
Human Practices
Top Down
Bottom Up: Framework
Bottom Up: Public Outreach
Notebook
Journal
Protocols
Safety
iGEM
 
Students & Advisors
They made the BanAphids.
Attributions
A lot of thank yous!
Collaborations
You are here!
Sponsors
Meet our most generous sponsors!
Collaborations
INSA Toulouse
Already in mid-June INSA Toulouse asked us to send a brick. From our own experience, we knew that ordering bricks from the registry could take some time. Therefore we helped out the team of INSA Toulouse by sending them the brick BBa_K145150 from the KU Leuven team of 2008.
Purdue
The 2013 Purdue iGEM team started a project to bring a new standard to the datasheets. We gladly participated as we also consider this a serious problem."
Aachen,2016," of our protein had worked out and which parameters are needed to model the effects of the incoporation of our amino acid DMNB-serine.
The iGEM Team Technion did a lot of work when they tried to model our photocaged subtilisin E and to confirm the idea of inactivating our protease with the help of the unnatural amino acid DMNB-serine. In the beginning of their collaboration part the iGEM Team Technion met with Prof. Meytal Landau from the faculty of biology at the Technion. She gave them some useful information and hints about visualization software and how a protein could be modelled with the help of this software. Afterwards they tried to draw our photocaged aminio acid with the help of the software Chemdraw. Unfortunately they were not able to draw our amino acid because of its complex structure. So the iGEM Team Technion  contacted Einav Tayab-Fligelman with a request for assistance to draw our unnatural amino acid. In the next step the iGEM Team met with Dr. Fabian Glaser and asked him for assistance with the prediction of the final fold of the subtilisin and on how the folding process is influenced by our protease. He told the iGEM Team Technion, that it would be impossible to receive a credible result for the fold of our protease within the two months left in the iGEM project. Because of the time being the limiting factor, Dr. Glaser suggested to write a document, which describes the steps for an exhaustive computational work, including some insights from the comparison of the structures. The iGEM Team Technion sent us this document in the middle of September and because of this document we were able to assess the theoretical aspects of our project. Moreover members of the iGEM Team Technion created a 3D visualization of the subtilisin and the photocaged serine. In the document they included some scientific remarks of Dr. Fabian Glaser. In this context we want to thank the iGEM Team Technion, Prof. Meytal Landau and Dr. Glaser for all their support and their help in this collaboration. The document of the iGEM Team Technion and all their conversations with different experts from their university gave us a chance to confirm the theoretical idea of our project and recognize the influences of our photocaged amino acid in the folding process of subtilisin E. The counterpart of this collaboration can be seen on iGEM Technion Israel's wiki .
iGEM Team TU Darmstadt
iGEM Team Aachen for iG"
Osaka,2010," iGEM OSAKA 2010 All rights reserved
Retrieved from "" http://2010.igem.org/Team:Osaka/Collaborations ""
Recent changes
What links here
Related changes
Special pages
My preferences
Printable version
Permanent link
Privacy policy
Disclaimers"
