team,year,text
METU_HS_Ankara,2018," energy                  between two proteins and then to load the proteins into the software tool; Chimera. Here we could modify them by removing helixes and use them                  for further calculations in online software  tools, like Flexpepdock, to calculate binding strength.
Characterization with Bilkent Unam Team
After the iGEM Turkey Meet-up, the Bilkent UNAM team has further contacted us for help. During their presentation in the meetup, they have told us about their project and how they were aiming to use magnets but they didn't have enough.
In order to benefit from the situation, we have talked to our physics teachers at school and asked whether we could improve and then borrow the magnets we use at school and lend them to UNAM. After a few days, we have prepared the magnets to help them characterize their parts. The next day, we met in front of our school and lended them the magnets and further discussed the status of our projects. At the moment we are looking forward to our next collaboration and hoping to hear good news from them and their experiments.
Collaboration with TUDelft
With TUDelft team, we have collaborated to help each other. We have communicated numerous times via Instagram, especially when we faced an obstacle, and since they were an Overgraduate team, they were very knowledgeable. We appreciate their help and their thoughtfulness.
contact Us
email
metuhsigemteam@gmail.com
instagram
@metuhsigem
COPYRIGHT © METU HS IGEM 2018"
OLS_Canmore_AB_CA,2015," the iGEM parts registry we discovered your project, as well as one other project, both of whom attempted to solve the keratin issue. With this research and the exploration of previous iGEM projects, we decided to create a construct that would express a Keratinase enzyme to break down the keratin in the hair and feathers, thus solving the issue.  Because iGEM requires collaboration between teams, we decided to try contact you due to your decision to tackle this problem last year. As much of our project is based on building on, and optimizing previous constructs, we are looking for some more in-depth information concerning the cleaving process, and some issues you tackled there, and how you have dealt with them. We know that Keratinases are difficult to express in E. Coli, due to it getting stuck in the periplasm when expressed, because the Keratinase folds, and because when expressed, the export tag does not always get cleaved properly, so if you could give us any insight upon this, as that is an issue you have faced, that would be appreciated. We have worked with our mentors to optimize the Keratinase cleaving issue, but haven't yet managed to express it, due to problems with our lab work. We think that the cleaving issue should be fixed, but are not sure yet.  We would also like to get some of your current opinions on the issues, if you have any advice for us that could make us more successful at the competition and if you had devised a way in which you would have deployed your construct outside of the lab, if you had been successful. We also were wondering what your plans were for implementation of the biobrick into the real-world, and safety precautions to be taken outside the lab through implementation. We have been thinking bioreactor implementation for wastewater treatment plants, but regarding poultry farms, it is not a very applicable implementation. Looking forward to hearing back from you soon and we understand if you can't answer some of our questions.
Thank you sincerely,  Our Lady Of The Snows Catholic Academy 2015 iGEM Team
Hi Freya (and team),
In regards to the Keratinase results we saw - once we had colonies that we'd confirmed contained the Keratinase via PCR, we went straight to assay via incubation of feathers/nails (grim I know) into cell culture during growth. The paper we'd taken the construct sequence from had a great set of images of feathers being degraded over a period of 24h or a few days. We had no luck there which is why we chose to"
AHUT_China,2017,".
Question 4: The sustainability of the project needs to be improved. Answer: Apply for Entrepreneurship Project in NAU and industrialize this project. With the development of school’s Entrepreneurship Project and financial support, this research can be carried out more consistently. If you can find a company to collaborate with, the project will help the community even more, which will lead to deeper research by teammates.
Question 5: When using drones to monitor whether or not the wheat crop is infected with the virus, it requires a high quality of camera pixels. And the characteristics of the wheat are from a top view, which has a large difference in the picture of the diseased wheat in database.
Answer: Set up automatic cameras on the ground around the wheat field. This change has four advantages: The camera is close to the wheat plant so that the camera pixel required is not high; The picture in the horizontal direction is coincident with the picture in the database, which can improve the accuracy of the recognition;  
3. The plan is continuous monitoring so that the whole wheat growth cycle can be monitored for its disease;
4. Compared with drones, it is more more economical which is very helpful to the industrialization of this project.
 
  
Video-based collaboration:
  We have filmed China's bio-safety education video with Shanghai University of Science and Technology and 11 other universities. We undertook the part of design and shooting of the eighth episode, laboratory reagent leakage treatment.
  1.Background  
  We were connected by Shanghai University of Science and Technology. The lack of teaching materials in the field of bio-safety education in China, the obsolete of the laboratory-safe instructional videos and the disconnection between the content and the actual work of today's laboratories caused us making some educational videos. We aimed to strengthen students' bio-safety awareness and correct students’ operation which do not conform to safety standards. We hope to improve the level of bio-safety education in China and the safety awareness of people with the help of the Yale Laboratory Safety Handbook and other foreign bio-safety education materials.
2.Timeline
September 22nd
Shanghai University of Science and Technology and Anhui University, together with 11 other colleges and universities's iGEM team held a conference call. During that call, we confirmed the theme, scheduled time.
September 23rd -September 26th
 
Writing scripts, confirming the actors and actress, shooting location, props, shooting time and so on.
September 28th
 
 
Second online meeting
September 30th
 
 
Meeting on Shooting details
October"
OLS_Canmore_AB_CA,2015," if they have a working prototype at the giant Jamboree, I personally wish them the best (-Joshua Lamb)
Consort’s Collaboration Write Up for Canmore: Canmore’s project deals primarily with the issue of hair and feather build up in the water treatment systems. This is clearly a major issue and can use extensive amounts of money and time to remedy. There is an extreme amount of inconvenience to unclog the water treatment systems once they get to this point. Creating a BioBrick to produce keratinases could be an effective and cheap solution to the problem and also in preventing the problem. Our concerns for Canmore lie in the prototype and safety. The specific engineering and prototyping of a bioreactor is extremely important. The conditions required to keep the bacteria alive, the amount of  keratinases that would need to be produced and what kind of a time span are all aspects to look into when designing the bioreactor. Their plan to use the membrane bioreactor is a very good and easily applicable idea but the research as to optimum conditions concerning the production of the gene are incredibly important. Having a viable analysis of the cost, time and resources required to make this something we can implement is society is also an important consideration. The time frame of how long it takes to break down the keratin is also something to look into. The comparison of the time requirements to break down other pollutants in the bioreactor chamber compared with the time to break down keratin. Knowing this will allow a design maximizing potential.  Other thoughts for them to consider include: what types of bacteria are already being used in the bioreactor? What are they breaking down? Is there a way to genetically modify bacteria already in use to contain the kera or karus gene? This would eliminate the need to introduce another species and readjust conditions while allowing maximum productivity.  Overall, I believe this project could introduce a valid and much needed solution to the issue of hair build up and could be quite effective, quick and safe. As the bioreactor is not connected to the main water line and is completely contained, contamination of water with E. coli would not be an issue. The proposed prototype also utilizes the current system and technologies used making it as easy as possible for implementation. Canmore has done an excellent job in looking at the practical portions of their project and with more research, their project could do a lot of good in our world. (-Sam Davies)
 
 
Contact us at alinaarvisais@isidore.redeemer.ab.ca or taliadixon@isidore.redeemer.ab.ca"
UCLouvain,2017,"Team:UCLouvain/Collaborations
iGEM UCLouvain Team
iGEM UCLouvain Team
Our Project
Overview
Approach 1
Approach 2
Attributions
InterLab
In The Lab
Overview
Protocols
Parts
Human Practices
About us
Team
Aknowledgement
Our University
TITRE
SOUS-TITRE
TEXTE
Our sponsors"
CHINA_CD_UESTC,2015," in theoretical support and software technology to each other and cooperated to complete the SD Finder smoothly. The main function of SD Finder is helping user predict the ORF and SD sequence of DNA sequence. Software links below:
http://cefg.cn/Igem2015/mccap-server/app/tools/sdFinder.php"
Grenoble-Alpes,2018,"Team:Grenoble-Alpes/Collaborations
Template loop detected: Template:Grenoble-Alpes
HOME
TEAM
TEAM MEMBERS
ADVISORS
PARTNERS
ATTRIBUTIONS
COLLABORATIONS
PROJECT
DESCRIPTION
BIOLOGY
HARDWARE
PROOF OF CONCEPT
MODELING
HUMAN PRACTICES
OVERVIEW
ACTORS & PARTNERSHIPS
ETHICS
EVENTS
SAFETY & SECURITY
RESSOURCES
OVERVIEW
ACHIEVEMENTS
NOTEBOOK
PARTS
PROTOCOLS
COMPONENTS
MEDAL CRITERIA
CHARACTERISATION
SITE MAP
COLLABORATIONS
TEAM
ATTRIBUTIONS
COLLABORATIONS
The phage therapy and bacteriophages are a serious alternative at antibiotics that are less and less efficient against bacterium that is why there are often used in iGEM competition to solve problems. At this occasion, iGEM Grenoble-Alpes worked with two teams, iGEM Nottingham and iGEM LMU & TU Munich .
Collaboration with iGEM Nottingham:
iGEM Nottingham  developped the Clostridium dTOX project. The goal was to use phages to avoid the toxicity of a bacterium which causes diarrheas in hospital sector. iGEM Grenoble-Alpes collaborated with them on the phages/bacteria interaction modeling .
Working with Nottingham on the study of the toxin released by bacteria depending on the strain (C.difficile, C.jejuni), on the initial bacteria and phages quantities and on the analysis delay helped us implementing our own modeling.
Collaboration with iGEM LMU & TU Munich:
We worked with T5 phages and their host E. coli F during our experiments. To help the iGEM team in their Phactory project, we sent them T5 bacteriophages (at around 108 pfu/mL) and freeze-dried E.coli F !
Igem.grenoble.alpes@gmail.com"
Wageningen_UR,2013," buying expensive kits.
Questionnaire for iGEM Purdue
The iGEM team of Purdue asked iGEM teams to fill in a questionnaire about the standardization of the data sheet of the biobricks. They asked more than 50 teams around the world about their opinion and iGEM Wageningen was one of them. Of course we were happy to fill in this questionnaire and help them. Especially because it will help us and future iGEM teams in submitting their parts and search for other interesting parts.
Survey about your peronal motivation from iGEM Paris
Why are you joining the iGEM and what experiences do you want to get and actually get? This is something the iGEM team Paris was wondering about and that is why they sent around a survey we were happy to fill in. Every team member was asked to do it separately as it was a survey about your motivation.
PreviousTour Page
NextTour Page
Retrieved from "" http://2013.igem.org/Team:Wageningen_UR/Collaborations ""
Recent changes
What links here
Related changes
Special pages
My preferences
Printable version
Permanent link
Privacy policy
Disclaimers"
Lund,2017,"cidentally, we had just finished a similar analysis of our project and all parties collectively agreed that we would attempt to model their system. After a few additional skype-sessions and email correspondence, we were provided a clear understanding of the organization of their genetic circuits and we set out to design the set of differential equations. Upon completion, we provided them with a document that presented the differential equations, an explanation of the derivation, the potential limits of the model and friendly suggestions on how to approach the estimation of the conformational rate change constant between the sequestered SD site and unfolded mRNA chain. The document can be found here .
We are very grateful to the 2017 SVCE Chennai iGEM team for introducing us to the exciting world of mRNA regulation and its applicability in translational control and for allowing us to be a part of their iGEM experience.
Technical University of Denmark
The DTU team generously provided us with transformed DH5-ɑ colonies for the InterLab study due to our initial struggle of successfully transforming the competent DH5-ɑ cells acquired from the Department of Biotechnology at Lund University. However, as no fluorescence was detected after overnight inoculation of the colonies as per DTU’s suggestion, we were unfortunately unable to use their samples to gather the necessary data.
Chalmers University of Technology Gothenburg
After discussing our limited success in transforming the competent DH5-ɑ cells that were provided by the Division of Biotechnology at Lund University, Chalmers Gothenburg courteously offered to supply us with enough cells to make a bacterial glycerol stock.
University of Copenhagen
The University of Copenhagen kindly provided us with their protocols for the transformation of competent DH5-ɑ cells.
Practices collaboration
Chalmers University of Technology Gothenburg
During the process of creating a cohesive strategy on how best to approach the outreach component of our project, we concluded that a public seminar would be a good medium. This would allow us to both communicate the importance of sustainability as well as discuss the seemingly endless applicability of synthetic biology. This would in addition give us an opportunity to open up a dialogue with our local community. Coincidentally, Lund University is celebrating their 350th anniversary this year and offered an impressive range of public lectures throughout the year and upon request, we were allocated a slot. To ensure depths and flavor, we asked Chalmers Gothenburg to co-host the seminar which they readily accepted, much to our delight. Together, we hosted a two-hour long public seminar discussing various topics of synthetic biology. It was well received and we are beyond pleased with"
ULaVerne_Collab,2017,"Team:ULaVerne Collab/Collaborations
MENU
HOME
TEAM
Team
Collaborations
PROJECT
Description
Design
Experiments
Notebook
InterLab
Contribution
Model
Results
Demonstrate
Improve
Attributions
PARTS
Parts
Basic Parts
Composite Parts
Part Collection
SAFETY
HUMAN PRACTICES
Silver HP
Integrated and Gold
Public Engagement
AWARDS
Applied Design
Entrepreneurship
Hardware
Measurement
Model
Plant
Software
JUDGING FORM
ULaVerne_Collab
★  ALERT!
This page is used by the judges to evaluate your team for the medal criterion or award listed above .
Delete this box in order to be evaluated for this medal criterion and/or award. See more information at Instructions for Pages for awards .
Collaborations
Sharing and collaboration are core values of iGEM. We encourage you to reach out and work with other teams on difficult problems that you can more easily solve together.
Silver Medal Criterion #2
Complete this page if you intend to compete for the silver medal criterion #2 on collaboration. Please see the 2017 Medals Page for more information.
Which other teams can we work with?
You can work with any other team in the competition, including software, hardware, high school and other tracks. You can also work with non-iGEM research groups, but they do not count towards the iGEM team collaboration silver medal criterion.
In order to meet the silver medal criteria on helping another team, you must complete this page and detail the nature of your collaboration with another iGEM team.
Here are some suggestions for projects you could work on with other teams:
Improve the function of another team's BioBrick Part or Device
Characterize another team's part
Debug a construct
Model or simulating another team's system
Test another team's software
Help build and test another team's hardware project
Mentor a high-school team"
Tuebingen,2016,"Team:Tuebingen/Collaborations
Team
Home
The Team
Fruitforce
Introduction #
L. johnsonii
Project design
Model
Results
Side Projects
Clone Wars
Death Star
Interlab Study
Lab
Parts
Notebook
Safety
Methods
HP
Summary
Internship
Symposium Marburg
iGEM Marburg
EE16 Paris
Science Slam
Science Pub Tue
Symposium Tue
Attributions
Collaborations
Sponsoring
Acknowledgements
References
Collaborations
Duesseldorf (Lab)
The iGEM Team Duesseldorf, that was just founded this year, contacted us, because they were planning to work with yeast and were interested in a vector that we made RFC compatible last year ( BBa_K1680014 ). We had not only this particular vector, but also some sisters of it, as well as some of the pTUM vectors that were generated by Team TU Munich in 2012, in our freezer and were happy to provide them.
By sheer coincidence, two of our members were travelling to Duesseldorf a week after Team Duesseldorf had contacted us, so we could even bring them our collected yeast vectors in person and make sure that they could immediately use them for their experiments.
Our team member Nicolai von Kuegelgen hands over our parts and vectors.
Duesseldorf (Human Practice)
Collaborations are not only useful in Lab environment when the use of specific tools and materials can be shared, but also in Human Practices ideas can be realized much quicker and easier when teams are collaborating. To reach more people about synthetic biology, the iGEM team Duesseldorf approached eight other German iGEM teams, including us, with the idea to design different kinds of postcards which cover specific topics of synthetic biology, especially those that have or may have an influence on our everyday life. This format was excellent for collaboration with many other teams as each team only had to design one postcard, but these postcards reach a much bigger audience as they are distributed among eight iGEM teams all over Germany.
Post cards educate about different interesting topics of Synthetic Biology.
The covered topics are very diverse, from the recombinant production of Insulin to transgenes. All postcards together show the range of possibilities in genetic engineering and synthetic biology. Our postcard covers the topic of gene editing (see below) and shows probable applications of genetic engineering today and in the future.
In summary, this collaboration achieves multiple goals of human practices. The series of postcards can educate a broad range of people with"
Warwick,2017,"Team:Warwick/Collaborations
Toggle navigation
Front page
Project
Description
Design
Experiments
Notebook
Safety
Parts
Parts
Interlab
Misc
Public Engagement
Silver Human Practices
Gold Human Practices
Entrepreneurship
Model
Software
About
Team
Attributions
Collaborations
Collaborations
Westminster & UCL: UK iGEM Meet-Up 2017
Together with The University of Westminster and University College London, we co-hosted the UK iGEM meet-up for 2017, which was a great success!
https://2017.igem.org/Team:UCL/Collaborations https://2017.igem.org/Team:Westminster/Collaborations
Day 1
18/8/17
The first day of the meet began at 10am with team registrations at The University of Westminster. Each of the thirteen teams handed in their posters and then we all introduced ourselves to the other iGEM members over breakfast. Many of us had travelled from far and wide with very early starts, and so coffee was consumed in abundance!
We then heard from different speakers, who gave interesting, insightful and varied talks about different areas within synthetic biology.
After lunch, each group had the opportunity to present their poster and peer-review the other teams. It was fascinating to see such a diverse range of project ideas, conveyed and presented in all sorts of different ways. We can’t speak for the other teams, but for us it was a really useful opportunity to put together a draft poster in preparation for the Jamboree. We were inspired by the other posters and have since altered our layout and design to make it more eye-catching and accessible for readers.
The day ended with an iGEM social event, kindly hosted by Westminster in their SU building.
Day 2
19/8/17
After a well-earned rest, we all assembled at UCL in time for a morning of debating! Each team was split up and their members mixed with other iGEMers. These smaller teams of 4 or 5, were then given contentious ethical issues linked to the field of synthetic biology. We were given some time to prepare arguments either for or against the topic in question, before embarking in heated debates! The topics chosen by UCL made us all take a step back and really think about the ethics and safety of the field, which in turn helped enormously when we came to look at our own Human Practices.
After lunch, everyone travelled across the Thames to meet at the iconic tallest building in the UK"
