team,year,text
Tianjin,2017,"
After the PCR product was obtained, then came cleavage：
After overnight digestion, it was linking with the linearized plasmid pEX18 for 1 hr. Then the linking product was transformed into E.Coli.
PxylA-xylR was cleaved by SacI on plasmid pAX01
The pEX18-lys, which has been added with lys, was linearized by SacI single restrict digestion
The two were connected after 1hr
Then the linking product was transformed into E.coli.
Helped us to test the fluorescence intensity of pRS416-CUP1p-RFP without copper induction in Saccharomyces cerevisiae BY4742 and BY4741.
Plamids we constructed for NKU.
Plasmid
Plamids we constructed for NKU.
Plasmid
protocol
Cutsmart® buffer 5μl
XbaI 1μl
SacI 1μl
PCR product 43μl
After transformation
After transformation
Protocol
Cultures were incubated overnight in SC-URA medium.
Took some yeast suspension to the new SC-URA medium, then adjusted the OD600 value to 0.1 for 24 hours.
Fluorescence was measured, and the results were presented below:
Excitation 472nm
Radiation 532nm.
the data they obtained in their lab was provided for iGEM-Tianjin as reference
the data they obtained in their lab was provided for iGEM-Tianjin as reference
@iGEMTianjin2017 |  Tianjin University, NO.135 Yaguan Road, Jinnan District, Tianjin City, China
Twitter:@iGEMTianjin2017
Tianjin University, NO.135 Yaguan Road, Jinnan District, Tianjin City, China"
NEFU_China,2016,", Northeast Forestry University
Lei Lu
Associate Professor, College of life science, Northeast Forestry University Xiaoyan Li
Lecturer, College of life science, Northeast Forestry University
Chen Li
Lecturer, College of life science, Northeast Forestry University
We appreciate the help from following instructor and iGERMer for sharing the related information and plasmid about iGEM and giving us suggestions:
Peiqing Sun
Professor, College of life science, Nanjing University
Wenyin Su
Student, College of life science, Nanjing University
NEFU_China 2016 team is particularly grateful to the following institutions for funding our iGEM project:
The National Natural Science Fund
Northeast Forestry University
College of Life Science, Northeast Forestry University
College of Forestry, Northeast Forestry University
College of Science, Northeast Forestry University
GeneWiz biological technology (Beijing) Co., Ltd
We would like to thank the faculty of the Discipline of Developmental Biology for letting us use their laboratory space, granting the access to laboratory equipment and providing guidance throughout our project.
We would like to thank our five instructors sincerely, for helping us improve our project and guiding us to do better in the final presentation. Thanks for all the time and efforts they have spent in our competition.
We would like to thank GE Healthcare, Harbin Boshi Biotechnology Co., Ltd, for providing techniques and convenient service to let us accomplish our project.
We appreciate the help from previous iGEMers for sharing their experience of the iGEM and giving us useful suggestions
Partner"
Aachen,2017,"asmids into our different mutants to further improve our salt uptake. Since we did not work with plasmids or golden gate assembly it was not possible for us to assemble this plasmids in such a short amount of time without the help of our collaboration partners. This plasmids proved to work pretty well with our mutations, thus contributing essentially to our whole project. Therefore, we thank our fellow iGEM partners!
The plate contains several yeast colonies. A colony was randomly picked and analyzed through a microscope. No visible contamination was observable.
The ladder can be on column #1. The 2 PCR products (found in columns 2, 3) show a strong band situated at around 2000 bp. Using the software Geneious®, we digitally constructed the dPEX7 knock out cassette, determining that its length should be around 2100 bp.
Once we finished this collaboration, our team realized its importance and the positive effect it had on our partner iGEM team's project. Keeping in contact with our friends in Cologne/Düsseldorf,      we learned that the knockout we accomplished was a key transformation in their project. Getting rid of PEX5 and PEX7 genes would get rid of the own cellular protein import system of the peroxisomes.      This important step would then allow our partners to integrate their own protein translocation system and therefore control the synthetic pathway that happens in the intercellular compartments.      Through our experience and knowledge, we helped them overcome this obstacle which, as they explained, wouldn't have been possible by themselves.
SynBioDay
We were invited to the SynbioDay which was organised by our lab collaboration partner Team Cologne Düsseldorf.
The conference took place in the university’s very own palace, which is now a conference centre in Düsseldorf’s city centre. Lucky for us, Düsseldorf is just about 1.5 hours by train, so we did not have to get up too early in the morning.
After a short breakfast Professor Matias Zurbriggen gave all the attending guests a short introduction to synthetic biology and how it mimics some of the same principles as an engineering design process, while still having some differences.
Dr. Marc-Denis Weitze talked about the challenges of communicating between the science community and the general population. He explained how their academy investigates the public’s perception of an upcoming controversial topic like artificial photosynthesis and tries to initiate a dialogue between scientists and the public.
Professor Röbbe Wünschiers held a guest lecture about his field of work and the future of biotechnology which in his opinion lies in in silico simulations.
Next up"
SCU-WestChina,2017," TMMU-China generously offered us these genes from 2016 iGEM Distribution Kit when we turned to them. We appreciated their kindness so much.
SiCAU-China
iSWU 2017
SiCAU-China attended the China iGEM Southwest Union (iSWU) this year. We discussed our projects together, shared different opinions and gave each other suggestions to improve our projects.
Salmonella typhimurium SL1344
We obtained Salmonella typhimurium strain SL1344 from SiCAU-China, which was designed in our original project.
E. coli Nissle 1917
We offered SiCAU-China the E. coli strain Nissle 1917 we obtained from SDU-China.
RED
We gave the plasmid pKD46 of RED system to SiCAU-China.
CRISPR
We got plasmids pCas9 and pTarget from SiCAU-China and used them for gene knockout.
Mentoring
The team leader of SCU-WestChina, Hongbin Yu, used to be in team SCU-China from 2015 to 2016. Our team leader has contacted with the leader of SiCAU-China for more than 2 years to give them suggestions on iGEM competition. In 2017 competition season, we still mentored  SiCAU-China in many aspects, from competion, team management, visa, to project. We are firmly collaborated.
SDU_CHINA
We got E. coli strain Nissle 1917 from SDU-CHINA, which is crucial to our project.
Hong_Kong_UCCKE
Hong_Kong_UCCKE’s project this year is also about engineering bacteria to catabolize uric acid, so we communicated with them through video chat, exchanging ideas about our projects and the problems we met in our experiments. We offered advice on uric acid testing and gene expression.
SZU-China
We had problems with the transformation of our pucR-PHT43 plasmid into B. subtilis WB800 and R179 strains. SZU-China’s project this year focuses on B. subtilis engineering, so we contacted them and asked for help. They helped us with great effort.
FAFU-CHINA , WHU-China , Shanghaitech
We had difficulty with B. subtilis transformation and we tried a lot before we contacted with SZU-China. We asked FAFU-CHINA, WHU-China & Shanghaitech for help and they gave us the suggestions and protocols"
Dundee,2016," enabled us to improve.  The questions in London were tougher but our answers held up to scrutiny and we considered the presentation a success.
We also presented our poster for the first time in London, with many teams commenting that they enjoyed our infographic style as it differed from all the other teams.  Feedback included that it was easy to read and follow; there should be more lab work and results present and that the layout should follow the presentation so they link seamlessly together.
Edinburgh Debate
We teamed up with the undergraduate team from Edinburgh to organise a debate regarding GMOs to help us better understand perceptions from non-scientists and what they main points are for arguing for and against the use of GMOs.  We enrolled the University of Dundee and Edinburgh debating unions to present and chair the debate, which was a massive success and contributed to our understanding of public opposition to GMOs.
The debate leaned heavily towards GM crops, as it does in Scotland, and focused on the profit that could be made by large companies such as Monsanto who develop GM seeds that outperform their natural siblings.  There is a fear that these companies would hold their seeds ransom for an extremely high price, with farmers obliged to pay due to their undoubted benefits.  This was countered with the notion that whilst companies such as Monsanto make a profit, it is not comparable to the saving of millions of lives due to these improved agrichemicals producing better yields, and in harsher environments.
Mentoring
The Dundee High School Team was the first from Dundee and first from Scotland.  They entered the lab with little experience and very basic knowledge of the correct procedures and protocols that they would require to complete their lab work.
We mentored them throughout their first month in the lab to develop their skills, grow their confidence and spent most of our days with them, either in the wet or dry lab, assisting in any way we could. Kieron, Chris, Holly and Rachel taught them how to pipette as well as carry out minipreps, restriction digests, ligations and transformations and showed them how to make and run agarose gels. We also made sure they were aware of the correct safety procedures and when to wear appropriate PPE. Fatima helped them to get to grips with mathematical modelling and Ummi helped them to design their poster and presentation.
UCL Testing
UCL are sending us their device to test in the stomach simulator. We tested their lycopene construct at pH5 in our stomach simulator, taking samples and measuring their absorbance every 15 minutes.
Sheffied iGEM team
Our supervisors"
CSU_Fort_Collins,2018,"Team:CSU Fort Collins/Collaborations
Template:CSS/Main
Collaboration
Home
Project
Phage
Quorum Sensing
Kill Switch
Modeling
Team
Members
Sponsors
Acknowledgements
Notebook
Protocols
title
Daily Notes
Phage
Quorum Sensing
Kill Switch
Interlab Study
Human Practices
Collaboration
Outreach
Achievements
Parts
Judging
Safety
Title
Notebook  test test %%% .
image image image
explain more  .
link to other wiki .
our sources."
BUCT-China,2018,"id into E. coli top10 strain and observed its growth (the AMP resistance gene was carried on the vector plasmid to confer selectivity). The expected result is 1, 3, 4 groups of long bacteria, and 2 groups are not long bacteria. However, we conducted a number of tests and all ended in failure.
So, we contacted the cooperation team TEAM UESTC-CHINA to discuss the reasons for the failure and the solution. Finally, TEAM UESTC-CHINA proposed changing the enzyme ligation conditions, changing the enzyme ligation conditions to a 4 degree reaction for 22 hours (overnight reaction) for enzyme ligation, and proceeded to verify the work.
                       TEAM UESTC-China verified the results of the enzyme connection
In the end, we used the solution provided by TEAM UESTC-CHINA, and the experiment was carried out. The experimental results are very good. After that, we were able to carry out the subsequent operations.
I am very grateful to TEAM UESTC-CHINA for helping us, so that we have taken a lot of detours.
Detailed information about the team-UESTC can be found in the here: UESTC-China.
Collaborate with  the team Tsinghua
Our team visited the IGEM team at Tsinghua University. Everyone exchanged ideas and spent an unforgettable morning together.
Visit the IGEM laboratory
We visited the IGEM laboratory of Tsinghua University. We learned about some experimental sites and equipment at Tsinghua University Laboratory.
Project exchange party
We exchanged learning in the conference room with members of the IGEM team at Tsinghua University.
Detailed information about the team-Tsinghua can be found in the here: Tsinghua."
Pasteur_Paris,2016,",  growth curves, taking the OD (optical density) at different times, and methods of comparison whether or not there has been expression SDS-PAGE). For their protein purification, we advised them to use a His-tag.
Parisian Meetup collaboration with iGEM Saclay Team
We had a very fruitful collaboration with Paris Saclay iGEM team that resulted in the organization of the Ile De France meet-up. With Naiane, one of their team members in charge for communication, we decided to host an event where Parisian teams could have the opportunity to present their project in front of a public and jury, just like at the giant jamboree! The goal of this meeting was double: we both wanted to place teams in competition-like conditions, but we also wanted to socialize with the teams nearby in the Parisian region and have a great time. On both levels, the event was a complete success! Attending Teams were Paris Bettencourt , Paris Saclay , Ionis Paris , Evry , UPMC Paris , Marseille .
Collaboration on questionnaires with other iGEM Teams
Together with iGEM Tianjin , iGEM Pittsburgh , IGEM ULV-LC-CV , iGEM Valencia UPV and iGEM Virginia , we created a grouping for questionnaire distribution. Each team created surveys about their project, about synthetic biology in general, or another related topic. The aim was to share the surveys from other teams online as much as possible in order to help them get as many replies as possible.
Collaboration with EPFL iGEM Team
We had a nice collaboration with the iGEM EPFL team. We had a fun skype meeting during which they interviewed us, on our project, on how we were managing with organization, with team building, on our country and more! They transcribed our answers to fill their cool website « igem today » which offers an overview of the teams, their project and the daily life of iGEMers around the world.
Collaboration with Groninger iGEM Team
We helped iGEM Groningen by completing and sharing their survey.
Fun collaboration with iGEM Freiburg 2016
We especially want to thank the iGEM Freiburg team for the package that they sent us, we loved it! We made a collaboration in a more fun way. The idea was to send to each other a care-package with regional specialities (foods, souvenirs and wine). That is an unconventional collaboration in a more entertaining way. We were delighted to meet you"
ManhattanCol_Bronx,2017,"Team:ManhattanCol Bronx/Collaborations
Toggle navigation
Home
Team
Project
Description Design Experiments Results Notebook
Parts
Parts Basic Part
Safety
★Human Practices
★Collaborations
★InterLab Study
★Attributions
Judging Form
Collaborations
The Manhattan College iGEM team collaborated with the
Academy team in two ways ( West Point iGEM Wiki ).
Our team transformed DH5alpha cells with each of the devices for the InterLab study. We shared these strains with the West Point team in an effort to help them complete their Interlab study.
We are also collaborating through a joint meeting of iGEM teams. We visited West Point Academy and each team presented their Jamboree presentations. This collaboration was an effort to receive critical insight into our project"
CSU_CHINA,2018,"Team:CSU CHINA/Collaborations
HOME
Project
Description
Design
Experiments
Notebook
Results
Demonstrate
Parts Overview
Basic Part
Composite Part
Lab
Safety
InterLab
Human Practices
Human Practices
Education & Engagement
Collaborations
Team
Team Members
Attributions
Collaborations
Collaboration with NUDT_China
Before the interlab part, we started to have experimental communication with the team of national defense university of science and technology. Thank you for the friends of NUDT_CHINA for sharing Escherichia coli and DH5, and hope you all can have a good harvest in the end.
Want more information about our collaboration with NUDT_CHINA? CLICK HERE!
Collaboration with ZJU-China
       Meetup helps communication much easier. This year, our student leader Xiangyu Li of CSU-CHINA team came to the ZJU's laboratory and built connections with ZJU-China. After brief presentations, we exchanged views on our respective projects. It's pleased to know how a experienced team works and thinks in their own way.
       Keep in touch and inspire more!
Want more information about our collaboration with ZJU_CHINA? CLICK HERE!
Collaboration with OUC-CHINA
       In the social practice section, our team worked with the team of Ocean University of China. The handbook prepared by Ocean University of China introduces some of the knowledge in genetic engineering in the form of comics. We used their handbooks to conduct science activities in elementary schools and got good results. Before that, we have been planning a science class in elementary school, so the cooperation with Ocean University of China has helped us a lot. Thanks to the help of Ocean University of China.
Want more information about our collaboration with OUC-CHINA? CLICK HERE!
HELP BUILDING TEAM
This year is the first year for us to participate in iGEM, so we get helped from many experienced teams, especially the following teams.
NUDT_CHINA
It was indeed a pleasure to accept a hand from NUDT_CHINA as we are a totally new team. They helped us a lot when we are in the Interlab part and show us how to read protocol more effectively. Besides, their teacher brought us a vital question about the up-regulation threshold of miRNA concentration in liver cancer cells’ determination. We are really grateful for their gorgeous adds.
Want more information about our collaboration with NUDT_CHINA? CLICK HERE!
SJTU-BioX-Shanghai"
CIEI-BJ,2018," and UST Beijing performed an Interlab experiment in the laboratory of University of Science and Technology Beijing. As it was the first time for us, UST Beijing team instructed us to transfer the plasmid provided by the iGEM committee into the competent cells. We also borrowed their plate reader. Prior to the start of the experiment, CIEI-BJ deployed fluorescent agents (at the required concentration in the protocol) for both sides to perform the pre-experimental operation. In the process of experimental operation, the two teams often discussed on experimental operation steps and analyzed the problems in the experimental data. Finally, we all completed the Interlab experiment perfectly.
HP3. CIEI-Beijing & UST Beijing Performed an Interlab Experiment in the Lab of USTB
Sponsors"
HSNU-TAIPEI,2015,"stage to get rewards and certificates and has a group pic.
[15:30~17:30] Selfie time
[17:30~21:30] Dinner time~ Chinese way of setting up desks
The Fifth Day
We and other iGEMers travel to serveral famous lanmarks in Taipei, including National Palace Museum and Taipei 101
2015 iGEM teams
NJAU_China
Thanks for sharing us experimental experience with us BBa_K1555000.
NYMU-Taipei
Providing us with basic lab training at the start of the project, providing us with advice and reagent, answering lots of questions, and having early discussions with us that helped us to delve deeper into the world of human practices.
NTU-LIHPAO-Taiwan
Thanks for experimental guidance and offering plasmid""B0015"".
NCTU_Formosa
for helpful feedback regarding fields of application for our biosensor  and providing  us  plasmid
HSNU | Taipei"
Newcastle,2017,"Team:Newcastle/Collaborations
MENU
HOME
TEAM
Team
Collaborations
PROJECT
Description
Design
Experiments
Notebook
InterLab
Contribution
Model
Results
Demonstrate
Improve
Attributions
PARTS
Parts
Basic Parts
Composite Parts
Part Collection
SAFETY
HUMAN PRACTICES
Silver HP
Integrated and Gold
Public Engagement
AWARDS
Applied Design
Entrepreneurship
Hardware
Measurement
Model
Plant
Software
JUDGING FORM
Show Navbar
spacefill
Project
Description Results Demonstration Protocols Parts Interlab Study
Modelling
Overview Simbiotics Design of Experiments Microfluidic Agent-based Model
Human Practices
Silver Gold and Integrated Education and Public Engagement Science Communication
Collaborations
Overview Edinburgh OG Exeter Evry Paris-Saclay
Judging
Medal Requirements Safety Measurement Applied Design Part Collection Improvement
Team
Meet the Team Attributions
Collapse Navbar
spacefill
Collaborations
Overview
At the beginning of iGEM, we created a flyer showcasing the strengths of our team and the various ways we could help other teams. As a result of this, we were contacted by three teams: Edinburgh overgraduate team, Exeter, and Evry Paris-Saclay.
For the Edinburgh team, we used our modelling knowledge to help fix their model. We aided the Exeter team by repeating one of their experiments, and they gathered single-cell fluorescence data for our deGFP construct using their FACS machine. Finally, Paris designed a novel psicose-regulated promoter to be used in a biosensor. We then incorporated their promoter into our framework so that many different variants of a psicose biosensor could be designed, made and tested.
Edinburgh OG
We were initially contacted by Anton Puzorjov from the Edinburgh Overgraduate team after meeting them at the Northern UK iGEM meet-up. As our team contained members who have been trained in modelling for synthetic biology, they were wondering if we could help them with their model as they were struggling to convert their deterministic model into a stochastic one.
We organised a Skype call to discuss how far they had gotten and to explain the theory behind stochastic modelling. After a long talk, we understood the issues and Anton had shown us the software they were using to model with (StochPy). We were then given their code and went off to work out the issues.
We corrected their code by fixing the reaction for infection of bacteria by phage, and converting the rate law for infection of bacteria by ph"
Aachen,2018," contact, we were reassured that a malfunction of melatonin production is a worldwide important topic      in medical research, therefore a simplification of the measuring method could have a great impact.
Furthermore, this contact gave both of our teams the opportunity to present our projects to a bigger audience from the other side of the word.
Figure 1: One of our meetings with the iGEM team of IISER Bhopal
Postcard project
A little look out on other projects
Figure 1: Our postcard
The iGEM team of the Heinrich Heine Universität Düsseldorf initiated a project,      where all participating iGEM teams can create a postcard, dedicated to their project or generally to synthetic biology.      So we created our own postcard and received many beautiful and interesting cards from other teams.      In this way we were able to keep their research topics in mind.
Figure 2: Postcards from the other participants
CONTACT US: impressum"
Linkoping_Sweden,2017,"Team:Linkoping Sweden/Collaborations
LiU iGEM 2017
Home
Team
Team Collaborations
Background
Project Description Safety Alzheimer's Disease
Project
Design Experiments Notebook Contribution Model Results Attributions
Parts
Parts Planned Parts
Human Practices
Overview Silver HP Integrated and Gold Public Engagement
Contact us
☰
Collaborations
AQA_Unesp (Brazil), Valencia_UPV (Spain) and SECA_NZ (New Zealand)
We joined our local towns city festival in the end of summer. Before this festival we considered other countries projects and wanted to find some interesting projects to share at the festival. We found three projects that seemed extra interesting and we wrote to the teams and asked if they were interested in a collaboration. We wanted to show the public the diversity of what syntetic biology can be used for. The projects who caught our attention was Valencia UPVs project chatter plant, AQA Unseps project Insubiota and SECA NZs project with frost-resistance in fruit. We wrote the teams and were very happy when all three teams were interested in collaborating with us.
The teams wrote us simplified summaries of their project descriptions and we hung these up at the city festival. A lot of people read about the projects and were surprised that these kinds of things could be done, they thought it sounded surreal. We had read the project descriptions and other information on the team’s wiki and were there to answer the questions that were raised.
We are very thankful for this collaboration and it gave us an opportunity to mediate the importance of syntetic biology and the platform for young individuals to get a chance to try and implement their ideas. We chose these projects because we thought their projects really could contribute to a better world and that this fact would make it easier for the public to see the importance of iGEM.
Harvard (USA)
A collaboration with Harvard iGEM 2017 was initiated during this summer. We helped them design questions around biomanufacturing. Three other teams were also a part of this collaboration. These teams were AQA_Unesp, Aalto-Helsinki and Hamburg. The survey was aimed at people within the general population, academics, industry, pharmaceutical regulation, politics etc. and included question like;
What comes to mind when somebody say biomanufacturing? Do you know what it is?
How acceptable to you is using biomanufacturing to produce cosmetics?
What are the main ways that you see academic research relating to biomanufacturing as different from industrial research related to biomanufacturing?
What do you think you or the government"
HZAU-China,2018,"Team:HZAU-China/Collaborations
Project Description Design Results Demonstrate
Wetlab Experiments Improve InterLab Notebook
Drylab Model Software
Human Practices Safety Human Practices Public Engagement
About Us Team Attributions Collaborations
Parts Basic Composite
Collaboration with WHU-China                     and SDU-CHINA
Optogenetic tool has broad prospects on synthetic biology, and the CcaS-CcaR system, which is                     developed from cyanobacteria has made obvious achievements, thus more and more teams are                     willing to                     use this system in their own projects. In the past two years, we have spent a great deal of time                     using it in our projects and accumulated a lot of experience (see more information in our previous                     wikis). This year, we collaborated with WHU-China and SDU-CHINA who use this system in their projects and                     sharing the experience how we regulated the expression of CcaS and CcaR protein to control this                     optogenetic tool and what we achieved.
Experience sharing with Worldshaper-Wuhan
We cooperated with the high school team, Worldshaper-Wuhan. We shared some information about our                     project and had several discussions then determined to have an experiment about the lncRNA IL7-AS in multiple cell lines.                     LncRNA IL7-AS is a newly discovered lncRNA, which might be a potential diagnostic biomarker and                     therapeutic target for renal cell carcinoma. Through this experiment, firstly, we want to know if                     the IL7-AS has tissue specificity to distinguish between cancer cells and healthy cells or not.                     Secondly, we want to explore its applicability for which this biomarker can be widely utilized to                     detect tumours. The Worldshaper-Wuhan team successfully demonstrated that IL7-AS has specificity and                     universality. There were significant expression differences among 293T (the healthy cell), 769-P                     (the adenocarcinoma cell) and 786-O (the adenocarcinoma cell) cell lines. The expression in 769-P                     and 786-O were higher than that of 293T, showing specificity and universality of IL7-AS. Through our                     team's suggestions and Worldshaper-Wuhan's experiment, their project improved and we also got a new                     biomarker                     and therapeutic target for future projects.
Help from NAU-CHINA
After the information we got from meetings and public investigation, we thought it’s                                 necessary to                                 enhance the targeting of engineered Salmonella we used, we designed a fuse                                "
Genspace,2016," would have compatibility issues with any module being inserted into the system.  Genspace ran this assay on samples provided by the BioBricks team to test its reproducibility in different labs.
Materials Provided:
7 stab cultures of DH5αZ1 w/ constructs…
“White”
“Red”
“Cyan”
“CFP-RFP 15%”
“CFP-RFP 40%”
“CFP-RFP 80%”
“RFP-CFP”
Materials/Equipment Needed:
LB + Chloramphenicol
LB + Chloramphenicol Agar Plates
Plate Reader
OD700 (not OD600 to avoid overlapping with the 610nm emission from mCherry)
excitation/emissions - 434/474nm (mTurquoise2) and 587/610nm (mCherry)
96 well plate w/ AeraSeal
Shaking incubator that works on 96 well plate
Protocol:
Plate Samples from stab cultures on LB + Chloramphenicol plates
Pick a colony and start an overnight culture with LB + Chloramphenicol for each construct
Back-dilute each @ 1:50 for a final volume of at least 3mL
With each culture, Seed an entire row with 200µL/well (12 replicates/sample)
With LB + CAM as a blank in the first row
Measure OD700, Fluorescence 434/474 and 587/610
Cover with AeraSeal and place in shaking incubator.
Take measurements hourly until all OD700’s have stabilized (~10 hours)"
Glasgow,2017," mode function
void ReverseEighthStepMode(){
Serial.println(""Reversing in 1/8 Step Mode"");
digitalWrite(dir, HIGH); //Pull direction pin low to move ""forward""
digitalWrite(MS1, HIGH); //Pull MS1, and MS2 high to set logic to 1/8th microstep resolution
digitalWrite(MS2, HIGH);
for(x= 1; x<final_step_no; x++)  //Loop the forward stepping enough times for motion to be visible
{
digitalWrite(stp,HIGH); //Trigger one step forward
delayMicroseconds(dt);
digitalWrite(stp,LOW); //Pull step pin low so it can be triggered again
delayMicroseconds(dt);
}
delay(100000000);
}
//Calculate Variables for Chosen Flow Rate
void CalculateVariables(){
Serial.println(""Calculating Variables"");
Serial.println("" "");
float step_dist = 25;
int i = 1;
float delay_time=0;
while ( delay_time < 2180 || delay_time > delayLimit ) {
step_dist = step_dist*2;
final_step_no=totalDist*100000/(step_dist); // Calculates the Final Steps required for the Total Distance specified
final_step_no = round(final_step_no);
syringe_x_section=PI*(syringe_diam*syringe_diam)/4; // Calculates Cross-Sectional Area of Syringe
delay_time = (step_dist*syringe_x_section*10)/flow_rate; // Calculates Delay Time Required for Specified Flow Rate
delay_time = round(delay_time);
if (i == 5) {
if (delay_time > delayLimit) {
Serial.println(""The delay time for the flow rate that you have specified is unsuitable with the syringe you have chosen."");
Serial.println(""Please use a syringe with a SMALLER inner lumen diameter."");
delay(100000000);
}
else {
Serial.println(""The delay time for the flow rate that you have specified is unsuitable with the syringe you have chosen."");
Serial.println(""Please use a syringe with a LARGER inner lumen diameter."");
delay(100000000);
}
}
else{
i=i+1;
delay(100);
}
}
float (half_delay_time);
half_delay_time = delay_time/2;
dt = round(half_delay_time);
Serial.println(""Delay Time (microseconds) ="");
Serial.println(delay_time);
Serial.println(""Half of delay time ="");
Serial.println(half_delay_time);
Serial.println(""Rounded Delay Time (microseconds) ="");
Serial.println(dt);
Serial.println"
IIT_Delhi,2016,"Team:IIT Delhi/Collaborations
MENU ▤
HOME
TEAM
Team
★  Collaborations
★  Attributes
ABSTRACT
PROJECT
★  Motivation
★ Oscillator Circuits
★ The Danino Oscillator
★ Our Modules
★ Characterization on Experimental Design
MODELING
PARTS
Parts
★ Basic Parts
★ Composite Parts
★ Part Collection
RESULTS
Cloning
★ SDS PAGE
★ Florimetry
★ Microfluidics
NOTEBOOK
HUMAN PRACTICES
★ SynBio Workshop
★ SynTech
★ High School Interactions
REFERENCES
Sharing and collaboration are core values of iGEM. We encourage you to reach out and work with other teams on difficult problems that you can more easily solve together.
Which other teams can we work with?
You can work with any other team in the competition, including software, hardware, high school and other tracks. You can also work with non-iGEM research groups, but they do not count towards the iGEM team collaboration silver medal criterion.
In order to meet the silver medal criteria on helping another team, you must complete this page and detail the nature of your collaboration with another iGEM team.
Here are some suggestions for projects you could work on with other teams:
Improve the function of another team's BioBrick Part or Device
Characterize another team's part
Debug a construct
Model or simulating another team's system
Test another team's software
Help build and test another team's hardware project
Mentor a high-school team"
Tongji_China,2018,"_CHINA. They used Bayesian statistics to predict which type of mutation is most likely to product MHC strong binding peptides with the sum of the affinity of each mutation site and each allele type for us. Using this model, we could predict which mutation of a colorectal cancer patient is playing the strongest role in cancer and which site can be the best one for peptide making for this certain patient. Thanks to the help of the CPU_CHINA igem team.
To know more about our collaboration of modeling, you can go to our Modeling page .
Contact
College of Life Science and Technology
Tongji university
No.1239, Yangpu District, Shanghai, China
Email: tongjiigem2018@126.com
Copyright © 2018 Tongji_China"
Duesseldorf,2018," with iGEM TU Delft who introduced our postcard project on their Eurasian meetup in Shenzhen, China. A lot of iGEM teams brought their postcards to the meet up.
The first postcards arrived on July 18 from iGEM Taipei, Taiwan. From then on, every day we eagerly waited for the mail to arrive and were often rewarded with packages containing new, beautiful postcards from all over the world.  One time we had to go all the way to the custom service since one team forgot to declare their content. Another time we received an empty package without any postcards! Unfortunately the postcards had fallen out during shipment or delivery. But luckily (!!!) the team had some postcards left which they were able to send to us - and finally they arrived.
After we had received postcards from (almost) every team, we started sorting them, glueing addresses on them and putting them into packages. Each participating team received one stack of postcards from other teams and another stack of various postcards with the addresses of the other teams.
Afterwards each team’s postcards were exchanged with other iGEM-teams so that every team  received postcards from all over the world. The postcards were then shared with people in the neighborhood, during public events etc.
Have a look!
Marburg
Bielefeld-CeBiTec
TU Darmstadt
Bulgaria
Duesseldorf
Sorbonne U Paris
Leiden
Waterloo
TecCEM
TUDelft
Pasteur Paris
Tec-Chihuahua
Aachen
UPF-CRG Barcelona
Hamburg
Vilnius-Lithuania
TU-Eindhoven
AFCM-Egypt
Virginia
MSU-Michigan
Aix-Marseille
Linkoping Sweden
Stony Brook
TAS Taipei
Melbourne
Evry Paris-Saclay
UAlberta
Alto-Helsinki
RHIT
Toulouse-INSA-UPS
Chalmers-Gothenburg
GO Paris-Saclay
BGU Israel
X
X
X
X
X
X
X
X
X
X
X
X
X
X
X
X
X
X
X
X
X
X
X
X
X
X
X
X
X
X
X
X
X
Opentrons
In spring of this year a producer of robots for pipetting automatization, Opentrons, announced an event, where iGEM teams from"
Kobe,2017,"2017, are the first iGEM team from Kobe University. During this summer, we were sometimes at a loss faced with many problems in experiments. However, every time we were, Team Gifu kindly helped us by offering troubleshooting tips for primer design, transformation...etc.
Team Kobe also helped them. As we were already successful in raising funds using crowdfunding at an early stage, we offered tips for successful crowdfunding to them.
On September 9th, we invited Ryo of Team Gifu to Kobe University. We talked over biosafety while looking at the ""iGEM Safety illustration by Alejandra De La Fuente Menathe"". We also discussed the possible biohazard risk that our chassis might cause and important safety rules we should follow in the lab.
At the end of the day, ""pamphlet of tea-making""(by iGEM Team Kobe) was sent to Team Gifu as a token of our friendship. They are going to spread our work!
In October, we also got ""pamphlet of Japanese Sake""(by iGEM Team Gifu). We are going to spread our work too!
Present from team Gifu
Team Kyoto
Team Kyoto was the first iGEM team we contacted. When we decided to establish iGEM team in Kobe University in 2015, They kindly supported our startup by inviting us to Kyoto University and telling some basic knowledge and tips for iGEM competition.
This year, they also helped us by providing us with KELN(Kyoto-team Electronic Lab Note), which helps to write a lab note by converting documents into HTML codes. In fact, we didn’t apply this tool to our lab note directly. However, it gave us an insight to automate conversion of our documents and tables into HTML, and it actually saved time to create our wiki.
As a token of appreciation, we summarized what we had realized while using KELN and sent it as a “Feedback on KELN”. We would be glad if this comment helps to improve KELN more so that it will be more useful for many iGEM teams.
Team Nagahama
In iGEM Japan Kansai Forum ,         we met Team Nagahama for the first time.
During the intermission, we and Nagahama talked freely, and shared activities with each other. Then, Nagahama told us that they were going to make a poster session in Hyper Interdisciplinary Conference , and suggested us that we also participate in this conference. Thankfully, they arranged so that we could make a poster session in the conference.
In Hyper Interdisciplinary"
