team,year,text
Madrid-OLM,2018," How to upload the different files.
- The operation of the templates and the scripts.
They also shared with us some useful tricks, they have learn along the way, as well as adviced and troublesome points to avoid. This helped us to save a lot of time and allowed us to start working as soon as possible.
Finally they made some recommendations about web templates that are compatible with the wiki platform and which ones have  worked the best for them and where we could get them."
NKU_CHINA,2018," gave some guidance to them and tried our best to help their school build up an iGEM team.
As one of our contributions to the promotion of synthetic biology, we decided to make this popularization of science as an annual event.
5. Cooperate with Team OUC-China
When attending the CCiC conference, we met OUC-China fortunately and collaborate with them in public education and science popularization.
OUC-China provided a science brochure about synthetic biology we used when we promoted synthetic biology in Tianjin’s Middle Schools. The popularization of science was as important as the innovation of science and technology. It was the wings of innovation and development. We took synthetic biology as the foothold of science popularization and participated in the popularization of science together, which greatly improved the depth and breadth of science popularization and strengthened the inheritance of synthetic biology. This is an innovative cooperation.
6. iGEM League Conference in Beijing-Tianjin Region
On September 16th, NKU-CHINA participated in the iGEM league conference in Beijing-Tianjin region. We communicated our experiments and cooperated with other teams. In addition, we invited teachers from the Institute of Biophysics to guide the work of various iGEM teams, who are expert in modeling.
After our discussion, we decided to form a league to hold such a meaningful activity annually. Furthermore, we would do our best to apply for National Science Popularization Day with the help of the league.
7. The iGEM University Joint Conference in Nankai University
On July 6th, we held the iGEM University Joint Conference in Nankai University . This event aimed to promote communication and cooperation between nine universities iGEM teams, and at the same time carry out science popularization to show the charm and essence of iGEM. This was the first time that NKU-CHINA successfully conceived and held this large-scale collaboration activity. Each team introduced their experiments and look for teams that can cooperate according to our needs, the exchange atmosphere was warm and reflected a good collision of thoughts.
What’s more, to show the charm and essence of iGEM, and at the same time to better promote iGEM and synthetic biology among college students so that more people can focus on synthetic biology and participate in iGEM, each team introduced their experiments and preliminary work about synthetic biology on the basis of a common theme. After the report, the teams also answered the audience’s questions one by one in front of their own exhibition boards, expanding the public's understanding of synthetic biology.
Contacts
Address
Nankai"
Saint_Joseph,2018," passionate about science!
Icons made by Freepik from www.flaticon.com
Saint Joseph RAFI
Caferağa mah, Dr. Esat Işık cd, 66/11
Kadıköy, İstanbul
Quick Links
Project
Background
Description
Human Practices
Human Practices
Team
Team
Collaborations
Sponsors
Attributions
Saint Joseph iGEM 2018 ©
Project
Background Description
Lab
Protocols Experiments Safety Interlab
Human Practices
Human Practices
Team
Our Team Collaborations Sponsors Attributions"
UCAS,2017," medium (ranging from 0 to 0.02-fold of standard M9 medium) to study the relationship between ammonium concentration and response time of glnAp2. Consistent with our expectation, the lower the ammonium concentration, the shorter the response time (Figure 6,7).
To test the interference of other nitrogenous substances in ammonium detection, we collected and analyzed water sample from local farming ponds. We found that NO3- is the main nitrogenous substance other than ammonium in pond water with a concentration of approximately 60uM. Therefore, we added potassium nitrate of different concentration into working medium with 0.02-fold of standard ammonium concentration and detected fluorescence intensity and OD600 of bacteria culture. Results showed that 100uM nitrate had slight influence on response of glnAp2 to ammonium concentration, suggesting that glnAp2 is suitable for ammonia detection in aquaculture water (Figure 8).
Selecting SsrA-like tags
Three SsrA-like tags (LAA, LVA and DAS) were added to the C-terminus of mRFP downstream the promoter glnAp2. By analyzing the dynamics of fluorescence intensity in working medium, we compared protein-degradation effects of these tags. We found that mRFP with LAA- and LVA-tag were unable to emit detectable fluorescence, indicating a high degradation rate, while mRFP with DAS-tag still produced red fluorescence, which in turn suggested the inefficiency of DAS-tag (Figure 9). In the meantime, the response time mRFP with DAS-tag reveals a remarkable difference, indicating a reliable resolution, while the LAA and LVA do not (Figure 10).
Demonstrating function of our sensor system
We constructed a sensor circuit where a reporter mRFP with a moderate-degradation DAS-tag was expressed from an NtrC-regulated promoter glnAp2, and tested its function in laboratory.
In laboratory, we used Cytation3 Multi-Mode reader to obtain the kinetic curves. Obviously, the degradation tag leads to a remarkable drop in the maximum RFU, which makes the fluorescence signal harder to be detected by normal photoresistors (fig.9). This problem can be solved by employed other photoelectric sensors with higher sensitivity, or we can give up the idea of involving degradation tag, as the circuits without this tag has displayed reliable performances. Moreover, after being added a degradation tag, the system becomes more unstable, which is revealed from the decreased signal-noise ratio(fig 11,12). With"
UNSW_Australia,2018," suggestions for the other’s project extension. We also discussed the types of models we planned to use with our scaffolds. Bettencourt asked for project modelling advice, which we provided by suggesting that they could use MatLab and Molecular Dynamics for their model, as we were in the middle of building our modelling tools. As part of this, we also sent them a copy of the code of our model to assist them. Bettencourt assisted our team by sharing laboratory techniques, and putting us in contact with a Parisian team (the Pasteur Institute Paris team) who were also considering the legal dimensions of their project as an element of their human practices.
One of Bettencourt’s enzyme scaffolds was based on the StarScaffold system developed by the 2016 Melbourne University team . Bettencourt asked us to try reach out to them for more information as they had no luck contacting them. We contacted the team leader from 2016 through our 2016 team mentors, and emailed the PI of the project, however, we also had no luck with receiving a reply.
Pasteur Paris
Human Practices Legal Collaboration
Our UNSW team also contacted the Parisian Pasteur Institute’s team via Skype, following the earlier suggestion by Bettencourt. Initial email contact had led us to ask Pasteur a series of tricky legal questions with which we were having trouble, but needed to understand for part of our human practices. The Pasteur team kindly wrote a summary of both the French patent system and how the European Union affects (and does not affect) this law, as intellectual property is a supporting competence in the European Union so there is exclusive national jurisdiction.
The Skype call expanded on these questions, and we compared the systems in which our different teams were working. They also spoke about the Paris High Court, a specialist intellectual property court, which led to further research, and eventually formed the basis of one of the suggestions for improving the law’s relationship with science elucidated in our policy proposal. It also laid the ground for our team’s further consultation with Dr Alexandra George.
Macquarie Australia
Lab and Human Practices Collaboration
The Macquarie University team were our main collaborators throughout the iGEM experience, being the only other team based in Sydney. Once we were aware that they were going to have a 2018 team, we reached out and met with them on July 18, 2018. They kindly gave us a tour of their lab space, and as they were just beginning their project, we gave them advice surrounding the more challenging aspects of group laboratory work and iGEM requirements. We then continued to support each"
GreatBay_China,2018,": Greatbay_China
Hosted the meet up in Bluepha Lab, also advertized for the meet up, invited Yiming Dong (advisor of GreatBay_China) and Dr. Jin Yin to provide feedback on projects and presentations, and bought refreshments.
Co-host: SFLS_Shenzhen
Came up with the meetup idea, created a WeChat group for teams participating the meet up, advertized for the meet up, and negotiated when to have the meet up.
EPFL
Thomas Jordan from EPFL visited our lab in Shenzhen, and offered us numerous useful advice on how to locate/identify the missing enzyme which convert nepetalactol to nepetalactone. He also helped us find the protocol to convert nepetalactol to nepetalactone chemically.
SMS_Shenzhen
On Jun 24th, the deadline of signing up for Interlab, we noticed that SMS_Shenzhen had not signed up, and kindly reminded them of the deadline. Besides, we offered SMS_Shenzhen DH5a competent cell and chloramphenicol, since they didn’t have enough for their experiment.
SUSTech_Shenzhen
SUSTech provided us with sheath fluid for our flow cytometry tests in the characterization of TALEsp, promoter library and even co-culture. Their help arrived when we were neither unable to produce the fluid nor having time to buy the fluid from market."
SYSU-Software,2016,"Team:SYSU-Software/Collaborations
SYSU-Software:Project
Project
Abstract
Description
Design
Features
Proof
Demonstrate
Model
Human Practices
Overview
Silver
Gold
Integrated Practices
Engagement
Collaborations
Safety
Attributions
Interlab
Team
Overview
Team Members
Instructors and Advisors
Notebook
Medals
OVERVIEW
We collaborated with NJU-China, SYSU-CHINA during our project.
For NJU-China, we developed a tool for searching and selecting shRNAs from given mRNAs.
Collaborating with SYSU-CHINA, we held 2016 CCiC in Sun Yat-sen University,
and nearly 30 teams participated in this ceremony.
WITH NJU-CHINA WITH SYSU-CHINA
WITH NJU-CHINA
A shRNA Automatic Design
and Selection Tool
   During their project, 2016 wet-lab team NJU-China needed a tool that can automatically design shRNA sequence
and select the most appropriate ones according to the given target DNA or mRNA sequence.
   Our collaboration can also be seen in the Collaboration site of NJU-China
Demands: In their experiment, they needed to design a shRNA for K-ras in A549. They needed a small tool to design
shRNA with given DNA or mRNA sequence and select the most appropriate ones. The design of shRNA should fulfill
the following 19 requirements.
1. content of G and C should range from 30% to 52%
2. 15th to 19th bases in sense chain should contain at least three A/Us
3. the 19th base in sense chain should be A
4. the 3rd base in sense chain should be A
5. the 10th base in sense chain should be U
6. the 19th base in sense chain should not be G or C
7. the 13th base in sense chain should not be G
8. do not have inverted repeat sequence
9. 5’ end of antisense chain should be A or U
10. 5’ end of sense chain should be G or C
11. first 7 bases of 5’ end in antisense chain should have at least 5 A/Us
12. GC bases should not repeat continuously over 9 times
13. content of A/U in first 3 bases of 3’ end and 5’ end in sense chain should be asymmetric
14. the "
BostonU_HW,2016," the microscope not being an ideal closed system. This second visit gave timelapse evidence that the HEK293 cells were surviving and beginning to multiply in the chip as highlighted below. The visit again sparked new approaches to trapping cells to be tested at a later date. Unfortunately, this visit occurred towards the end of iGEM, and further experiments will be conducted outside of iGEM. However, this visit provided definitive proof of mammalians cells surviving and dividing inside our low-cost, facilitated design microfluidic workflow.
{Attributions/Disclaimer: Present was Shane McCormack of the BU iGEM HW team, as well as Trinh Nguyen and mentor Brian Teague of the MIT iGEM team. All handling of biological materials performed by Trinh Nguyen of the MIT iGEM team and Brian Teague, mentor of the MIT iGEM team}
Designing a Device to Characterize Starvation-Based Genetic Part
AUG - SEPT 2016 | A collaboration with the Northeastern 2016 iGEM Wetlab Team
We designed a microfluidic device for Northeastern University's iGEM team to help characterize their starvation-induced genetic part, by flowing cells through a set of cell traps placed after a gradient generator, then flowing two variable amounts of nutrients through the inputs of the gradient generator, causing a variable amount of nutrients to hit each cell trap, and cause a variable expression level of the starvation-linked fluorescence. Unfortunately, due to difficulties on both sides, the device and the cells to put through it were never realized. The preliminary sketches and designs are shown here, however.
Open Source Materials and Synthetic Biology
Open source materials encourage a cooperative and connected community in any field of research. It allows individuals and labs to easily share their ideas for others to build off of and can inspire even greater creations. So we teamed up with the BU 2016 iGEM Wetlab Team to investigate the current place of open source materials in Synthetic biology and how, moving forward, open source materials could impact the direction of the field. We recorded our findings biweekly through posts in a collaborative blog entitled ""Who Owns What"".
A General Overview of Intellectual Property in Synthetic Biology: PART 1
17 AUG | Blog Post 1
Rachel Petherbridge, BostonU
An overview of the basics of intellectual property, which looks into background and definitions such as patent, copyright and trademark, as well as a roadmap to future posts.
Read more
A General Overview of Intellectual Property in Synthetic Biology: PART 2
22 AUG | Blog Post 2
Kestas Subacius, BostonU"
William_and_Mary,2016,"Team:William and Mary/Collaborations
Toggle navigation
W&M
Overview
Description
Parts
Results
Modeling
Collaboration
Outreach
Team
Collaborations
We spearheaded an RBS characterization effort across three different teams - ourselves, University of Pittsburgh iGEM,          and Alverno College iGEM - using three different biological systems: one in-cell, two cell-free solutions. We sent a          blinded version of the RBS library to University of Pittsburgh’s iGEM team, who then proceeded to characterize the          RBSs in the cell free system S30. We also sent a blinded library to the high school team Alverno, who characterized          them using Richard Murray’s TX-TL cell free system. Our collaboration brought about the first time in iGEM, to our knowledge,          of measuring the entire RBS community library over a variety of induction conditions. Such rigorous characterization of the          RBS library, and iGEM parts in general, is necessary to ensure the validity of the use of those parts. Particularly with the          RBSs, this characterization allowed us to have greater confidence in their ability to tune the amplitude of any given transfer          function. These parts were critical in securing a portion of our circuit control toolbox. They also provided the teams we         collaborated with the ability to use them in their own genetic circuits. Further, such rigorous characterization encourages -          and often requires - collaboration between teams.
We also collaborated with the high school team of Broad Run iGEM. Broad Run iGEM had used activities from our 2015 educational          outreach activity booklet in their outreach events. Our main Education and Public Engagement project is the creation of          learnsynbio.org, which is a collection of educational videos and materials for high-school age STEM students. We worked with          Broad Run to facilitate the incorporation of the LearnSynBio module into their advanced biology classes. We also provided          guidance and advice on the development and implementation of their mathematical modeling in MATLAB.
We also participated in the Interlab Study .
Top
Contact
learnsynbio
2016 William & Mary iGEM"
BIOSINT_Mexico,2015,"Team:BIOSINT Mexico/Collaborations
Main
Project
Policy & Practices
Achievements
Team
Notebook
Attributions
Collaborations
Abstract
Video
Why Art?
Map Of The Site
Coliroid
Background
Overview
Color Coliroid
Assembly
Light Cannon
Results
Ethics
Cooperation
Art Gallery
Spreading IGEM
Results
Parts
Camp
Members
Gallery
Sponsors
Official Page
Lab Record
Protocols
References
Collaborations
This year, we had the opportunity to be in contact with many teams around the world, thanks to the Internet by contacting us.
We were able to answer several surveys, such as the Nankai Korea_U_Seoul and iGEM teams for their respective projects ""712"" and ""iShare""
Also, to our Policy and Practices project, we asked several iGEM teams to answer a survey that evaluated the feasibility of our idea: A professional code of ethics for synthetic biology.
The teams that were helping us with this:
Technion-Israel
iGEM ​​Pasteur
iGEM ​​UNAH
WPI iGEM
Uniandes Colombia
Monterrey Tec-iGEM
iGEM ​​TecCEM
iGEM ​​Mingdao
CEM TEC HS iGEM
Manchester-Graz
iGEM ​​Stockholm
Thanks to all of you!
Furthermore, once it drafted the Code of Ethics, TecMonterrey helped us check and edit. But the work did not end there, but both teams also helped us to translate it into Swedish and French. You can review the codes of ethics in different languages ​​here"
H14Z1_Hangzhou,2018,"Team:H14Z1 Hangzhou/Collaborations
<!DOCTYPE html>
Collaborations
Collaborations with SZU-China
This year, we made a collaboration with SZU-China in Shenzhen University. We helped them make                         some new content of their WeChat-based Mini Program. We gave them detailed feedback after using                         it, and shared our familiar experience with them about how to promote it to more and more high                         schools. In return, they did much work to screen several compatible strains, which were used by                         us to screen the suitable strain to produce our “smart yogurts ” combined with our constructed                         L. lactis. They went to the supermarket, bought various bands and different conditions of                         yogurt for them, including Classy·Kiss and CHENGUANG DAIRY, finally isolated several local                         strains, which were mailed to us for our strain screening plan.
Collaborations with SZU-China
Collaborations with XMU-china team
In the present project, since the oral table administration of GSH and SAM have some                         disadvantages, such as low stability and short life span, here we tried to develop a novel                         in-vivo strategy of produce and deliver them simultaneously by using NICE system. In the                         experiment, two-functional GSH synthetase gene (gshF) and SAM synthetase gene (metK) were in                         tandem inserted into the expression vector (pNZ8148), and the resulted plasmid (pNZ8148-SG) was                         employed to construct the target vector pNZ8148-SGC by introducing adhesion factor gene (cwaA).                         This target vector was transformed to get recombinant Lactococcus lacti, which was employed to                         produce our “smart yogurt”.
The project is outlined with two stages：
Demonstrate the function of SC-L7Ae-mRFP1 by H14Z1_Hangzhou
As team XMU-China’s HSFCM data shown, OmpA-ST inside OMVs could be detected. To validate the                         ST/SC conjugation inside OMVs, they linked BBa_K2623022/BBa_K2623024 with BBa_K2623025 (NG5) to                         form BBa_K2623028 and BBa_K2623030 respectively. Hence, they need to demonstrate the                         SC-L7Ae-mRFP1 inside E. coli BL21 to validate its presence inside E. coli BL21 and therefore                         OMVs. We measured the RFP intensity versus OD600 value (RFP"
Tokyo_Tech,2016,"6P]}{dt} = \frac{V_{f_3} \frac{[G6P]}{K_{s_3}}}{ 1 + \frac{[G6P]}{K_{s_3}} + \frac{[F6P]}{K_{P_3}}} $$
$$ \frac{d[PGA]}{dt} = \frac{V_{max_2} [G6P]}{K_{m_2} + [G6P]} $$
$$ \frac{d[G1P]}{dt} = \frac{V_{max_4} [G6P]}{K_{m_4} + [G6P]} - \frac{V_{max_9} [G1P]}{K_{m_9} + [G1P]} $$
$$ \frac{d[UDP- Glc]}{dt} = \frac{V_{max_{9}} [G1P]}{K_{m_{9}} + [G1P]} - \frac{V_{max_{10}} [UDP-Glc]}{K_{m_{10}} + [UDP-Glc]} $$
$$ \frac{d[Cell]}{dt} = \frac{V_{max_{10}} [UDP-Glc]}{K_{m_{10}} + [UDP-Glc]} $$
1-4. Antisense Method
The antisense method consists in inhibiting the production of certain proteins by using an antisense RNA that is perfectly complementary to the target nucleotide sequence, thus preventing its transcription.
In this case we are using the antisense method to prevent the production of the enzymes G6PD and PGI so by representing the binding of the antisense mRNA to the nucleotide sequence with a Hill equation we got the following equations .
$$ \frac{d[G6P]}{dt} = \frac{V_{max_1} [Glc]}{K_{m_1} + [Glc]} - \left(1 - \frac{\alpha_1[mRNA_1]^{n_1}}{K_1^{n_1} + [mRNA_1]^{n_1}} \right) * \frac{V_{max_2}[G6P]}{K_{m_2} + [G6P]} \\       - \left(1 - \frac{\alpha_2[mRNA_2]^{n_2}}{K_2^{n_2} + ["
Toronto,2018," compare their responses to our survey responses from students who don’t study or       practice synthetic biology. Ontario iGEM teams (iGEM McMaster, iGEM Queens, iGEM Brock, iGEM Waterloo, iGEM Ottawa, iGEM Guelph) oGEM Ontario-wide meetup for participating iGEM teams as a simulation for the Jamboree. We were       able to establish meaningful partnerships for both short-term and long-term purposes and interacted       with all the teams at Ontario GEM (oGEM) this year. We gave a received feedback on our presentation       and asked questions to simulate the judging experience."
TU-Eindhoven,2018,"Team:TU-Eindhoven/Collaborations
Toggle navigation
Project
Design
Applied Design
Model
Demonstrate
Improve
Safety
Medal Requirements
Lab
Notebook
Protocols
InterLab
Results
Results Overview
Hydrogel
Adhesin
Bacteriocin
Parts
Parts Overview
Basic Parts
Composite Parts
Human Practices
Human Practices
Education & Public Engagement
Team
Team Members
Collaborations
Sponsors
Attributions
Collaborations
The best that most of us can hope to achieve in physics is simply to misunderstand at a deeper level.
▲
Team member Laura (left 3rd) and Tim (left 2nd) talking to other team members.
iGEM European meetup Munich
On Thursday the 19th of July we went with 4 group members to the European iGEM meetup of 2018. This was a three day event starting on Friday. It started with talks about biotechnology and physics behind synthetic biology. Afterwards we had a chance to get into touch with companies like DNA biosolutions and Promega. The conference ended with a poster session in which we had opportunities to present a poster of our project to 32 other teams from all around Europe. Afterwards we continued with a tour and some evening activities to finish it off.
On Saturday there was more talks about relevant topics in synthetic biology. We also had more opportunities to speak about our project and meet more iGEM teams. On top of that we had a workshop session. We had opportunities to do several workshops of which we followed one which was given by the Dutch National Institute for Public Health and the Environment. In the workshop we worked together with people from different teams to focus on the design and safety of a certain project.
On Sunday there was a short session with two more scientific talks and some inspiring words by Randy Rettberg, the President of the iGEM Foundation!. All in all we gave, and received, a  lot of feedback and additional ideas from other teams. We also gained great opportunities for some sweet collaborations with other iGEM teams.
Postcard with our team in TU/e contest
Postcard collaboration
In order to people more aware about synthetic biology we collaborated with iGEM Düsseldorf. We made postcards of our own project to show what synthetic biology is and how this is related to the iGEM competition. A lot of other iGEM teams also designed their own postcards and all contributing teams received their respective post cards. We’ll be able to hand these out to people all over the world to show them how"
UCAS,2017," come.”
Apart from iGEM she is also a singer and a geek design aficionado. To her, the beat and melody have the magic power to sweep away all the tiredness and stress, while the fascinating design works are the spring of imagination and creativity.
Jianyi HUANG
If ONLY I’m a MATH MAJOR!!!
Jianyi is a junior majoring in biology and minoring in mathematics.
This is the second year that she has been on UCAS iGEM team and also the second year that UCAS has joined iGEM community. She likes playing with DNA fragments and create something interesting out of basic elements.Unfortunately, she always regrets she hadn’t become a math major, especially when tons of data drove her mad. The good thing is that she would be happy with everything as long as she could stay in lab.
As a second-year iGEMer, she organized group meetings and trainings of new team members in the first stage. Responsible for our DEGRADATION MODULE, she devoted most of her time in lab.
She is also fluent in English and wrote the PROJECT part of our wiki. She plays the guitar and doesn’t talk much.
Jingnan YE
Easily pissed off when just getting up
Jingnan is a junior double majoring in biology and material sciences and engineering at UCAS.
She sincerely appreciates her excellent teammates and awesome instructors working and learning with her during this enjoyable year, from which she discovered more about what she hates and will never try in her future research.
She spent most of her time in the lab and on her way to the lab, while successfully spared some time to arrange a couple of HP activities and do some paperwork.
Outside the lab she is also a music lover, a pop dancer and an amateur bodybuilder. She believes exposing herself to music and art can help her keep good mood when the experiment fails again, and regular exercise can keep her working in the lab for more than 15 hours without feeling exhausted.
Jiang WU
Crazy fan of Arya Stark
Jiang who wants to study alchemy is a sophomore majoring in chemistry at UCAS.
Though sufferring the frustrating failures which shouldn’t have been experienced at his age, he learned a lot and knew better about synthetic biology. Through all this one-year journey, he confirmed his ideal again to attempt establishing the biological world based on axiom system.
Making a plan, doing experiments and fail and planning again. Following this circle and eventually gained payback.
He is a chemist with an artistic heart, deeply attracted by CS and mathematics and has a final"
BFSUICC-China,2018,"Team:BFSUICC-China/Collaborations
BFSUICC-China
Home
Judging Form
Team
TeamMembers
 
Collaborations
Project
Description
Desgin Experiments Protocol Interlab Model Results Demonstrate Improve Attributions
Parts
Parts BasicParts CompositeParts
Human Practices
 
 
 
 
 
 
 
 
Collaboration
Host Northern China High School Meet Up
On October 4, to prepare for the upcoming Giant Jamboree, our centre has hosted high school teams in Northern China have met. Meet up information was posted on the iGEM website in advance.
Firstly, at the beginning of the meeting, our team members Sally and Celina gave a welcome speech. Secondly, each team has a presentation. The instructors judge these projects and give valuable advice to these teams. Finally, we share our experiences each other. We also discuss how to improve our projects and how to do better in the next year.
With CIEI-BJ
2018 CIEI-BJ
In summer vacation, we participated in a meet up hosted by CIEI-BJ. We knew many iGEM members of the different team, such as BIT-China, USTBeijing and CIEI-BJ. Each team has done a presentation. Our team instructor Mary du has given valuable comments and advice for these team. Meanwhile, we receive some advice from the instructor Arya Qu of CIEI-BJ and other instructors. We focus on Implementation of experimental plan.
After that, we often communicate with the members of CIEI-BJ through Wechat or telephone. During our experiment, we need to use plate reader to measure fluorescent intensity and OD 600.   During CIEI-BJ experiment, they need to use chromatograph to measure the amount of aflatoxin。We discuss the Instrument usage and procedure together In addition to this，Mary Du often communicate with Arya Qu about part requirement, part submission, wiki editing and so on.
Communication promotes the development of the project, adds a lot of fun to the preparation of the project, and we have been friends.
With RDFZ-China
2018 RDFZ-China
Report
In Mar, 29th, 2018, the leader of RDFZ-China team Bowen, Xiao came to International Course Centre of Beijing Foreign Studies University, and had an excited and impressive report on us
Bowen illustrated his experience of participating in iGEM for two years. He summarized his experience into three phases: self-study, perfection and creation. He gave us some tips about the circumference of self"
ShanghaiTechChina_B,2016,"is-tag antibody. The red rectangle marks hEGF protein. BLANK is the control without IPTG induction.
Induction of colitis by TNBS
There are several ways to model IBD[1]. Team SYSU-MEDICINE used a drug TNBS (2,4,6-trinitro benzene sulfonic acid) to induce colitis, thereby modeling IBD. In analogous to human IBDs, the IBD mice shows many similar symptoms including intestine inflammation and weight loss. The experimental flow is illustrated in Fig. 2.
Figure 2. Diagram of the TNBS induced colitis. hEGF (5 μg in 25 ml enema) or saline enema was performed in Day 8.
TNBS colitis procedure
On day 1, carefully shave a 1.5 × 1.5 cm field of the skin of the mouse using an electric razor. To avoid the mouse from touching TNBS (may potentially induce oral tolerance), preferentially select an area on the back between the shoulders.
While holding the mouse with one hand, apply with the other hand, using a 200 ml pipette, 150 ml of the TNBS presensitization solution to the shaved abdominal skin. The solution is absorbed by the skin quickly. Control mice are treated with presensitization solution without TNBS. Leave the mice until day 8.
On day 8, weigh and mark the mouse.
Anesthetize the mouse by intraperitoneal injection of 150 ml of 5％ chloral hydrate solution per 20 g body weight.
Fit a 3.5 F catheter to a 1 ml syringe and fill with TNBS solution.
Insert the catheter into the colon 4 cm proximal to the anus. Proceed carefully to avoid damage or perforation of the colon wall.
Slowly administer 150 ml of TNBS solution per 20g body weight into the colon lumen.
Remove the catheter gently from the colon and keep the mouse with the head down in a vertical position for 60 s. To get reproducible results, it is important to ensure that the TNBS solution remains completely in the colon lumen.
Return the mouse to the cage.
hEGF alleviates IBD symptoms
The IBD mice showed many symptoms, including weight loss and colon length reduction (Fig. 3 and 4). As illustrated in Fig. 2, we sacrificed mice after 5-day treatment with hEGF or saline, and measured the weight changes over time, as well as the colon length"
SDSZ_China,2016,"Team:SDSZ China/Collaborations
Toggle navigation
Background
Project
1.0
2.0
Proof
Demonstrate
Human Practice
Silver
Gold
Integrated
Achievements
Bronze
Silver
Gold
Parts
Collaborations
Safety
Team & Attribution
Interlab
Background
Project
1.0
2.0
Proof
Demonstrate
Human Practice
Silver
Gold
Integrated
Achievements
Bronze
Silver
Gold
Parts
Collaborations
Safety
Team & Attribution
Interlab
HOME  |  CONTACT
© 2016 SDSZ_China iGEM
Test What You Can't TASTE
Collaborations
Intro
FAFU-CHINA
BNDS_China
Intro:
Starting this summer, we have formed connections and maintained communications with other high school and collegiate teams, and we are glad that we could offer our help to some of the teams, and happy to receive theirs.
FAFU-CHINA:
We helped FAFU-CHINA contact Zady Cytille, an international graduate student from Cote d’Ivoire, now studying in the Chinese Academy of Agricultural Science, to introduce their project and get feedback from him based on the conditions of his home country. ( See also )
BNDS_China:
We provided our TAKARA restriction enzymes to BNDS_China to help them with double enzyme digestion. Since high school teams do not usually have the financial support from school, most of the lab materials used by BNDS are purchased by their team members. We are very happy to share our lab resources and help keep their experiments going and make their project come true. ( See also )"
Northeastern,2016,"Team:Northeastern/Collaborations
Toggle navigation
Northeastern University
home
team
team
collaborations
project
description
design
experiments
proof
results
notebook
parts
parts
basic parts
composite parts
part collection
safety
attributions
human practices
human practices
silver
integrated practices
awards
hardware
software
model
attributions
Throughout the course of our project, the Northeastern iGEM Team has collaborated with the following organizations and iGEM teams from other institutions.
Harvard University iGEM Team
The Harvard iGEM team has been a valuable collaborator during the last couple of months. The Northeastern team has worked with the Harvard team to help characterize four of their PETase producing plasmids. These plasmids were characterized using a fluorescence intensity assay after inducing the transfected bacteria with IPTG. Results showed a significant increase in fluorescence in bacteria containing the PETase plasmids as well as a significant decrease in growth when compared to a negative control. The Harvard team has been working  to confirm the expression of our NOX protein in BL21 cells as well as His-tag purifying the protein. We are excited to see the outcome of those experiments and are grateful for the collaboration effort between both Northeastern iGEM and Harvard iGEM.
University of Virginia iGEM Team
Boston University Hardware iGEM Team
The BU iGEM Hardware team generously offered to print a microfluidic for the characterization of our CsiD promoter that can analyze multiple concentrations of various carbon sources in parallel for imaging with a fluorescent microscope. We are thankful for their support.
Northeastern University, Boston MA · Github"
UAM_Poznan,2015,"Team:UAM Poznan/Collaborations
Collaborations
During this year's iGEM edition, we have had a pleasure of collaborating with two fellow wonderful iGEM teams!
Team Aix-Marseille
Team Aix-Marseille invited us to take part in their research regarding the chewing gum. We happily assisted their cause and helped with surveying people about their knowledge of this topic. Result? Huge satisfaction of helping out fellow team and this amazing collaboration badge!
Team Paris-Bettencourt
Team Paris-Bettencourt invited us to join their graphical database called ""the iGEM Rhizi"" . We eagerly registered at the site as soon as we got the invitational e-mail :). Hopefully iGEM Rhizi soon will be a great database and resource for present and future iGEM teams, because this project looks veeeeery promising!"
BIT-China,2017," protein, we can observe it by fluorescence confocal microscopy. t1r2 is a membrane proteins belongs to GPCR family. CYC1t is terminator.
From these experiments, Jilin_China helped us build this part . Here is the link to their wiki .
Collaborate with Lanzhou
Lanzhou for BIT-China:
Because our project requires the expression of mRFP as signal output. We hoped to get mutations of the inducible promoter Pfus by changing the number of ste12 binding sites. Lanzhou University helped us to build a mutant  Pfus . here is the link to their wiki .
Fig.6 The electrophoresis of the positive result of Pfus
BIT-China for Lanzhou:
Pectinase and celluse play an important role in their downstream circuits, they want to combine functional dsRNA with these two proteins and let them work together, which will make great sense to their subsequent appllication design.
We helped LanZhou verified the expression of their functional protein, promoting their project progress here is the link to their wiki .
Fig.7 SDS-PAGE of their target protein.
Collaborate with BIT
From July to August in the summer of 2017, BIT and BIT-China, two iGEM teams from Beijing Institute of Technology, carried on several communications about the project, daily works, the experimental processing and iGEM matters. We have discussed about problems in each other project and helped each other to solve the practical difficulties encountered in our own  experiment. here is the link to their wiki .
The main content of communications between the two teams:
1. Sharing some experimental apparatus and the experimental reagents with each other.
2. The improvement and optimization of experimental skills and experimental methods.
3. Solving existing problems of both projects. Discussing optimization and suggestions.
4. Team building and interpretation of iGEM rules.
5. Establishing the international Human Practice alliance with other schools around the world, and expanding the international communication among the iGEM teams.
Meeting up in Yanqi lake
Collaborate with UCAS
Collaborate with Jilin_China
Collaborate with Lanzhou
Collaborate with BIT
TOP
Contact
Institute of Biotransformation and synthetic biosystem
School of life science
Beijing Institute of Technology
100081, Beijing
Email: lichun@bit.edu.cn
Copyright  © 2017"
