team,year,text
LACAS_BioBots,2018,"Team:LACAS BioBots/Collaborations
HOME
TEAM
Team Members
Collaborations
PROJECT
Description
Design
Experiments
Notebook
InterLab
Model
Results
Demonstrate
Improve
Attributions
PARTS
Parts Overview
Basic Parts
Composite Parts
Part Collection
SAFETY
HUMAN PRACTICES
Human Practices
Education & Engagement
AWARDS
Applied Design
Entrepreneurship
Hardware
Measurement
Model
Plant
Software
JUDGING FORM ⇗
★  ALERT!
This page is used by the judges to evaluate your team for the medal criterion or award listed below .
Delete this box in order to be evaluated for this medal criterion and/or award. See more information at Instructions for Pages for awards .
Collaborations
Sharing and collaboration are core values of iGEM. We encourage you to reach out and work with other teams on difficult problems that you can more easily solve together.
Silver Medal Criterion #2
Complete this page if you intend to compete for the silver medal criterion #2 on collaboration. Please see the 2018 Medals Page for more information.
Which other teams can we work with?
You can work with any other team in the competition, including software, hardware, high school and other tracks. You can also work with non-iGEM research groups, but they do not count towards the iGEM team collaboration silver medal criterion.
In order to meet the silver medal criteria on helping another team, you must complete this page and detail the nature of your collaboration with another iGEM team.
Here are some suggestions for projects you could work on with other teams:
Improve the function of another team's BioBrick Part or Device
Characterize another team's part
Debug a construct
Model or simulate another team's system
Test another team's software
Help build and test another team's hardware project
Mentor a high-school team"
Tsinghua,2016,"Team:Tsinghua/Collaborations
Human Practice
Home
Team
Team members
Attributions
Acknowledgement
Sponsorship
Project
Description
Design
Results
Proof of Concepts
Notebook
Modeling
Safety
Parts
Parts Summary
Basic Parts
Composite Parts
Human Practices
Overview
Public Engagement
Collaboration
Community Meetup
Integrated Practices
Medal Checklist
Bronze
Silver
Gold
Home
Team
Project
Parts
Human practice
Overview
Public engagement
Collaboration
Community meetup
Integrated practices
collaboration
Knowing that collaboration is the tenet of iGEM competition, this year we have collaborated with two
iGEM teams, a high school team (SDSZ China) and an undergraduate team (Tsinghua A). By collaborating
with these two iGEM teams, we can seek out help whenever needed and receive prompt feedback about our
project design and Wiki contents.
Collaboration with Team Tsinghua-A
Having been known each other for a long time, we were quite thrilled to reach out to our old friends Ke Yuxi
and Wang Linghan, two team members from Team Tsinghua A, and form a very healthy and constructive
relationship with them. In retrospect, it turned out to be a very worthy journey with them.
Linghan first approached us for help for the generation of BioBricks that are eligible for delivery accorded
by the rule of Standard Plasmid Delivery. She brought up the conversation on how they lacked proper lab
facility for liquid evacuation. We offered the machine with alacrity and helped them processed their
extracted DNA into the dried form. We also reciprocated the topic on choosing a delivery company, and she
mentioned one that seemed the most suitable for our purpose. This first collaboration initiated the
following interaction.
With the deadline for freezing Wiki approaching, we visited their Wiki pages and they did it as well. They
noticed several technical flaws regarding to the awkward website design, and professionally pinpointed
the problem being originated from the misuse of the HTML and CSS programming language. It is because of
their help with scrutiny we would be able to adjust and optimize our website display. We were very
grateful to their help. On the final day before the excruciating Wiki freeze, two teams decided to host
a get-together on Wiki final check. We brought snacks and drinks, and outputted Wiki contents with
high-quality.
These two collaboration for the sake of medal requirements, but actually boosted our working efficiency,
improved the"
UC_Chile,2012," secretion system to export spider silk monomers"". We planned to use those sequences to build spider silk biobricks and to engineer E. coli to secrete these monomers.
TU_Munich 2012 iGEM team
Munich team sent us this badge with a quaint fat and alcoholic German guy as a present for having answered their survey about IP rights.
Valencia and Copenhagen 2012 iGEM teams
As these teams are working in a project similar to ours we contacted them with a collaboration in mind. We exchanged a few e-mails and had a couple of Skype meetings. We suggested to exchange constructs, however, they did not send us material by the time the Wiki was frozen.
Retrieved from "" http://2012.igem.org/Team:UC_Chile/Collaborations ""
Recent changes
What links here
Related changes
Special pages
My preferences
Printable version
Permanent link
Privacy policy
Disclaimers"
Lambert_GA,2015,"Team:Lambert GA/Collaborations
Home Project Parts Team Attributions Safety Human Practices Collaborations and Other
Collaboration with Georgia Tech iGEM Team
Our team is mentored by Styczynski Lab at Georgia Institute of Technology.  Over the summer, our Lambert iGEM team visited Georgia Tech and with the current Georgia Tech iGEM team. During our visit, we presented and explained our project and they, along with Dr.Styczynski and Dr. Liangjun Zhao, were able to give us advice.  We used these pointers to design our project.   In particular, they helped eliminate some projects that would have not worked at all in the scope of our timeframe, including a CRISPR cas reporter for Wheat Stripe rust.  They played a major role in assisting us with our initial construct ideas. We used the IDT offer of gBlocks to order several different constructs.  In turn, we had the privilege of listening to their project as well. We asked questions about their designs and discussed our experiences at the Collegiate Jamboree in 2013 and 2014.  This was valuable to them as members of their team had not been to a Jamboree before. Lastly, the team led us on a tour of the new Engineered Biosystems building and labs.  Without this type of collaboration, it would be impossible for our team to have as successful of a project.
The whole group
Serious Discussion
Dr. Liangjun Zhao
Lambert iGEM gazes longingly at Georgia Tech's vastly superior lab equipment
Wondering how we can afford this kind of lab
Achievements
Bronze
☑ Registered for iGEM, have a great summer, and attend the Giant Jamboree.
☑ Completed Judging form and all required consent forms.
☑ Created a Team Wiki.
☑ Presented a poster and a talk at the iGEM Jamboree.
☑ Created a page on our team wiki with clear attribution of each aspect of our project.
☑ Collaborated with Georgia Tech iGEM.
Silver
☑ Documented new standard BioBrick Parts BBa_k1620000 (bicistronic), BBa_k1620001 (bidirectional), BBa_k1620002 (fusion) central to our project and submitted to iGEM Registry.
☑ Documented the characterization of BBa_K1184000 (KillerRed) and BBa_E2050 (mOrange).
☑ Demonstrated the identification, investigation, and addressing of ethics"
IISc-Bangalore,2018," joined us on the last day of the meetup to discuss after iGEM.
Other than IISc-Bangalore, the following teams participated in the meetup: IISER-Bhopal-India , VIT_Vellore , IIT-Madras, ICT-Mumbai, REC-Chennai and IISER-Kolkata .
Problems ranging from getting VISAs to the intricacies of overlap extension were discussed over a cup of tea. As such, the meetup proved to be an important learning experience for both us, as hosts, as well as for the other teams.
Working with phages: A primer
During the course of our project, we felt that the use of phages as a target for genetic engineering is sparsely documented compared to more frequently used model organisms like E. coli. As such, the amount of literature review that we had to undertake for successful execution of even simple protocols was enormous.
To make sure no other teams face similar problems in the future, we decided to draft this document as a guideline for working with phages in a laboratory equipped with basic molecular biology machinery.
Downloaded here
TecCEM “Labs Like you” collaboration
While hard work is integral for a team to succeed in iGEM, fun is also something we have to consider every once in a while. This time it happened in the form of a collaboration with the TecCEM iGEM team. Teams from all around the world participated in a dance parody of Maroon 5 songs 'Girls like you' and 'Moves like Jagger' made by the TecCEM iGEM team.
Including IISc-Bangalore, around 30 teams participated in the video.
Links
IISc Bangalore
IISc UG Program
Complete list of references
Address
Undergraduate department,
Indian Institute of Science,
Bangalore - 560012
Contact
Bhaskar Kumawat
Team Lead
kbhaskar@iisc.ac.in
This website is best viewed on a 16:9 aspect ratio screen on the latest version of Google Chrome"
Lambert_GA,2018," Electropen hardware.  Thank you TASTaipei and UGA!
TASTaipei received an assembled ElectroPen from us and built a custom cuvette from protocols that we provided. Using these, they prepared electrocompetent DH5a and Nissile 1917 E. coli.  They were able to successfully transform both strains with a GFP plasmid and provided transformation efficiency data.  UGA’s team also received an assembled ElectroPen and cuvette from us for testing.  They were also able to successfully transform and validate GFP expression with a plate reader.  Both teams gave us feedback on design and ease of use of the devices.
For more on the ElectroPen, visit our ElectroPen page.
Nanjing-China
Lambert iGEM created a lab emoji in collaboration with Team Nanjing. The teams hoped to increase accessibility of science to the community. It was an activity that allowed Lambert iGEM to consider the fun of science rather than always focusing on its serious effects. This mindset set allowed a more relaxed, inviting lab environment and an overall better iGEM experience. Team Nanjing also used our app Color Q, testing and proving its functionality. They gave us great feedback on versatility and accessibility, changes that we took to heart. Here are their results:
Team Nanjing-China shares their results.
Westminster UK
Due to limited resources, the Lambert iGEM team understands the significance of conservation and frugality in the lab. In fact, frugal science remains a foundation of our project. In collaboration with Westminster UK iGEM, the team developed a protocol to recycle spin columns without an autoclave, promoting an easy method of increased conservation in the lab.
Recyling Spin Columns
Store unclean spin columns in 1M HCl solution for 4 hours or overnight (No damage if stored for longer).
Fill each column with 1 ml sterile distilled H2O.
Spin columns in microcentrifuge (inside microcentrifuge tubes or collection tubes).
Discard the flow through.
Repeat steps 2-4, 4 more times for a total of 5 times.
Fill with 1 ml of QBT buffer to rebalance charges.
Spin columns in microcentrifuge (inside microcentrifuge or collection tubes).
Discard the flow through.
Repeat steps 6-8, 4 more times for a total of 5 times.
Data shows that recycled spin columns yield similar results to new spin columns in minipreps.
ECUST
Lambert iGEM sent a summary of this year’s project to ECUST"
Sorbonne_U_Paris,2018,"MF detoxification by using it as a substrate to produce FDCA through bacteria .FDCA was identify as one of most promising biobased molecules which can replace many polymers such as PET (and other petrobased molecules). We suggest a sustainable alternative, eco-friendly and independent from fossil resource. .
https://2018.igem.org/Team:Bordeaux
“Friendship is born at that moment when one person says to another: “What! You too? I thought I was the only one.” (C.S Lewis). It is the perfect quote to sum up our collaboration with the iGEM Bordeaux team. We first met at the Parisian meetup in Paris (7th July 2018). As we share the same conception of an iGEM project, our partnership was obvious.   We invited them to participate to the organization of the conference “What will synthetic biology bring to the future?”. They helped us a lot to contact experts.
Figure 2: Poster of the conference intitled ""What will synthetic biology bring to the future?"" (26th September 2018)
iGEM Newcastle
×
iGEM Newcastle
Alternative Roots: Engineering Microbial Communities
Abtract
The demand for food, fuel and materials is placing unprecedented pressure on agricultural production. To secure higher productivity, the sector relies upon synthetic fertilisers derived from energy intensive manufacturing methods. Here, we propose an alternative approach to support plant productivity. The Alternative Roots project investigated Pseudomonas fluorescens as a chassis organism. Development of a plant-colonising chassis provides novel mechanisms for soil microbiome manipulation without genetically modified crops. As proof of concept, we focus on improving nitrogen supply via naringenin biosynthesis - a potential chemoattractant of free-living, nitrogen-fixing bacteria. Legal and social considerations of the project drove the development of NH-1, a low-cost, small-scale and programmable hydroponic system. Tailored to overcome experimental limitations faced by many plant scientists, NH-1 provides improved reproducibility, coupled with high-throughput experimentation. This system enabled exploration of future deployment techniques within contained environments that may result in enhanced, sustainable crop productivity at a local and accessible level.
https://2018.igem.org/Team:Newcastle
One of our team member, Charlotte Bellamy, went to Newcastle University to meet the iGEM Newcastle team and discuss about a collaboration. The team worked on the 3D prototype of our initial photobioreactor. Furthermore, after meetings with experts, they kept supporting us in the improvement of our photobioreactor"
Vilnius-Lithuania,2017,"Team:Vilnius-Lithuania/Collaborations
Project
Description
Design and Results
Modelling
Proof of concept
Interlab
Safety
Parts
Overview
Basic Parts
Composite Parts
Part Collection
Notebook
Lab Book
Protocols
Human practices
Silver
Integrated
Education & Public Engagement
Collaborations
Team
Members
Attributions
Sponsors
use keyboard, swipe or scroll
Mentoring the Tartu_TUIT Estonia Team
When we heard that our neighbors from the University of Tartu, Institute of Technology had formed a fresh iGEM team, we did not hesitate and immediately offered our guidance to help them with the initial steps to set up a project.
read more
Virtual Meet-ups
We arranged virtual meet-ups for teams to present and investigate any bottlenecks or issues of their projects.
read more
Surveys
We responded to many invitations sent by iGEM teams to fill their surveys. We are also very thankful for iGEM teams, that answered our questionnaire on bacteria cotransformation-related issues.
read more
Silver
Integrated
Education & Public Engagement
Collaborations
Mentoring the Tartu_TUIT Estonia Team
Virtual Meet-ups
Surveys
Mentoring the Tartu_TUIT Estonia Team
The biotechnology industry in the Baltic region was being developed probably at fastest rates in whole Europe in recent years. Although life sciences in our region are very popular among high-school and university students, surprisingly up until this year only one iGEM team - Vilnius-Lithuania - existed in the Baltics. So when we heard that our neighbors from the University of Tartu, Institute of Technology had formed a fresh iGEM team, we did not hesitate and immediately offered our guidance to help them with the initial steps to set up a project. During our visit at the University of Tartu, Institute of Technology we:
Gave lectures on key components of successful iGEM projects:
marketing and fundraising,
public relations,
human practices,
project development.
Through our three-year participation in the iGEM history, we have developed some good strategies to raise funds in a rather narrow potential-sponsor field in our region. Knowing that good projects require sufficient finance, we explained the best fundraising strategies which we personally applied for our projects. Next, as synthetic biology is a rather unknown scientific field in local Baltic communities, we taught efficient strategies of public relations: how to approach the public through mass media, how to build your social networks' communication strategy. We then turned to more specific iGEM topics and explained in detail,"
TUDelft,2017," on different bacterial targets.E. Coli DH5α and B. Subtilis. The probability of false-positive output for crRNA1-3 on E. Coli DH5α and crRNA 4 on B. Subtilis. (off-target genomes) is significantly lower than for the targeted genome, because there are multiple on-target sites.
We conclude that the design of the crRNAs is reliable as only minute off-target effects in the order of one in a million are observed. In addition, we gain a deeper insight into the effect of having multiple on-targets in the genome: this increases the sensitivity of the detection method but does not affect the reliability. As such, our tool assesses the design of the crRNAs by iGEM LMU-TUM Munich to be clever and to allow reliable detection. We thank iGEM LMU-TUM Munich for the fun collaboration and look forward to meeting them again at the Giant Jamboree.
Hamburg
iGEM Hamburg is another team whose project’s goal is the fight against antimicrobial resistance, on their case, by developing novel antibiotic compounds capable of dealing with multiresistant bacteria.
It all started with a series of preliminary conversations prompted by the common goal of our projects and the presence of a former student from Hamburg in our team. During the poster presentation held at our European Meet-up, both of our teams had the chance to get to know each other better and become more familiar with the science to our projects. Ideas ranging from stabilizing the siderophores in Hamburg’s antibiotic with our TDPs, to detecting a carbapenem-resistant strain with our device and eliminating it with Hamburg’s antibiotic turned into proposals.
Unfortunately, none of the aforementioned could be carried out due to time constraints and the prerequisite of our projects being in a stage as advanced as to enable the collaborations. Many thanks to iGEM Hamburg for traveling all the way from Hamburg to our European Meet-up to share their interesting ideas to make this world a better place!
We thank our sponsors:
Faculty of Applied Sciences"
Gifu,2017,"Team:Gifu/Collaborations
Project
Abstract
Back ground
How to make sake
Catabolite repression
Gap-repair cloning
Terminatome
Experiments
Plasmid construction
Results
Conclusion
Discussion
Future work
Reference
Lab Note
Protocol
Calendar
InterLab
Parts
Basic Part
Composite Part
Part Collection
Human Practices
Human Practices
Integrated HP
About Us
Team
Collaborations
Safety
Attributions
Judging Form
COLLABORATIONS
iGEM Japan Kansai Forum
We joined iGEM Japan Kansai Forum held in Kyoto University on February 19, 2017. Five teams participated in this forum; Kyoto, Kobe, Nagahama, Botchan_Lab_Tokyo and us. All team made presentations about projects for iGEM Giant jamboree 2017. After having presentations, we exchanged opinions by Question-and-answer session and questionnaire. We had a good time to improve our project.
Thanks to Kyoto team for organizing the lovely forum. Thanks to 4 teams for giving exciting presentations and opinions.
https://2017.igem.org/Team:Kobe/Collaborations
https://2017.igem.org/Team:Kyoto/Collaborations#Kansai
https://2017.igem.org/Team:Nagahama/Collaborations#iGEM_Japan_Kansai_Forum
https://2017.igem.org/Team:Botchan_Lab_Tokyo/Collaborations
May festival
We joined an annual meetup which became to be an official event of iGEM at the Tokyo University. Our team introduced our last year’s and this year’s projects. At the meetup, we made a presentation with a poster to the visitor. The age group of visitors were so wide from students of elementary school to senior. So, the event was contributed to recognize the existence of iGEM. We were so surprised at other team’s power of idea though iGEM Japan had the meetup at May 20th. It was so excited to exchange idea and point out each other about the project with other teams.
https://2017.igem.org/Community/Meetups#MayFestTokyo
Card game
This year we worked with iGEM Franconia to make a card game set concerning bio-safety and microorganisms. Our team was in charge of translating the cards into Japanese and giving some advice to improve the game. The goal of this project is to offer information of"
York,2014," the Game Room at the Giant Jamboree we have established a collaboration with them. Our main goal is to test the game as much as we can with people from different backgrounds to improve both playability and dynamics.
Retrieved from "" http://2014.igem.org/Team:York/Collaborations ""
Recent changes
What links here
Related changes
Special pages
My preferences
Printable version
Permanent link
Privacy policy
Disclaimers"
Worldshaper-XSHS,2018,"Team:Worldshaper-XSHS/Collaborations
Toggle navigation
Worldshaper- XSHS
Team
about us
Members
Collaborations
Project
Background
Design
Protocols and methods
Results
Future plans
Interlab
Model
Demonstrate
Parts
HP
Silver
Integrated and Gold
Engagement
Applied Design
Achievement
Medal requirements
Safety
Attributions
Collaborations
Collaborations with other teams
Collaboration on project research
Collaboration on education and public engagement
TO Top
Collaborations with other teams
Nowadays, collaboration is a very important part for any successful project and iGEM is no exception. This summer, four iGEM team were working in the Zhejiang University Zijinguang Camps, including ZJU-China, ASTWS-China, HFLS_ZhejiangUnited and us. This advantage let us communicate and cooperate easily. Furthermore, for education and public engagement events,  we have cooperated with more teams, such as Worldshaper-Wuhan, ZJUT-China and Jiangnan, some of which were even based in other province.
Collaboration on Interlab study
As high school teams, ASTWS-China, HFLS_ZhejiangUnited and us were all lack of using experiences of plate reader, moreover, neither of our labs had this equipment. Therefore, after discussion, we decided to borrow the plate reader as well as the take interlab measurement together, Dr. Huang Fangliang, the instructor of ASTWS-China team agreed to supervise the experiments.
During the interlab measurement experments, we provided the ASTWS-China team with E. coli DH5a and 100μl silicon beads of better quality as well as gave HFLS team the transcriptional shaking table bacteria solution and some experimental equipment (chloramphenicol resistance, micro pipette tips, etc.). When our measurement data submission was refused by the Measurement Committee, both of these two teams helped us analysis the potential problems, and offered us the glycerin bacteria that we needed.
Collaboration on project research
During the experiments on project, despite visiting laboratory and discussion question, which happened quite often, we have many collaborations with other three teams in Zhejiang University, both on experimental materials and techniques. For example, because of unsuccessful transformation DNA parts  from official distribution kits, we lent our Kit1 and Kit 2 to team ASTWS-China, and borrowed Kit3 and Kit5 from all other three teams and bacteria with pSB1C3-GFP from AST"
British_Columbia,2015,"Team:British Columbia/Collaborations
UBC iGEM 2015
Project
Genetic Toolbox
Screening
Degrading Imid
6-CNA Detox
Prototype Testing
Parts
Basic Part
Composite Part
Part Collection
Modeling
Policy &
Practices
Bee Farm
Science World Booth
Farmer's Market Booth
CCD Report
Regulation & Risk Assessment Report
Bee Infographs
UBC iGEM 2015"
