team,year,text
Hawaii,2018,"Team:Hawaii/Collaborations
HOME
PROJECT
EXPERIMENTS
NOTEBOOK
PARTS
TEAM
MORE
SAFETY
COLLABORATIONS
HUMAN PRACTICES
MODELLING
DEMONSTRATE
ATTRIBUTIONS
CHARACTERIZATION
CALENDAR
COLLAB
Reaching out to educate with Team Dalhousie
Team Hawaii collaborated with Team Dalhousie to better educate the public in scientific research. Every week, Team Dalhousie posts an article on their blog that summarizes scientific research in layman’s teams. Each article is written by a different team. Team Hawaii wrote an article about the functions of virus-like particles (VLPs) in medicine and research as delivery molecules and vaccine providers, uploaded October 15.
The scientific community makes great bounds in improving mankind and the world every day, but these accomplishments often go unnoticed by the public. Of course, scientists do not go into their respective field for praise, at least most claim that, but the public should be aware of what is happening in science. We encourage high schoolers to keep up with politics and world events, and we should do the same for science. Keeping up with the news allows for people to provide informed opinions on the matter, which in turn may shape public policy. When the public often hears of some new scientific breakthrough, most cannot comprehend the consequences or benefits of it. Either they fear it with no substantive reasoning or support it without understanding the ethical hazards it may spur.
VLPs, like any focus of research, holds the potential for violating our ethics. If tampering with the maize genome may pose health and environmental risks, should we continue this area of research? Is it ethical to continue our research with the possibility of helping many while also possibly endangering countless others?  As scientists, we are risk takers and optimistic. We try to paint over ethical consequences with the possible benefits our discoveries may reap.
If we bring in the public opinion into the scientific community, perhaps this “paint-brushing” will come with more restrain. As the public actively analyzes our research ambitions, they can, hopefully positively, shape the avenue in which we research. To do so, published research needs to be separately gifted to the public in a plainly wrapped journal, free of frilly scientific jargon or sparkly technical language. In doing so, we run the risk of losing detail, but these details are perhaps irrelevant. This allows the public to understand what we are crafting and provide input as to what future avenues we should explore.
Team Hawaii contributed to Team Dalhousie’s blog to"
Stuttgart,2017,"EM-Team Stuttgart meets iGEM Team Tübingen
The iGEM Team Tübingen invited us to their lovely town to spend a fabulous day together!    We had a nice barbecue and after being filled up with great food the Tübinger Team invited us to discover one of the highlights of the city - the famous Stocherkahn (sorry - I have no translation for this!) on the Neckar river!    We had lots of fun, laughter and a great time getting a lot of input, information and experienced advices for the iGEM competition!    As the iGEM Team Tübingen is already an succesful expert in the complete iGEM concept since years - we newbies ;) - were lucky to get so many passionated and ambitious help!    It's nice to see that iGEM is a competition where you meet so many great people that want to help each other out!    Thank you Team Tübingen and we hopefully can give you back your hospitality soon!
iGEM-Team Tübingen: check out their wiki page
iGEM-Team Canmore 2016
Doing research for our project we were lucky to see that other iGEM Teams from the past worked with keratinases and the issue of breaking down hair in wasterwater facilities (Sheffield 2014, Canmore 2015, Canmore 2016). We saw that the iGEM Team of Canmore 2016 was able to submit two composite parts to the registry. These parts consist of a protein coding sequence for the KerUS gene and an IPTG-inducible promoter (BBa_K1717173) and the KerA gene with an IPTG-inducible promoter (BBa_K1717000). Given the fact that we were not able to obtain these parts from the iGEM registry we were in contact with the iGEM Team Canmore and one of their mentors Lisa Oberding from FREDsense who shipped us the required parts from Canada to Germany. Thanks to their former experiences with these two keratinases and already faced issues going along with them, we were able to avoid some troubleshootings.
iGEM-Team Canmore 2016 check out their wiki page for more information"
Manchester,2017," should be on written on the main entrance.
b. Levels 3 and 4
i. Facility should be separated from the testing area.
ii. There should be an Inter- facility room between the general area and the facility.
2. Air conditioning
a. Levels 3 and 4
i. Negative pressure must be maintained to prevent spill and recirculation
ii. Ventilation must be done 10 times at least each hour
iii. HEPA filter must be installed in any ducts and air conditioning systems
iv. Preparatory HEPA filter box should be placed
3. Safety facility
a. Levels 3 and 4
i. Hand and eye sterilizers must be installed
ii. Emergency shower facility must be installed near the contaminated working clothes undressing room
4. Waste disposal facility
a. In common
i. Waste : must be treated by chemicals or high pressure steam sterilization (autoclave method) in order to remove any of the biologic activity. (autoclave method is strictly required for level 3 and 4)
ii. Waste water: must be treated by chemicals or high pressure steam sterilization (autoclave method) in order to remove any of the biologic activity. (autoclave method is strictly required for level 4)
5. Criteria of management
a. In common
i. All entrance must always be closed unless they are used, and only authorised ones should enter the facility.
ii. Working clothes must be equipped and used.
iii. Immigration control ledger must be equipped and used.
5. As a consumer, how do I know if a product I want to buy contains GMO?
The legal requirements for disclosing GMOs within food and other products differ across the world. Some countries within the Americas have little to no laws in place regarding GMO labelling. In the USA, there are no official obligations for companies to label any products containing GMOs. The same applies to Canada, unless the food is likely to pose a health or safety risk to consumers, in which case full disclosure of GMOs is mandatory. The Brazilian government, which has until now required companies to label transgenic products with a T symbol, is (as of 2017) currently considering removing this law. Chilean government might be a notable exception as it prohibits the introduction into the market of any products containing GMOs.
In contrast, most of Europe, Asia and Oceania have strict guidelines surrounding labelling of GMO products. The European Union, Australia, India and Indonesia all require the packaging of such products to be bear the label “this product"
Carnegie_Mellon,2015,"Team:Carnegie Mellon/Collaborations
Home
Team
Students
Advisors
Gallery
Attributions
Sponsors
Project
Notebook
Protocols
Parts
Device
Modeling
Measurement
Improved Part
Collaborations
Medal Requirements
Interlab
Community
Maker Movement
Interviews
Collaborations.
It's not all a competition.
Interlab University of Pittsburgh University of Georgia
A core value of iGEM is collaboration. A core value of the CMU team is to help others in whatever capacity we are able to, whether it be with our equipment, knowledge, or filling our surveys. In the spirit of this, we’ve collaborated with several iGEM teams. Read about our efforts below.
Interlab Study
The interlab study is an international collaboration across all iGEM teams who chose to participate in the study. The goal is to obtain fluorescence data for three different genetic devices expressing GFP. We want to see the correlation between the values obtained for the genetic devices expressing such GFP and whether the measurement for such a synthetic biology protocol is consistent across all iGEM teams since the same samples were used.
iGEM Teams
University of Pittsburgh
We provided the data from last year’s estrogen sensor. They wanted to use an estrogen-sensitive T7 RNA polymerase which the CMU iGEM team designed in 2014 in order to activate transcription of a reporter gene in a cell-free extract. They want to generate freeze-dried cells on paper for easy transportation and detect presence of estrogen in water after freeze drying the cells. In the presence of estrogen, the synthetic T7 RNA polymerase will initiate transcription of a reporter construct. In addition, we met up with each other to give a short presentation to the TEC-Bio team at the University of Pittsburgh. After detecting the estrogen, we assisted them in modeling their freeze-dried system allowing them to produce a useful system.
University of Georgia
The University of Georgia invited us to a collaboration effort to obtain mCherry fluorescence readings for an archaeal RBS (ribosomal binding site) library they prepared. They studied this in order to control protein expression. Since there are not many tools involved in studying archaea, they wanted to collaborate in order to promote the utilization of methanogenic archaea modeling this behavior after interlab in order to analyze their measurements obtained from the study. In addition, they want to add on to the E.coli Interlab by adding another specimen to be used. The collaboration allowed them to assess the reproducibility of the data in various labs around the world and develop a"
Toronto,2018,"Team:Toronto/Collaborations
style=""position:fixed; background-color=black; padding-bottom: 86px;"">
WetLab Laboratory Experiments
Protocols Notebook Results Parts InterLab
DryLab Computational Projects
Model
P & P Policy and Practices
Human Practices Engagement Outreach
Project Team Behind the Project
Description Demonstrate Team Collaborations Attributions
iGEM iGEM Home Page
iGEM Home iGEM Toronto
Collaborations
Projects designed by one team is great, but with the help of others, it can become all the better.       We would like to recognize the following teams we were able to work with this year that helped       with the completion of our project! We hope that they enjoyed working with us as much as we did       with them.
iGEM Bilkent-UNAMBG Our team’s project consisted of inducing flotation in E. coli cells by expression of gas vesicle       proteins in the Arg1 operon (BBa_K2699000), which was modeled in a bioreactor system by our dry lab       team. iGEM Bilkent-UNAMG’s team project involved the engineering of a cell-surface Penicillin-Binding       Protein (PBP), designed to bind the beta-lactam ring on penicillin. In collaboration with this team,       we were able to explore the potential for a bioremediation platform for separation of penicillin from waste water, by       modeling constitutive expression of iGEM Bilkent’s PBP coupled with our regulated induction of the       Arg1 operon in BL21 cells in a bioreactor system, simply by updating binding rate constant parameters for PBP characterization.
iGEM Queens We collaborated with iGEM Queens by exchanging resources to help complete our respective projects.       In exchange for helping us complete the design the banner illustration for the landing page on our       wiki, we gave Queens our our pSB1C3 backbone with UNS that aided them with the insertion of their       parts into the required backbone for submission.
iGEM Tec Monterrey- Guadalajara We collaborated with the iGEM Tec-Monterrey Guadalajara and participated in their #ScienceEverywhere       campaign that solidifies the international spirit of the iGEM competition. In exchange we surveyed       the members of the Guadalajara team about attitudes towards genetically modified organisms and       were able to compare their responses to our survey responses from students who don’t study or       practice synthetic biology. Ontario iGEM teams (iGEM McMaster,"
Tianjin,2015," cell fresh weight reached to 200g/L, Nankai started inducement for 96h. What’s more, there is a higher production when dissolved oxygen was maintained at 15%-25% by turning up the methanol speed.
Follow is the figure shows the SDS-PAGE and western blot analysis of inJanus. And the inJanus molecule weight was 8KDa. In addition, inJanus in the broth was mainly monomer and dimer. The latter binds better with the primary antibody of Janus.
Figure 1. (a)silver staining along with SDS-PAGE and (b)western blot analysis of inJanus fermentation broth(lane 2,3), lane 1 was pure inJanus as control
To measure the yield of inJanus, Nankai measured the concentration of inJanus by UPLC. And Nankai used standard sample of sJanus of different concentration (0.1, 0.05, 0.025 mg/mL) to get a standard curve of concentration with adsorption area of UPLC.
Figure 2. (a) silver staining along with SDS-PAGE of Janus fermentation broth of different induction time(lane 1-4 24,48,72,96 h).(b)inJanus production and cell fresh weight in different time.
Figure 3. HPLC of pure injanus HPLC
Figure 4. HPLC of injanus fermentation broth HPLC
Form figure 3. And figure 4, we can clearly see that inJanus was expressed in pichia pastoris."
Paris_Saclay,2014,"""
Page
Discussion
View source
History
teams
Log in
 
Team:Paris Saclay/Collaborations
From 2014.igem.org
Retrieved from "" http://2014.igem.org/Team:Paris_Saclay/Collaborations ""
Recent changes
What links here
Related changes
Special pages
My preferences
Printable version
Permanent link
Privacy policy
Disclaimers"
iTesla-SoundBio,2018,"Team:iTesla-SoundBio/Collaborations
Protocols
Safety Protocols
InterLab
Team
Team Members Attributions
Human Practices Collaborations
Project
Project Description Design"
Reading,2015,"Team:Reading/Collaborations
Collaborations
Sharing and collaboration are core values of iGEM. We encourage you to reach out and work with other teams on difficult problems that you can more easily solve together.
Which other teams can we work with?
You can work with any other team in the competition, including software, hardware, high school and other tracks. You can also work with non-iGEM research groups, but they do not count towards the iGEM team collaboration gold medal criterion .
In order to meet the gold medal criteria on helping another team, you must complete this page and detail the nature of your collaboration with another iGEM team.
Here are some suggestions for projects you could work on with other teams:
Improve the function of another team's BioBrick Part or Device
Characterize another team's part
Debug a construct
Model or simulating another team's system
Test another team's software
Help build and test another team's hardware project
Mentor a high-school team
Reading University's iGEM team 2015 is sponsored by"
McMasterU,2017,"ation step. They decided to use a thicker agar plate and plate a higher concentration of cells (108 cells/mL), which resulted in colony growth (Figure 2).
Next, 5 µL of 8µM DNAzyme was added to the quadrants containing bacteria. To check for background fluorescence, 1 µL of DNAzyme was added to the quadrant labelled as DNAzyme. The plates were left to incubate for 1 hour and viewed under UV light as an alternative to using a fluorescence gel imager.
Results
Unfortunately, the experiments conducted by Calgary iGEM proved unsuccessful. They were unable to detect fluorescence following the addition of DNAzyme under UV, let alone whether B. subtilis displayed a lack of fluorescence. Due to limited DNAzyme, repetition of the experiment was not possible.
There are a variety of improvements required if we are to continue with this collaboration. The first is checking the stability of the DNAzyme during the shipping process. The DNAzyme was pelleted when it was sent to Calgary, and they resuspended it before usage. Our team should check DNAzyme activity in our own lab using pelleted form to rule this out as a potential interferant. The second factor to consider is the use of UV vs fluorescence imaging. It would be optimal if Calgary gained access to a fluorescence gel imager (Typhoon Imager) to be consistent with our experiments and imaging.
Future Directions
Once the DNAzyme has been optimized, there is one big factor to take into consideration: use of the DNAzyme by non-specialists. If this collaboration were to proceed, our DNAzyme would need to be usable by Mars colonists and without the need for extensive bacterial culturing and plating. As well, a faster readout is required. The current 1 hour of incubation is quite long if the DNAzyme were to be used as part of a leakage monitoring system. The last aspect to consider is the activity of the DNAzyme in a variety of sample matrixes, without sample enrichment. Bacterial detection has to occur without pure bacteria, and in the bioplastics synthesis system there will a variety of molecules present that should not interfere with the DNAzyme. These are all considerations that would be taken into account when designing the DNAzyme for use in a Mars colony.
oGEM Manual of iGEM Teams
On July 17th, 2017, our annual oGEM meeting took place. Bringing together all of the post-secondary iGEM teams, the day allowed for discussion of our projects, our future"
Hamburg,2018," think is “Well, may this little super organism can change the whole cloning workflow all around the world”!
This organism has a doubling time of under 10 minutes. It can be carried out easily in your lab work as a nonpathogenic, fast growing prokaryotic organism with a broad range of pH tolerance.
The iGEM Team Marburg wants to Establish Vibrio natriegens as a new chassis organism for synthetic biology. They designed three new strain, which make work in the lab much easier and more effective. Imagine you just need one day for a whole cloning process. If this bacterium were be establish last year, we (and we think almost every iGEM team) could achieve 3 times as much since everything works three times as fast as in Vibrio natriegens. We did the InterLab study to help them getting done with their establishment. We transformed the included devices in Vibrio natriegens and measured the growth with a plate reader. We hope they will be succsesfull and wishes them all the best.
Visit Marburg
Makerere
The iGEM Team Makerere University helped a lot by personally evaluating and discussing our project and its application in countries like Uganda. They distributed our questionnaire to people working with malaria on a daily basis. Thanks to them we got invaluable expertise and input from social workers, nurses, lab technicians and epidemiologists. In return we assisted them with the planning of their experiments concerning the expression of PETase and proposed a basic kinetic cell model for their project.
Visit Makerere
Düsseldorf
We would like to thank iGEM Team Düsseldorf for organizing the iGEM postcard exchange. This enabled us to get to know various other iGEM teams with fascinating projects via well designed cards. Moreover, we really appreciate their commitment in providing us the theoretical knowledge to work with cyanobacteria. Finally, we are grateful for kindly allocating a magnificent picture of their cyanobacteria for the use in our wiki.
Visit Düsseldorf
IIT-Madras
We participated in IIT-Madras Language Project. They produced educational videos about synthetic biology for their YouTube channel in various languages. We translated their English script to German and Polish, recorded the audio in these languages and they produced the finished videos.
Visit IIT-Madras
References
↑ Small, P., Blankenhorn, D., Welty, D., Zinser, E. & Slonczewski, J. L. Acid and base resistance in Escherichia coli and Shigella flexneri: role of rpoS and growth"
RMHS_Maryland,2018,"Team:RMHS Maryland/Collaborations
HOME
TEAM
Team Members
Collaborations
PROJECT
Description
Experiments
Notebook
Results
Attributions
PARTS
Parts Overview
SAFETY
HUMAN PRACTICES
Human Practices
JUDGING FORM ⇗"
