team,year,text
SVCE_Chennai,2015,"Team:SVCE Chennai/Collaborations
Add a banner to your wiki!
You can make the image 980px  by  200px
Remember to call the file: ""Team_SVCE_Chennai_banner.jpg""
HOME
TEAM
PROJECT
Description
Experiments & Protocols
Results
Design
PARTS
Team Parts
Basic Parts
Composite Parts
Part Collection
NOTEBOOK
ATTRIBUTIONS
COLLABORATIONS
HUMAN PRACTICES
SAFETY
MODELING
MEASUREMENT
SOFTWARE
ENTREPRENEURSHIP
Collaborations
Sharing and collaboration are core values of iGEM. We encourage you to reach out and work with other teams on difficult problems that you can more easily solve together.
Which other teams can we work with?
You can work with any other team in the competition, including software, hardware, high school and other tracks. You can also work with non-iGEM research groups, but they do not count towards the iGEM team collaboration gold medal criterion .
In order to meet the gold medal criteria on helping another team, you must complete this page and detail the nature of your collaboration with another iGEM team.
Here are some suggestions for projects you could work on with other teams:
Improve the function of another team's BioBrick Part or Device
Characterize another team's part
Debug a construct
Model or simulating another team's system
Test another team's software
Help build and test another team's hardware project
Mentor a high-school team"
TecCEM,2018," and countries we all went through the same situations. The teams that participated are:
iGEM IISER Bhopal
iGEM AFCM
iGEM UNESP BRAZIL
iGEM WASHINGTON
iGEM Tust China
iGEM team Bielefeld-CeBiTec
iGEM IISc-Bangalore iGEM Team
iGEM BRAZIL USP
iGEM DUSSELDORF
iGEM GRONINGEN
iGEM DALHOUSIE
iGEM LEIDEN
iGEM UFLORIDA
iGEM TartuTUIT_IGEM
iGEM Toulouse NSA UPS
iGEM MICHIGAN STATE
iGEM UCHILE_Biotec
iGEM ECUADOR
iGEM BRAZIL USP EEL
iGEM Tec-Guadalajara
iGEM Tec-Chihuahua
UCSC IGEM
iTESLA-SoundBio Team
Tacoma RainMakers Team
Your browser does not support the video tag.
Latin America iGEM GROUP
“Fellowship” is one of the words that widely represents the iGEM competition. Thus, we                         created a Facebook and a WhatsApp group for the Latin American iGEM community. This groups                         represented an opportunity to, first of all, know each other's project, and of course,                         troubleshoot about all kinds of issues and look for solutions together. Finally, the teams                         arranged collaborations to enhance the projects and strengthen the bonds between nations                         and present a united front.
IGEM UNESP Brazil
While developing a project involving synthetic biology you need to consider how is it going                         to be received in other countries, focusing mainly on local regulations. That is why Brazil                         asked for our help, in order for them to visualize how their genetically modified                         probiotics would be seen here in Mexico. Thus, we provided them with a report about how in                         Mexico this type of GMOs are a big taboo and there is a lack of regulation about them.
And also, during the realization of our project, we needed to know how burn injuries are                         seen and treated in other countries. Therefore, UNESP BRAZIL team did an amazing work                         making this report universal.
IGEM DAY (IGEM IISER Bhopal)
iGEM IISER Bhopal is transmitting science in their community and all the things that can be                         developed through synthetic biology. This was achieved by holding an event"
Hangzhou-H14Z,2015,"Team:Hangzhou-H14Z/Collaborations
2015_IGEM_H14Zteam_Wiki
Toggle navigation
Home
intro
PROJECT
TEAM
Collaborations
Attributions
Publicity
Parts
The best way ever to preserve lithic relics
an innovative biochemical method to resolve erosion.
View Our Works
The inscriptions on Precipice are one of the most common and fundamental forms of traditional Chinese relics. Due to having been carved in open areas plus the exposure to sunshine and raindrops, which is often the case for most of them,the Inscriptions are weathered readily. Currently, there are quite a few methods to resolve this phenomenon but some of them are not used properly which occasionally cause the damage for the Inscriptions. Our research project aims at using microorganism method, which is to put a plasmid with the ability to convert bio-oriented oxaloacetic acid to oxalate acid into the cell of E.coil, inducing the cell and the product will react with one component of the Inscriptions-- calcium carbonate-- to generate nearly insoluble calcium oxalate monohydrate to adhere to the Inscriptions for protection. Another E.coil with the ablility to secrete lipase has also been constructed; we aim to add this cell when we are cleansing the Inscriptions to resolve the oil substances on the surface of them. By constructing these products, we are able to protect the relics either from human errors as cleaning and protecting or from natural damnification.
some   destroyed   inscriptions   on   Precipice
photos were took within Hangzhou
The White Tower
a famous religious symbol in Hangzhou
Figure of Buddha
a symbol of Buddhism
Woman in palace
stone inscription
Statue of MAHAKALA
Ancient monument
Ancient chinese governor
stone inscription
Project's  Presentation
photoes were took within Hangzhou
Project's background
Principles of experiments
Procedures in detail      part I
Procedures in detail      part II
Results of Experiments & Analysis
Mathimatical models
Notebook
Project's background
       The area near Qiantang River has a profound history of wealth. Hangzhou, in the heart of this area, situated many astonishing lithic cultural relics. Most of them were made during The Ten Kingdoms (A.D. 891-A.D. 979) and Song Dynasty (A.D. 960- A.D. 1279). Not only do those lithic relics represent the cutting edge of stone carving technology in contemporary time"
UCopenhagen,2018,"Team:UCopenhagen/Collaborations
HOME
TEAM
Team Members
Collaborations
iGEM Events
PROJECT
Background
Description
Gene Construct Design
Experiments
Protocols
Notebook
Model
Results
INTERLAB
PARTS
Parts Overview
Basic Parts
SAFETY
HUMAN PRACTICES
Introduction
Why Colonize Mars?
Theraputic Proteins
Choosing a Protein
Evaluation of system
Education & Engagement
ATTRIBUTIONS
AWARDS
Nordic iGEM conference
JUDGING FORM ⇗
Miscellaneous
Articles
Awesome iGEM
Wiki How-tos
Blog on Medium
Human Practice collaboration
We have worked together with the University of Exeter and the Technical University of Denmark (DTU) since the early development of our Mars-oriented human practice and have been able to influence and troubleshoot with each other. With the first skype call taking place on 23 of June between Copenhagen and Exeter and DTU joining in not much later, we've been able to work together over a longer period and use each others connections and knowledge.
Together we have made a report trying to answer some of the biggest questions concerning space travel and colonization of Mars. Together with DTU we hosted an event during the danish public cultural and educational event ""Kulturnatten"" in collaboration with the Planetarium. The event was planned and executed as a joint venture between our two teams and was based on research done for our collaborative report and materials made by both teams. We have also participated in a lot of iGEM events where we have gotten to meet a lot of fellow iGEM'ers! At the European Meetup we also hosted a workshop.
Survey collaboration
We reviewed the Survey from Lund concerning Project Management for their Team Handbook before it was published
Made with ❤️ in Copenhagen
Supported by
Medium (blog) | Facebook | Twitter | Instagram"
USTC,2015," as XMU-China on their iGEM newsletter. Newsletter edited by Amoy provides a platform for iGEM teams from different countries to communicate with each other in many fields, such as projects, teams, perspective on synthetic biology and so forth. We USTC participated in several issues of newsletter, including introduction of University of Science and Technology of China (USTC), the establishment of iGEM in USTC and project progress.
Figure 1. Newsletter by Amoy
Through this project, we simultaneously learnt a lot from other iGEM team in different aspects. We sincerely acknowledge Amoy for their generous assistance for iGEM teams' collaboration.
Collaboration with HFUT-China
The meet-up between HFUT-China, USTC-Software and USTC was held up by HFUT-China in August. We respectively introduced our development and breakthrough of our project. Because this meet-up was mainly built for software improvement, we provide some advice for software team to enhance an user friendly software. We also discussed arithmetic.
Figure 1. Collaboration with HFUT-China
Collaboration with SCU_China
The communication with SCU-China was held on May this year. The contents containing both projects and some experience about experiments and modeling. Their concern in antibiotic contamination in China courage us to do things in this aspect. And it's during this communication that we got familar with parts assemble standard.
Figure 2. Collaboration with SCU_China
The 3rd International Genetically Engineered Machine Competition Asia Conference in Taiwan
Figure 1.  Asia Conference in Taiwan
The 3rd International genetically engineering machine competition Asia conference was again held in Hsinchu, Taiwan by National Chiao Tong University (NCTU) and NCTU_Formosa in July, 2015. More than 20 teams from Taiwan, China mainland and other Asian countries joined the conference for understanding each other and meeting many friends. The conference included official presentations along with Q&A and a poster session. This is the first time this year we got to know what other teams were doing. During the meeting, we introduced our project to all, received much valuable advice and gave much advice about other teams' work, especially the team BIT. And the host guided us to visit the National Palace Museum where many treasures and collections sit. We sincerely acknowledge NCTU for their warm serve and we gained a lot through the conference.
Figure 2. USTC team in Taiwan
2nd CCiC Summit in Peking
Figure 1. USTC in CCiC Summit
CCiC,"
Fudan,2017,"ing, human practice, inheritance and so on. After the conference, we exchanged souvenirs of university characteristic and maintain communication, hoping that our cooperation continues to the next session.
BIT
In the collaboration with BIT, we focused on the topic about human hepatocellular carcinoma (HCC). Several issues including the early diagnosis and treatment about HCC patients were discussed intensively. During the interaction, we absorbed interesting opinions about the disease, our idea also improved a lot thanks to BIT. In return, we shared the information with BIT about GPC3, emphasized the possibility and advantages of GPC3 as a biomarker for early stage HCC diagnosis.
Conferences
BUDS
BUDS, a meeting for iGEMers in China to exchange experience, was hold in Nanjing University on May 19th. This year, the theme of the meeting was team building. Two former captains of Fudan shared their experience and opinions about team building. After that, each team introduced the process of formation, development and inheritance. Learning about the characteristics and experiences of iGEM project in each school, we perfect our team building. Judging from the present situation, these valuable experiences help to establish and maintain 2017 iGEM Fudan a tight, efficient and sustainable team.
iAPC
From July 30th to August 3rd, our team went to National Chiao Tung University in Taiwan to attend the Fifth iGEM Asia Pacific Conference. This was the largest meeting many of our teamers had ever participated. Of course we wouldn’t miss this good chance to rehearsal our presentation. During the conference, we gave a presentation to iGEMers from America, China, Japan and so on, collected their questions and tried to provide convincing answers. Frank exchanges lighted up the flame of thinking and promote the friendship between us.
FABO Open Night
In August 19th, six iGEM teams in Shanghai gathered in the Fablab O Shanghai. Each team gave a speech about their projects and shared the latest progress, which was a good preparation for the final presentation. What’s more, we discussed that the close distance between us should facilitate a more convenient reciprocal collaboration in the future.
CCiC
From August 26th to August 28rd, Conference of China iGEMer Community (CCiC) was hold in Fujian Agriculture and Forestry University. During the conference, apart from the speech and poster presentation, we displayed our self-designed board game, Cell War. The novel and interesting game caught everyone’s attention. We played the game with"
IIT-Madras,2016," and we found 2kbp backbone and 100bp insert, which meant that their part was not cloned properly. We reporter this result to team SVCE and they confirmed our results later on.
We would also like to thank iGEM team Peshawar and team IIT Kharagpur for publicizing our game and giving us valuable feedback on how we could improve the game, and thus make it a better educational tool. You can view team  Peshawar's abridged report here
Contact Us
Department of Biotechnology, IIT Madras
email: igemiitm16@gmail.com
twitter: iGEMIITMadras"
SF_Bay_Area_DIYBio,2015,"Team:SF Bay Area DIYBio/Collaborations
TEAM
PROJECT
Description
Experiments & Protocols
Results
Design
PARTS
Team Parts
Basic Parts
Composite Parts
Part Collection
NOTEBOOK
ATTRIBUTIONS
COLLAB
PRACTICES
SAFETY
Collaborations
This project has been a collaboration between three DIY Bio, BioHacking spaces in the San Francisco Bay area including BioCurious, Counter Culture Labs, and Berkeley Bio Labs.  We have conducted community outreach and education as a part of this project.
Additional collaborations:
Participated in Building with Biology demos at Chabot Space & Science museum
Discussed projects and shared ideas with the UCSF, Stanford-Brown, Santa Clara, and UCSC iGEM teams
Presented project to an audience of undergraduates interested in synthetic biology at the regional iGEM meetup in Reno
Thanks to The Tech / Wellesley team for very last-minute emotional and enzyme support!"
Marburg,2018," curve to the growth curves from other teams.
The data points from our measurement aren’t connected because we didn’t measure inbetween. After their first growth curve didn’t show the results we expected NTNU was kind enough to repeat the experiment, that is why they have two curves. In two hours NTNU reached an OD600 of about 3,5 both times, Thessaloniki reached an OD600 5 and we an OD600 eached 12.
 
 
 
 
 
 
Discussion and Outlook
Science
Vibrigens InterLab
It can be observed that Vibrio natriegens produces a much weaker fluorescence signal at the same OD when compared to E.coli using the same plasmids. In some cases, the fluorescence with a plasmid meant to express GFP is weaker than the blank. This happens because the cells block light more than they emit fluorescence at high densities. According to our measurements the strongest promoter was Test Device 5, followed by 4, 2, 1, 3 and 6. The other teams also found device 5 to be the strongest, but followed by 1, 4, 2, 6 and 3. Device 5, Part BBa_J364008 with the promoter J23104 is unequivocally the strongest. The experiments showed similar results, except that Device 1 was much weaker in our measurements than for the other teams. Device 6 and three had such weak GFP expression that small variations can change their place in the order of strength. We had some difficulty comparing resulting because the units of fluorescence are not standardized. We could only compare results and not analyze them on their own. Some teams had a much higher values then the other. This doesn’t mean that they measured a higher fluorescence, just that the values were given in another frame. The only quality control we could conduct on the data given to us were common sense checks, for example, the negative control had to show a lower fluorescence than the positive control. These checks excluded one team from our experiment.
 
Growth curve
In the five hours in which the experiment was performed by the other team, we reached an OD600 of about 12, and they reached one of 3,5 to 5. There are also some small factors that can combine to truly impact growth. Vibrio natriegens needs a lot of oxygen, so it’s important to take big baffled flasks and keep them shaking at all times. It is also very sensitive to cold, so taking the flasks out of the incubator to take samples can have an"
Elan_Vital_Korea,2015," all three teams have projects that belong to different tracks, which helped us broaden our horizon and perspectives on diverse ways of exploiting the possibilities opened by the synthetic biology.
We would like to extend our appreciation to Lotte Hotel Seoul for offering sponsorship for the regional meet-up. They have committed to give special treatment for any iGEM teams when they visit Korea.  So, if you have a chance to come to Korea, please let us know.  We are more than happy to kindly remind the hotel of their commitment.  Also, we are ready to be your tour guide, which I believe will make it an offer hard to refuse!
To The Top"
Lund,2017," our delight. Together, we hosted a two-hour long public seminar discussing various topics of synthetic biology. It was well received and we are beyond pleased with the outcome. Chalmers Gothenburg navigated their parts with elegance, displaying fundamental insight into the subject area and a remarkable ability to communicate science. For more information about the collaboration with Chalmers Gothenburg, see engagement .
Dresden University of Technology
This year, TU Dresden made an excellent effort in promoting environmental sustainability through the introduction of the iGEM Goes Green initiative. The initiative takes on the challenge of presenting a comprehensive set of guidelines and recommendations on how best to approach the iGEM journey through a green lens. As we had decided to work with microplastics for much the same reasons - to promote and encourage a more ecoconscious attitude - we happily incorporated many of the suggestions put forward. For a more elaborate discussion on the iGEM Goes Green concept and our efforts, see GoGreen .
Uppsala University
Embracing a more contemporary take on scientific communication, Uppsala University hosted a series of webinars in which they discussed ethical and legal considerations in synthetic biology with iGEM teams from all over the world. We partook in the seminar concerning biosafety and the potential risks associated with the Open Synthetic Biology concept.
Other exchanges
The Nordic iGEM Conference
In June, the University of Copenhagen hosted the annual Nordic iGEM Conference, a weekend intended to bring the nordic iGEM teams together and give them a hint of what they might come to expect of the Giant-Jamboree in Boston. A total of nine different iGEM teams participated in three days of activities, ranging from seminars on synthetic biology and team organizational tools to more informal festivities. During the second day of the event, the teams were presented with the opportunity to elaborate on their project ideas in a mini-jamboree. The presentations were evaluated by a panel of professional scientists and friendly suggestions and feedback were given on the project design and delivery respectively. A winner was determined and we are proud to say that not only were we the judges’ choice and consequently the winners of the mini-jamboree, our presentation was voted the favorite among the NiC participants. We were awarded with a golden pipette and will be the hosts of the 2018 Nordic iGEM conference.
We want to extend our sincerest congratulations to the University of Copenhagen team for hosting such a spectacular weekend.
Stockholm
The Stockholm iGEM team was in many ways integral to the success of the early stages of our iGEM journey. As the first"
