team,year,text
Pretoria_UP,2016," political issues facing the current platinum sector, including the Marikana strikes. We also looked at the possible implications of their 2016 project. We had a discussion with Dr. Bertie Meyer, a senior lecturer in the Department of Mining Engineering in the Faculty of Engineering at the University of Pretoria. Dr. Meyer holds a degree in BEng Mining, MSc, Phd and Pr. Eng. We also had a discussion with Mr Ronald Henwood, a lecturer in the Department of Political Sciences in the Faculty of Humanities at the University of Pretoria. Mr. Henwood is a political commentator who holds a BA(Hons) from the University of Pretoria.
Your browser does not support the video tag.
Interview with Dr Meyer at the University of Pretoria for team Aix-Marseille.
Your browser does not support the video tag.
Interview with Mr Henwood at the University of Pretoria for team Aix-Marseille.
Collaboration with Macquarie University
We assisted team Macquarie by making a graphical user interface (GUI) on MatLab. The GUI that was made is a graph which shows how the concentration of various intermediates including ALA (on the Y-axis) changes over time (X-axis) in chlorophyll. Team Macquarie provided a list of specifications for the interactive graph they wanted. These specifications include:
1. Creating an interactive display that plots the Chlorophyll concentration as a function of time.
2. Increase or decrease the time duration with the help of a slider.
3. The maximum duration of time should be 16 days.
4. Users should be able to zoom in and out of plot.
The GUI was created using Matlab’s built in app, GUIDE (GUI development environment). GUIDE was ideal for this problem as it allowed for complete customisation of the of the interactive graph according to the specifications of team Macquarie.
The GUIDE interface allows the programmer to easily place plots, sliders, texts and buttons, amongst other handles, in the exact position that is needed. Figure 1 shows the GUIDE interface as well as the layout that was designed for Macquarie according to their team’s specifications. These included allowing the user to enter the initial total enzyme concentration as well as the ALA concentration. The user can also set the number of days using the slider. The plot is then generated automatically upon each input.
Figure 1: GUIDE interface with layout of GUI handles, including a set of axes, two ""edit text"" boxes, a ""slider"" and eight ""static text"" boxes. Saving this layout generates a skeleton code.
Once the desired layout was achieved"
Cambridge-JIC,2015," OSH and the competition. We invited and encouraged other team members to look at our designs, tinker with them and think about how they might alter them to fit their specific needs.
With thanks to the Westminster iGEM team for taking, and giving us access to, their fantastic photographs. All images courtesy of Westminster iGEM.
ABOUT US
We are a team of Cambridge undergraduates, competing in the Hardware track in iGEM 2015.
read more
FOLLOW US ON
LOCATION
Department of Plant Sciences,
University of Cambridge
Downing Street
CB2 3EA
CONTACT US
Email: igemcambridge2015@gmail.com
Tel: +447721944314"
TU-Eindhoven,2018," respective projects. We got to know in detail what every project was about and it was a great evening to connect and share with each other.
Bacterial overcrowding
During the European meetup in Münich we spoke with iGEM Düsseldorf about how we want to make a living material. They recognized the problem of bacterial overcrowding within our construct. Since our bacteria will keep dividing and cannot escape the hydrogel, at some point bacteria will be over-saturated which can lead to problems in protein expression. They offered to help us, and we had a meeting with them over skype. They were making a construct that uses the Lux Quorum sensing. Their construct contained 3 plasmids: Luxl (synthase for AHL), LuxR (molecule where AHL binds and can then bind to promotor) and pLux (promotor to which LuxR +AHL can bind). When the promoter gets activated, a phage lysis gene will the synthesized. In our case they offered to send us the plasmids without the Luxl in the construct, so when we add AHL to the hydrogel medium, cell growth will be inhibited. This is a great solution to keep our bacteria in control, as we want them to stay in steady numbers within our hydrogel, with steady lysostaphin production.
Team member Tim (left) and Yahav (right) attending biotechnology conference at European Parliament, Brussels.
Biotechnology Conference in Brussels
The UCLouvain iGEM team organized a biotechnology conference on the 28th of September. This meetup existed of 2 parts. First there was a debate on the legal frame for applied research project, especially in the antimicriobial resistance, which is very relevant for our project. The second part was the conference in which three speakers that talked about biotechnology. On top of that we also got to show our project with a pitch in the European parliament!
Collaboration Interlab Marburg
iGEM Marburg from Germany also contacted us to collaborate. They developed their own version of the iGEM Interlab Study 2018 using Vibrio natriegens bacteria instead of E. coli along with electroporation instead of heatshock. When we agreed to participate in the study, they sent us the required chemicals, bacteria and protocol.
Their protocol started with making some high OD600 stocks of V. natriegens with an OD600 of 16 by washing and centrifuging. This was necessary to remove as much salt as possible to prepare for the electroporation. After that the protocol would exactly follow"
Cardiff_Wales,2017,"Team:Cardiff Wales/Collaborations
Home
Team
Meet the Team Team TSH Team Luciferase Team Plant Promoter Attributions
Project
Project Description Results Basic Parts Composite Parts
Human Practice
Integrated Human Practices Public Outreach Survey Collaborations Our HP Research
Modelling
Lab book
Protocols Diary Health and Safety
Medal Criteria
Gold Silver Bronze
Collaborations
Exeter iGEM
After speaking to Exeter at the UK iGEM Meetup we arranged a collaboration. Initially, we had multiple ideas of how to collaborate, involving using some specialised equipment we had access to at Cardiff University. However, in the end we arranged an experiment to validate the hypothesis that they are working on for their project. They were interested in testing the use of UV as a bactericide, as a way to ensure the biosafety of their filter model.
Exeter sent us a  protocol, which we followed. We showed that UV treatment reduced bacterial growth and therefore that UV acts as an effective bactericide. However surprisingly we found that the shortest time of UV treatment (1 minute) was sufficient to reduce bacterial growth by greater than 90%. However extending the treatment time up to 20minutes did not further reduce the amounts of bacterial growth. They have published this data on their own wiki .
Valencia UPV
Valencia UPV contacted us as both teams were working on similar expression systems, using tobacco plants. We began by setting up meetings over Skype to discuss our projects and begin to understand ways we could collaborate. We began discussing the different promoters both teams were trying to synthesise, and agreed that we could validate the promoter in one another’s expression system to confirm its function. However, due to time constraints we were unable to complete the experiment to test Valencia’s PR1:Luc+:NosT construct, which they had created and sent to us. We also encountered issues generating our WRKY:Luc+:NosT construct that we had aimed to send to Valencia, meaning we could not complete the collaboration.
However speaking to Valencia UPV iGEM’s team proved very useful, as their host lab has a lot of experience using plant expression systems and we are using this system for the very first time in Cardiff.  Therefore during our discussions with them we were able to understand where some of our experiments may have been going wrong.
WashU
Early on in our project, we used social media to offer to conduct collaborations with teams who were interested in using a plant expression system for their experiments. Following this tweet WashU iGEM got in touch with us, showing interest in expressing their protein"
Uppsala,2015,"Team:Uppsala/Collaborations
Home
Team
Project
Enzymatic Degradation
Biosurfactants
Naphthalene Pathway
Software
Design
Results
Parts
Basic Parts
Composite Parts
Part Collection
Notebook
Experiments & Protocols
Attributions
Safety
Policies & Practices
Visiting a School
Survey
Power plant visit
Collaborations
Outreach
Modeling
Collaborations
Nordic iGEM Conference
Helping other teams
Collaborations between teams is the very foundation of iGEM, and this year the Uppsala team partook in three major collaborations. Firstly, we arranged and hosted the very first Nordic iGEM conference together with the Stockholm iGEM team. In this project, planning, innovation and physical work was done in total collaboration. Secondly, we assisted the Chennai team in the start-up of their very first iGEM project. Planning an entire iGEM project is hard enough as it is, and to do it without any previous knowledge of the completion is even trickier. As such we provided Chennai with all the help we could give. Lastly we had a survey collaboration with SDU Denmark regarding the use of antibodies in iGEM.
Apart from these major collaborations, we also assisted several teams by answering surveys and providing them with previous years Uppsala biobricks not present in the distribution kit. Among the most popular were the famous Uppsala chromo proteins that were shipped to both Australia and Taiwan.
You can learn more about our work by clicking through the tabs under the Collaborations header!"
Valencia_UPV,2017,"Team:Valencia UPV/Collaborations
TEAM
Team
Attributions
PROJECT
Description
Results
Applied Design
Collaborations
Achievements
Safety
WET LAB
Biological Design
Experiments
Protocols
Notebook
Contribution
PlantSynBio
Parts
DRY LAB
Modeling
Software
Hardware
Graphic Design
HUMAN PRACTICES
Outreach
Integrated and gold
Home • Project •
COLLABORATIONS
PDF
INDEX
Introduction
Cardiff Wales
Cologne-Duesseldorf
UChile Biotec
Linkoping Sweden
Rice
Ionis Paris
Paris Bettencourt
Purdue
Greece
Amazonas Brazil
Evry Paris-Saclay
Washington
INSA-UPS France
UNebraska-Lincoln
Pasteur Paris
WPI Worcester
Sydney Australia
INTRODUCTION
Collaborations between research teams are one of the main bases of today’s scientific world. On several occasions teams obtain precious data with the cooperation of other groups that otherwise would be almost unlikely to get. Thus they will be able to solve certain difficulties as well as help in global research.
Therefore we determined to contact with several teams in order to help them with their projects, just as to contribute spreading SynBio, and complementing also our project making it even better.
CARDIFF WALES
Cardiff team is moving several stimuli-induced plant promoters to Phytobricks standard. After an skype video conference, we decided to send them our pathogen inducible promoter with luciferase reporter (Pr-1a:Luciferase:Tnos). Since both teams use GoldenBraid system assembly, modularity and standardization is guarantee.
COLOGNE-DUESSELDORF
As part of their postcard exchange, we designed and sent them a postcard about ChatterPlant to deliver them to the rest of the teams who took part on this exchange. Later we received a package with several postcards of many different teams. They are all amazing! They also helped us by sending us the regulation about transgenics in Germany, which will help us in our human practices.
UCHILE BIOTEC
As we share the same native language, we ask them to take part in iGEM connecta, our YouTube channel in which we pretend expand Synbio knowledge among spanish-speaking countries. With this, they had the chance to publish a video explaining their current project so they could promote it. On the other hand, they helped us by generating new content which will be very useful to spread SynBio knowledge"
Vilnius-Lithuania,2018," at our laboratories and daily workspace. We strongly believe that such an event might become a pattern for the future collaborations.
iGEM Teams Worldwide
Many people and organisations are trying to reach the general public on social media by posting on Twitter, Linkedin, Facebook or Instagram. Our team is not an exception and we also have those accounts. But one of the most entertaining experience was to be a part of project @igem.teams.worldwide on Instagram, created by team Toulouse INSA-UPS. The main idea of the project is that various iGEM teams can manage this Instagram account for a week and introduce themselves by showing their casual life, laboratory issues and everything they imagine. We also had such an opportunity from 9th to 15th, July and it was a pleasure to share some brilliant daily routine moments, receive supportive comments about SynDrop project, gain more followers on our own Instagram account, and present Lithuania at once. It was not only an entertainment or a possibility to familiarize ourselves with other teams and their projects, but it has also induced our creativity in order to present ourselves differently.
iGEM goes green Survey
Last year team TU Dresden 2017 initiated the project “iGEM goes green” intended to share the ecological improvements of their work. This year the team didn‘t take part in iGEM but team METU_HS_Ankara was so impressed by this idea that they decided to continue the project this year. After agreement and permissions from team TU Dresden were given, team METU_HS_Ankara has sent a Lab Poster and “iGEM Goes Green Guide” to us which were placed in our laboratory. Also they asked to enter our data on GHG Emissions Calculator, as well as share it in Lithuania widely. That helped us to turn our community’s attention to the environmental impact of a daily working routine and share eco-friendly thoughts in Lithuania too. For more information about the movement visit team METU_HS_Ankara page.                  https://2018.igem.org/Team:METU_HS_Ankara
Exchanging self-designed postcards
In June we received an invitation from team Duesseldorf to exchange self-designed postcards between iGEM teams. The idea was to bring synthetic biology closer to general public by sharing other teams‘ postcards in our neighborhood and events. We had to send 100 postcards to Dusseldorf with the image on the front and a small piece of text on the back describing the idea of our project. As you may presuppose, we designed a liposome with the Iron Wolf, the main symbol of"
Pasteur_Paris,2015," create together. We imagine that someone will post an idea of project and interested teams would be able to be put in touch with them. « Forum » It could also be interesting to create a page where the general public and people interested in iGEM could interact. It would be a way to promote iGEM among non-scientifics.
Click here to read the HumHub report of iGEM Stockholm and iGEM Aalto-Helsinki.
Cloning guide
iGEM TU Eindhoven started to make a cloning guide for new iGEM teams to be able to make a clear choice on what cloning method to use. For this guide iGEM TU Eindhoven was looking for different teams who are working with one of the following cloning methods:
Classical Cloning.
Biobricking.
Rapid DNA prototyping.
3A assembly.
Golden Gate Assembly.
Gateway Cloning technology.
TA cloning/ TOPO TA cloning.
In-Fusion.
Ligation independent cloning.
Di or Multi cistronic cloning.
iGEM Pasteur took part in writing this cloning guide in collaboration with TU Eindhoven. We explained the principle of the Gibson Assembly, our design and our experiences with this technic, the materials we used. You can find our report at page 33 of the guide!
Feel free to browse through the cloning guide.
Newsletter for iGEM Competition
The Newsletter for iGEM Competition is being published for the second year in a row. This year, it is the result of a collaboration between our team, iGEM Amoy and iGEM Paris_Bettencourt. 52 teams all around the world introduced their programs, shared details of experiments, asked for help, and replied to requirements from counterparts. Seven issues are published this year, among which are three special issues. iGEM Pasteur wrote articles in the issues n°2, 5 and 7. The topics are:
Issue 1: How to set up and operate an iGEM team (special issue).
Issue 2: Project Introduction and Ethical Discussions.
Issue 3: Projects of the different teams.
Issue 4: Current situation of synthetic biology in different countries (special issue).
Issue 5: Project Update, Interview, Human Practices and About Competition System.
Issue 6: Project Update from DRY and WET Lab teams, Open Questionnaire about Software, Collaboration and Problems.
Issue 7: Project Update, Interview, Human Practices and About Competition System.
   
   
   
   
   
Ethics for Synthetic Biology
""The iGEM team BIOSINT"
SJTU-BioX-Shanghai,2016," help. Based on the model in the paper and requisitions acquired through the communication with their team leader, we accomplished a mathematical model instruction for them in which contains the details of the model they need and waits them to adjust according to their specific experiment conditions and sent it to their team leader. He accepted our idea and thanked us warmly.
Here are some key idea in the model:
We set the tissue into control volume which conduct heat to each other:
Based on Bioheat-transfer equation:
We can get the following equation:
With the equation where n represent successive time steps of size Δt and (i,j) represent the location of the control volume,combined with certain boundary conditions,we can do numerical simulation  to get the temperature distribution corresponding to time and location of the control volume in tissue after heating.[1]
We sincerely hope the igem team of Tongji University can conquer many problems they met and present a well-squared project which may promote the development of tumor hyperthermia to some extent.
Collaboration with Shanghai Tech University
This year is the first year of ShanghaiTech University to attend IGem competition. The communication between two teams began at the beginning of 2016 when some of their team members got in touch with our team leader and asked for advice on many aspects through Wechat. However, online communication is more or less obscure and inconvenient, therefore we decided to invite them to our university to help them deal with the problems they are encountering face to face.
The first problem is how to recruit team members. In the meeting, we introduced our way to them that is firstly holding up a training camp on biology knowledge and skills of consulting literature, after which we would have a test and an interview to ascertain our team members. Our way may of significance to their recruiting mechanism to some extent in the future.
The next problem is how to originate a novel idea. To inspire them, we showed them our summary of previous iGem projects done in the winter holiday and shared our view on many projects we adored. After that, we shared views on the categories of the projects we may further investigate and frankly speaking, we both broadened our horizons from each other.
Besides, they consulted us of the time arrangements in the remaining time up to Octorber. Firstly, we interpreted the rules of iGem to them and reminded them many dues in the schedule of the competition and told them to keep an eye on the notice on the web in case miss many important submissions and affect their performance. Secondly, we made a rough time plan according to our previous experience.
In the end, we shared many ideas with them on how to"
Dundee,2015,"UCSF
We added our introductory video to iGEM WikiFlicks – a platform made by the UCSF team for sharing videos about the projects.
SURVEYS
We completed a survey by SDU-Denmark about antibody production and use of animals in research.      We also answered Paris-Saclay’s survey about biosafety.
  University of Dundee
 Home
 About Us
Meet the Team
Attributions
 Project
Abstract
Project Overview
Devices
FluID
Fingerprint Ageing
Chromate Biosensor
Parts
Medals
Future Work
 Wet Lab
Lab Book
FluID
Fingerprints
Chromate Biosensor
Useful Information
Protocols
Sequences
Bacterial Two Hybrid
Safety
 Dry Lab
Introduction
FluID
Fingerprint Ageing
Chromate Biosensor
Appendix : Code
 Outreach
Practices
Ethics
Collaborations
Watch Our Introduction Video
Dundee University
Located on the east coast of Scotland, The University of Dundee is one of Scotland's leading research institutes.
Social Media
youtube.com/DundeeiGEM2015
facebook.com/iGEMDundee2015
twitter.com/DundeeiGEMTeam
  University of Dundee
 Home
 About Us
Meet the Team
Attributions
 Project
Abstract
Project Overview
Devices
FluID
Fingerprint Ageing
Chromate Biosensor
Parts
Medals
Future Work
 Wet Lab
Lab Book
FluID
Fingerprints
Chromate Biosensor
Useful Information
Protocols
Sequences
Bacterial Two Hybrid
Safety
 Dry Lab
Introduction
FluID
Fingerprint Ageing
Chromate Biosensor
Appendix : Code
 Outreach
Practices
Ethics
Collaborations"
BNU-CHINA,2015," 2 is transformed (A), GFP is expressed, when both of the two circuits are transformed, the switch turns and RFP is expressed.
Padan E, Dwivedi M. Overexpression, Isolation, Purification, and Crystallization of NhaA[J]. Methods in Enzymology, 2015, 557.
VIEW OUR ACKNOWLEDGEMENT›"
Botchan_Lab_Tokyo,2017,"Team:Botchan Lab Tokyo/Collaborations
HOME
PROJECT
RESULTS LABORATORY NOTEBOOK MODELING
LAB
TEAM ATTRIBUTIONS INTERLAB
HUMAN PRACTICE
SILVER GOLD COLLABOLATIONS
Collaborations
Contents:
＜iGEM JAPAN Kansai Forum＞
＜Collaboration with iGEM Nagahama＞
＜May Festival＞
＜Creating a document about GMM(GMO) legislations＞
＜A meet-up with a member of University of Manchester＞
There are several iGEM teams in Japan, and as ‘iGEM JAPAN’, we collaborated with 'iGEM JAPAN Kansai Forum' and ' May Festival' written below. We also collaborated with many other teams inside Japan, and also with many teams in the world
＜iGEM JAPAN Kansai Forum＞
On February 19th, we visited University of Kyoto and participated on a meeting event ‘iGEM Japan Kansai Forum’. iGEM Nagahama team , iGEM Gifu team , iGEM Kobe team , iGEM Kyoto team , KAIT team , iGEM Hokkaido team ,and Botchan Lab Tokyo team gathered in Kyoto. In February, we haven’t decided the theme of the project yet, and had several ideas of the project. So, we presented our 4 ideas and got feedbacks and opinions on each idea in details. We also exchanged opinions not only on projects and experiments but also on team managing and activities. Since it was the first year for our university to participate in iGEM competition, all of the teams above helped us setting up our team. We also conducted a survey and asked  iGEM teams above the questions about what abilities we can get and how this experience be used in the future by participating on iGEM competition.
＜Collaboration with iGEM Nagahama＞
We collaborated with iGEM Nagahama , one of the teams in Japan. We got advice and hints of participating in iGEM as private university from iGEM Nagahama team, since we are both private universities, such as how to setting up funds, how to work on iGEM in the universities, and so on.  Because it was our fisrt time to participate, they also taught us how to write wiki. On the other hand, we helped iGEM Nagahama team as well. We advised about cloud funding, especially which website to use,"
BGU_ISRAEL,2016,"Team:BGU ISRAEL/Collaborations
PlastiCure
Toggle navigation
Home
Project
Description
Design
Experiments
Results
Protocols
Notebook
Achievements
Team
Members
Meet Our University
Meet Our Town
Collaborations
Parts
Overview
Basic Parts
Improved Parts
Human Practices
Integrated Practices
Plastic Art
Ethics & Safety
Attributions
Awards
Entrepreneurship
Measurements
Proof Of Concept
Demonstrate
HP - Silver
HP - Gold
Engagements
Collaboration
We have collaborated with several iGEM Teams:
Sonyeodul - Korea
The Technion - Israel
XMU - China
Sonyeodul - Korea
Scientific collaboration:
Description:
"" Bacteria is a vital decomposer in our everyday lives. It decomposes and recycles things that can be reused in the nature. Our team came to think that this beneficial bacterium might be a solution to the problem regarding increasing trash in the Earth. Of all projects attempting to solve trash problems, research about plastic degrading bacteria is the most popular. However, our team felt that the research has not been efficient enough and fast enough to solve the fundamental problem. Through this research, as a student, we hope to dedicate to what our society is facing.                                                 The fundamental purpose of the research is to generate a more efficient and fast plastic degrading process through the plastic degrading bacteria and make plastic bacteria practically usable. The current bacteria are slow in degrading speed and low in degrading quantity, so our research hopes to find better solution for efficiency.""
KoreaSonyeod is a high school team working also on degradation of plastic. Due to the fact that our team is really concerned about the accumulation of plastic waste, we ventured to help other iGEM teams that also working to solve this problem. Therefore, we contacted team KoreaSonyeod and offered them our help. KoreaSonyeod team focused on PET degradation using a  different enzyme than ours. In their project, the monomers of PET bonds are broken by PETase and MHETase leading to the same two products as in our project - Terephthalic acid (TPA) and ethylene glycol. As we developed TPA detection protocol, we helped KoreaSonyeod team how to detect TPA, by providing our protocol and mentoring them how to use it property.                                         We also noticed that other groups working with the same enzymes as KoreaSonyeod team. Therefore, we offered KoreaSonyeod to makes rational mutations in order to stabilize the"
UiOslo_Norway,2017,"Team:UiOslo Norway/Collaborations
Toggle navigation
Home
Project
Description
Methods
Parts
Results
Discussion
Safety
Modelling
InterLab
Notebook
Work Notebook
Timeline
Meetings
Human Practices
Public Engagement
Integrated Practices
Collaborations
Sponsors
Team
Team Members
Attributions
Achievements
Collaborations
BioBrick tutorial, Danish Technical University
The 10th-12th of March 2017, the iGEM-team from DTU arranged the BioBrick Tutorial for the Scandinavian teams , with the intention of lecturing the different teams on the BioBrick-standard, assembly of biological systems, coaching in techniques for presentation and project pitching, as well as socializing and networking. We had a delegation of three team members join for this conference; from this we were able to teach the basics of biobrick-assembly to team members with no background in bioscience, practice presentation techniques, and go to know friends and future collaborators from the different Scandinavian teams.
Online ethics Discussion, Uppsala
iGEM Uppsala organized a set of online discussions on the topic of synthetic biology and bioengineering between several different teams. On the 11th of August 2017, two members of our team participated in one such discussion on the topics of uncontrolled release of our biological system as well as potential misuse of our project. Along with the other teams, we attempted to answer those questions to the best of our ability, and it was refreshing and interesting to hear the thoughts of other teams with different projects on the subjects
Collaboration with NTNU
There are two iGEM-teams in Norway; UiO and NTNU. Because of this, it is quite natural for us to be collaborating and communicating together, and on the 1st-3rd of September, we traveled to Trondheim to meet the other team. This meet-up had three main purposes: networking, setting up a future laboratory collaboration between the teams, and holding mock presentations for both teams and be able to get feedback. As one of the main supervisors of the NTNU iGEM team is a former iGEM judge, both teams were able to get solid feedback on the contents, structure and technique of their oral presentations. There was also socialization and an agreement to collaborate on the labwork further. Overall a great weekend!
As a laboratory collaboration, we tested two of the plasmids in the system NTNU used; pLA230 and MP6 ( BBa_K2265000 ), as part of our laboratory collaboration."
Minnesota,2016,"Team:Minnesota/Collaborations
MENU ▤
HOME
TEAM
Team
★  Collaborations
PROJECT
★  Description
★ Design
Experiments
★ Proof of Concept
★ Demonstrate
Results
Notebook
PARTS
Parts
★ Basic Parts
★ Composite Parts
★ Part Collection
SAFETY
★  ATTRIBUTIONS
HUMAN PRACTICES
Human Practices
★ Silver
★ Gold
★ Integrated Practices
★ Engagement
AWARDS
★ Entrepreneurship
★ Hardware
★ Software
★  Measurement
★ Model"
Tongji_China,2017," iGEM has been in China for ten years, and many of the first iGEM contestants have become excellent synthetic biologists. Some of them came to the conference to share their iGEM and scientific research experience. CCiC Organizing Committee set up speeches, posters exhibitions, academic salons, panel sessions and other different activities, the atmosphere is really great. Here we also had the opportunity to talk face to face with King L. Chow and Kenneth Oye from the iGEM Headquaters. At the meeting we showcased our project: Ignis Fly, and shared not only just our project itself, but the opinions about SynBio and biology researches with the other teams.
What an amazing experience!
2nd Open Night Live
The 2nd Open Night Live also called Tongji iGEM x Fablab Shanghai Open Night. It was held to showcase the iGEM teams in Shanghai and to give people an opportunity to exchange ideas with different iGEM team members. It has been an honor for us to invite Fudan, Fudan_China, Shanghaitech, STJU_BioX_Shanghai and ECUST to our Open Night Live.
We were delighted to find out that there were many college students watching and expressing views. Some of them also made a few suggestions on what more our project could do, and we added the parts we thought were reasonable. There was a symposium among iGEM teams after the Open Night Live where we exchanged ideas. We also set up a live webcast and gave Open Night Live to iGEM teams in other areas. It's really an unforgettable experience that we meet members of other iGEM team directly and interact together with more iGEM teams on the internet!
Fudan China
ShanghaiTech
SJTU
ECUST
Q&A
Ignis Fly
Tongji_China iGEM 2017 Team
Attributionschevron_right"
TU_Darmstadt,2017,", we learned that even small things can make a difference. Even when we were not actively searching for these changes, the thought of iGEM goes green was always in the back of our minds.
When TU Dresden reached out to teams and asked them to create a short sequence for a video on iGEM goes green, a couple of our members took it upon themselves to participate, and went to work. The filming of the short clip was a lot of fun, and made us rethink why we wanted to create a more environmentally friendly lab space in the first place.
We want to thank TU Dresden for the great amount of work they poured into creating iGEM goes green, and for trying to bring this amazing cause into the forefront of people's minds. For us, it was a great way to learn how to think more about how we act in and out of the lab, and about what we can do to help our planet in the long run.
We are also very much looking forward to seeing the finished iGEM goes green video at the Giant Jamboree!
Collaboration with Berlin diagnostX
Next to our work in synthetic biology, we also set ourselves the challenging task of developing a hydrogel. Since these hydrogels are supposed to be used on wounds, we needed to learn more about wound care and healing. We also focused on researching which effects the hydrogels would generally have. So, we got in touch with the iGEM-Team from Berlin . We believed since most of their team is made up of medical students, they could help us with our questions. On top of this, Team Berlin also is in contact with some experts at their university.
In our first meeting, we talked about our project and what we are planning to do with our hydrogel. Our detection system for wound infections was also a topic we brought up. In this meeting, we decided to hold a web seminar via Skype so they could help us with our questions. For this, the Berlin team prepared a presentation based on our questions and also consulted a dermatologist for research into the topic.
In the following seminar we learned a lot about different wound types, wound healing and wound care, especially in regards to hydrogels. We learned about applications for hydrogels on burns and diabetes wounds, because their moist setting supports wound healing.
The Berlin iGEM team gave us great information about what we need to consider for the development of a chitosan-hydrogel. We learned which pH-value supports wound healing best and which substances are currently used to treat burns. They also gave us helpful feedback about our ideas"
ACIBADEM_ISTANBUL,2018,"Team:ACIBADEM ISTANBUL/Collaborations
InterLab
Home
Project
Team
Lab
Parts
Human Practice
Judging Form
Attributions
Table of Contents
1. Saint Joseph InterLab Collabration
2.Biobrick Collabration
3.Ankara Meet Up
Saint-Joseph InterLab Collabration
Saint – Joseph
Whilst making the necessary preparations to complete the InterLab study, we were approached by the Saint-Joseph team to collaborate together. We agreed. This is what we accomplished:
1. A, “Safety in the workplace” talk was given to both teams by our Secondary Principal Investigator (PI) Ali Adem Bahar.
2. We  provided a, “Lab techniques and Training session” where we taught them about:
2.1. The Pipettor: What it is and how to properly use it.
2.2. Proper glove sizes, wearing and removal.
2.3. Formal lab wear.
2.4. Lab rules
2.5. The Do’s and Don’ts in the lab bench.
3. (Calibration 1) LUDOX Protocol : We kept both teams iGEM DNA distribution kit safe in our lab, Ince Lab, located in Acibadem University, General Research Lab, Bench 1; Section 3.
3.1. We provided Saint-Joseph with ddH20 and the black sided, clear bottom 96 well plate to be used in the experiment.
3.2. We taught them how to use the Spectrophotometer in our lab (Varioskan LUX multimode microplate reader).
3.3. A meeting was called after in which the data from both teams were evaluated.
4. (Calibration 2) Particle Standard Curve – Microsphere Protocol
4.1 ACIBADEM_ISTANBUL provided Saint-Joseph with the ddH2O, Eppendorf tubes and Vortex machine to complete the microsphere protocol.
4.2 ACIBADEM_ISTANBUL oversaw Saint_Joseph’s serial dilution and pipetting procedures to ensure proper technique.
4.3 Spectrophotometric analysis was executed by ACIBADEM_ISTANBUL for both teams.
4.4 A meeting was called after in which the data from both teams were evaluated.
5. (Calibration 3) Fluorescence standard curve – Fluorescein Protocol
5.1 ACIBADEM_ISTANBUL prepared the 1x PBS for"
UI_Indonesia,2018,"Team:UI Indonesia/Collaborations
Home
Project
Overview
Our Project
Results and Discussions
Parts
Safety
InterLab
Introduction
Materials and Equipment
Methods
Results and Discussions
Conclusions
Model
Human Practices
Integrated Human Practice
Education and Public Engagement
Human Practice Catalogue
Improve
Team
Collaborations
Attributions
Medal Criteria
COLLABORATIONS
Collaboration
iGEM NTU Singapore
WHAT WE DO?
ModVision and Finding Diphthy has found their way to do collaboration in iGEM 2018. We have managed to contact one of the members of iGEM NTU via Angelysia Cardilla in the beginning of July. We offered help in gathering data about the idea and survey application of Nanopore sequencing from the perspective of Indonesian people as representatives of developing country’s citizens. Our team went to Faculty of Engineering, exactly located at college auditorium, to do intensive proposal towards nearby biotech students to be intrigued with our project about Finding Diphthy, as well as ModVision. QnA sessions and survey filling form were available for the end of each introductory explanation. This session was such a participative event between NTU and UI, since different citizens have vast range of opinion regarding biological engineering. Profound discussion in several aspects, such as socioeconomic condition, law, bioethics, etc., of ModVision and Finding Diphthy development could offer insights about their application in countries, especially developing ones. In addition, we also analyzed the result we obtained for NTU and the analysis can be seen here
Figure 1. Our team presents projects of Finding Diphthy and ModVision in collaboration within iGEM 2018 for silver medal criteria. Discussion and surveys were done by our policy and practice division member iGEM UI Ainun Rahmania and Glory Lamria.
WHAT WE ASK?
After two months of lab session starting from June, we encountered such unexpected bad events in doing PCR amplification of the HT-1 and HT-2 fragments. These fragments are meant to be ligated linearly to form single basic biobrick part of HB-EGF/Tar since IDTTM were not able to synthesize as one gBlocks. The cloning primer Fwd and Rev (personally synthesized primer) and for amplification fail to specifically anneal in the 5’ and 3’ of both fragments. The results of the PCR amplification are shown in following figure 2.
Figure 2. Gradient temperature PCR for both HT-1 and HT-2 fragments. Note that"
