text,year
"[[""painting"", ""Creative Contributions""], [""travelling"", ""Other""], [""working in teams with synthetic biology"", ""Collaboration""], [""playing football"", ""Other""], [""listening to music"", ""Other""], [""cooking"", ""Other""], [""joining the igem team"", ""Other""], [""hurting people's feelings"", ""Other""], [""working on modeling"", ""Modelling""], [""working on the wiki"", ""Documentation""]]",2015
"[[""playing guitar"", ""Other""], [""watching always sunny reruns"", ""Other""], [""gaining understanding and experience of being a researcher"", ""Other""], [""playing the piano"", ""Other""], [""running"", ""Other""], [""fencing"", ""Other""], [""fascinated with the multidisciplinary focus of the competition"", ""Other""], [""skiing"", ""Other""], [""blogging"", ""Other""], [""participating in the project"", ""Other""]]",2015
"[[""presenting and communicating with the general public"", ""Public Engagement""], [""swimming"", ""Other""], [""watching sci-fi movies"", ""Other""], [""gaining lab experience"", ""Training""], [""gaming"", ""Other""], [""playing tennis"", ""Other""], [""pursuing a career in research"", ""Other""], [""reading books"", ""Other""], [""baking"", ""Other""], [""trekking"", ""Other""]]",2015
"[[""teaching and entertaining students"", ""Training""], [""helping the wet lab team"", ""Experiments""], [""researching protein-protein/protein-ligand interactions"", ""Analysis""], [""researching amyloid assembly"", ""Analysis""], [""studying biochemistry"", ""Analysis""], [""researching chlorophyll and haem biosynthesis"", ""Analysis""], [""researching e. coli respiration"", ""Analysis""], [""developing mathematical models for biological systems"", ""Modelling""], [""analyzing and predicting protein function, structure, and interactions"", ""Analysis""], [""analyzing genetic variation"", ""Analysis""]]",2015
"[[""part of the policy and practice team"", ""Human Practices""], [""developed the model of our system"", ""Modelling""], [""part of the wet lab team"", ""Experiments""], [""involved in lab work"", ""Experiments""], [""part of the main lab team"", ""Experiments""], [""responsible for creating our posters and envirowire logo"", ""Creative Contributions""], [""part of the main wet lab team"", ""Experiments""], [""contributed mainly to the wet lab team"", ""Experiments""], [""involved in the policies and practise aspect of our project"", ""Human Practices""], [""supervisor"", ""Supervision""]]",2015
"[[""advisor"", ""Supervision""], 
[""funding from northeast forestry university"", ""Fundraising""], 
[""funding from college of life science, northeast forestry university"", ""Fundraising""], 
[""funding from college of forestry, northeast forestry university"", ""Fundraising""], 
[""funding from college of science, northeast forestry university"", ""Fundraising""], 
[""use of laboratory space from discipline of developmental biology"", ""Material Supply""], 
[""access to laboratory equipment from discipline of developmental biology"", ""Material Supply""], 
[""guidance from discipline of developmental biology"", ""Supervision""], 
[""help in designing the template of their wiki from wuhan wonmay web service co.,ltd"", ""Administration""], 
[""assistance in improving their online platform, flight igem, from team nudt-china"", ""Collaboration""]]",2015
"[[""help from previous igemers for sharing their experience and giving useful suggestions"", ""Collaboration""], [""generated by flight igem"", ""Other""], [""molecular biology lab"", ""Experiments""], [""synthetic biology"", ""Design""], [""genetic engineering"", ""Design""], [""interwoven fields of science"", ""Design""], [""participated in igem teams"", ""Collaboration""], [""synthetic chemistry, chemical biology, and synthetic biology"", ""Design""], [""biophysics"", ""Design""], [""provided project support and advice"", ""Supervision""]]",2015
"[[""taught lab techniques"", ""Training""], [""provided advice at all stages of the project"", ""Supervision""], [""contributed feedback and critique of data collection"", ""Supervision""], [""aided with obtaining supplies and chemicals"", ""Material Supply""], [""provided lab space"", ""Material Supply""], [""provided supplies and chemicals"", ""Material Supply""], [""aided with lab equipment usage"", ""Material Supply""], [""gathered funding from various university sources"", ""Fundraising""], [""took care of logistics of forming a university team"", ""Administration""], [""provided generous funding from the bioengineering department at the swanson school of engineering"", ""Material Supply""]]",2015
"[[""provided dna donations"", ""Material Supply""], [""supplied plasmids"", ""Material Supply""], [""involved in making a successful igem team"", ""Collaboration""], [""provided generous funding"", ""Fundraising""], [""assisted us in cloning strategies"", ""Supervision""], [""provided us all the amenities whenever required"", ""Material Supply""], [""provided us with the chemicals and glasswares when needed"", ""Material Supply""], [""aided us with additional chemicals whenever required"", ""Material Supply""], [""aided us by delivering all the g-blocks included in our project on time"", ""Material Supply""], [""provided us the primers required"", ""Material Supply""]]",2015
"[[""provided us the enzymes required"", ""Material Supply""], [""provided pseudomonas aeruginosa strains and escherichia coli bl21 strains"", ""Material Supply""], [""supportive by accompanying us during night stays in our college"", ""Other""], [""provided timely support to our team in all the shipping procedures"", ""Material Supply""], [""designed our team's official banner"", ""Creative Contributions""], [""provided support regarding funding"", ""Fundraising""], [""provided advice regarding clinical trials and future prospects of our project"", ""Supervision""], [""helped in finalising our project idea"", ""Design""], [""designed the website"", ""Documentation""], [""provided technical support for uploading our documentation into our website"", ""Documentation""]]",2015
"[[""aided the team with all the conceptual ideas and facts"", ""Design""], [""efficiently assisted the team on various technical concepts"", ""Supervision""], [""helped the team in cloning strategies and supported in synthetic biology works"", ""Experiments""], [""working on microbiology works and wiki design"", ""Experiments""], [""working on microbiology works and wiki design"", ""Documentation""], [""working in labs and part of the microbiology team"", ""Experiments""], [""working in labs and part of the microbiology team"", ""Collaboration""], [""team coordinator and involved in synthetic biology"", ""Administration""], [""active member of the human practices and funding team"", ""Human Practices""], [""active member of the human practices and funding team"", ""Fundraising""], [""active member of the microbiology team and involved in social welfare"", ""Experiments""], [""active member of the microbiology team and involved in social welfare"", ""Human Practices""], [""vice president of the team and involved in synthetic biology work"", ""Administration""], [""vice president of the team and involved in synthetic biology work"", ""Experiments""], [""part of the funding team and works diligently for the human practices, lab works, and wiki design"", ""Fundraising""], [""part of the funding team and works diligently for the human practices, lab works, and wiki design"", ""Human Practices""], [""part of the funding team and works diligently for the human practices, lab works, and wiki design"", ""Documentation""]]",2015
"[[""active member of the human practices team"", ""Human Practices""],
[""wiki page designer and member of the human practices team"", ""Human Practices""],
[""contributed a major part to the human practices team"", ""Human Practices""],
[""part of the microbiology team"", ""Experiments""],
[""responsible for updating the wiki page and active in social media"", ""Documentation""],
[""in charge of the funding team and integral part of the synthetic biology team"", ""Entrepreneurship""],
[""vibrant member of the microbiology team"", ""Experiments""],
[""part of the human practices team and budding entrepreneur"", ""Human Practices""],
[""responsible for the wiki page updates"", ""Documentation""],
[""member of the human practices team"", ""Human Practices""]]",2015
"[[""contributed well for the team's collaboration and part of the human practices"", ""Collaboration""], [""contributed well for the team's collaboration and part of the human practices"", ""Human Practices""], [""lab team"", ""Administration""], [""poster team"", ""Creative Contributions""], [""web team co-leader"", ""Administration""], [""human practices leader"", ""Human Practices""], [""lab team co-leader"", ""Administration""], [""project leader"", ""Administration""], [""vice captain"", ""Administration""], [""poster team leader"", ""Creative Contributions""], [""human practices"", ""Human Practices""]]",2015
"[[""team captain"", ""Administration""], [""lab team"", ""Experiments""], [""website team"", ""Documentation""], [""poster team"", ""Documentation""], [""human practices team"", ""Human Practices""], [""the joseph lab"", ""Collaboration""], [""university of california, san diego"", ""Collaboration""], [""j. craig venter institute"", ""Collaboration""], [""the hasty lab"", ""Collaboration""], [""works with the dna, which is inserted into the moss"", ""Experiments""]]",2015
"[[""manipulation of moss in spacemoss' green lab"", ""Experiments""], [""works on experiments which simulate the conditions on mars"", ""Experiments""], [""works with outreach and film editing"", ""Public Engagement""], [""doing transformations of moss and purification of plasmids in e. coli"", ""Experiments""], [""working with outreach and web development"", ""Public Engagement""], [""designing experiments to test if the moss has obtained the wished ability"", ""Experiments""], [""spacemoss' photographer and designer"", ""Creative Contributions""], [""working on a new logo for spacemoss"", ""Creative Contributions""], [""optimizing our poster for our presentation at mit in boston"", ""Creative Contributions""], [""works with webdesign"", ""Software""]]",2015
"[[""building the experiments that test our moss in red lab"", ""Experiments""],
[""worked with branding and funding"", ""Entrepreneurship""],
[""helping with the moss transformations in green lab"", ""Experiments""],
[""participated in the moss transformations"", ""Experiments""],
[""participated in the subsequent experiments testing the results in red lab"", ""Experiments""],
[""helped with the lab work and wiki design"", ""Documentation""],
[""advice on experimental design"", ""Supervision""],
[""provided lab and office space"", ""Material Supply""],
[""taught how to handle moss and propagation moss cultures"", ""Training""],
[""helped with experimental design"", ""Design""]]",2015
"[[""provided protocols for pcr and purification of dna"", ""Experiments""], [""guided us from the start"", ""Supervision""], [""helped with outreach and funding"", ""Public Engagement""], [""advice and guidance throughout the project"", ""Supervision""], [""moss guru and space enthusiast"", ""Other""], [""gave feedback and provided supervision"", ""Supervision""], [""helped with homepage, posters, connections, finances, coordination, arrangements"", ""Administration""], [""igem project leader and expert in terpenoids"", ""Supervision""], [""scientific advisor on mars-related topics"", ""Supervision""], [""provided advice and support on sesquiterpenoids production in moss"", ""Supervision""]]",2015
"[[""guided team in using the jens-martin mars-chamber"", ""Hardware""], [""helped with brainstorming experiments for red lab"", ""Experiments""], [""designed the team logo"", ""Creative Contributions""], [""helped with moss transformation and idea generation"", ""Experiments""], [""artist behind the spacemoss comic"", ""Creative Contributions""], [""helped with arduino software and hardware"", ""Hardware""], [""ran lc-ms on moss samples with resveratrol"", ""Experiments""], [""helpful in general and knew where to find materials"", ""Other""], [""helped with extraction of plant material"", ""Experiments""], [""supervisor"", ""Supervision""]]",2015
"[[""advisor"", ""Supervision""],
[""teaching lab staff"", ""Training""],
[""financial support"", ""Fundraising""],
[""microscopy"", ""Experiments""],
[""imaging reagents"", ""Material Supply""],
[""nmr experiments"", ""Experiments""],
[""statistical analysis"", ""Analysis""],
[""modeling"", ""Modelling""],
[""polyphosphate assay"", ""Experiments""],
[""graphic design officer"", ""Creative Contributions""]]",2015
"[[""biology supplies and goods services staff"", ""Material Supply""], [""plasmids"", ""Parts""], [""venue"", ""Administration""], [""outreach event"", ""Public Engagement""], [""discussion group"", ""Public Engagement""], [""outreach workshop"", ""Public Engagement""], [""talk"", ""Public Engagement""], [""flight bookings"", ""Administration""], [""responsible for synthetic construct design"", ""Design""], [""managed dry lab research"", ""Analysis""]]",2015
"[[""planning project with team"", ""Design""], [""designing parts"", ""Parts""], [""ordering primers"", ""Material Supply""], [""led molecular biology team in research"", ""Supervision""], [""worked on dry lab aspects"", ""Analysis""], [""worked on wet lab aspects"", ""Experiments""], [""participated in outreach activities"", ""Public Engagement""], [""managed social media accounts"", ""Public Engagement""], [""managed team collaborations"", ""Collaboration""], [""worked in molecular biology team"", ""Experiments""]]",2015
"[[""uploaded content to wiki"", ""Documentation""], [""designed poster for giant jamboree"", ""Creative Contributions""], [""worked on research and lab work"", ""Experiments""], [""organised travel to boston"", ""Administration""], [""secured sponsorships"", ""Fundraising""], [""maintained supplies for lab"", ""Material Supply""], [""general budgeting"", ""Administration""], [""involved with outreach and human practices work"", ""Human Practices""], [""presented project at giant jamboree"", ""Public Engagement""], [""specialised in phosphate assay"", ""Experiments""]]",2015
"[[""specialised in business plan"", ""Entrepreneurship""],
[""designed phosphate measurement experiments"", ""Experiments""],
[""wrote team's business plan"", ""Entrepreneurship""],
[""participated in dry lab research"", ""Analysis""],
[""guided phosphate and growth assay teams"", ""Supervision""],
[""scheduled plate reader experiments"", ""Experiments""],
[""managed overnight cultures"", ""Experiments""],
[""analysed data"", ""Analysis""],
[""worked on project model"", ""Modelling""],
[""worked on growth assay team"", ""Experiments""]]",2015
"[[""designed wiki template"", ""Documentation""], [""formatted wiki content"", ""Documentation""], [""worked in phosphate assay team"", ""Experiments""], [""designed and distributed flyers"", ""Public Engagement""], [""held dna extraction demonstrations"", ""Public Engagement""], [""attended discussions with various groups"", ""Human Practices""], [""worked in growth assay team"", ""Experiments""], [""helped analyze phosphate assay team's work"", ""Analysis""], [""helped with coding on wiki page"", ""Software""], [""participated in outreach events"", ""Public Engagement""]]",2015
"[[""contributed to animations in presentation"", ""Creative Contributions""], [""contributed to drawings on registry of standard biological parts"", ""Creative Contributions""], [""helped with social media updates"", ""Public Engagement""], [""helped with dry lab research"", ""Analysis""], [""helped with imaging of phosphate"", ""Experiments""], [""used confocal microscopy and dapi staining"", ""Experiments""], [""outreach work"", ""Public Engagement""], [""working with the phosphate assay team"", ""Experiments""], [""concert orchestra"", ""Other""], [""ballet society"", ""Other""]]",2015
"[[""molecular biology experiments"", ""Experiments""],
[""designing synthetic gene constructs"", ""Design""],
[""growth assay aspect of the project"", ""Experiments""],
[""outreach program"", ""Public Engagement""],
[""master animator"", ""Creative Contributions""],
[""social media team"", ""Public Engagement""],
[""growth assay team"", ""Experiments""],
[""developing a functional test"", ""Design""],
[""wiki page"", ""Documentation""],
[""chief engineer of the university of york radio station"", ""Other""]]",2015
"[[""confocal microscopy imaging"", ""Experiments""], [""fluorescence-based sensitive assays"", ""Experiments""], [""measurement of micromolar concentrations of polyphosphate"", ""Experiments""], [""cancer research"", ""Other""], [""essayist"", ""Other""], [""polyglot"", ""Other""], [""art critic"", ""Other""], [""molecular biology team"", ""Other""], [""maintaining social media accounts"", ""Public Engagement""], [""organising team events"", ""Collaboration""]]",2015
"[[""wiki team"", ""Documentation""], [""working on society committees"", ""Administration""], [""research and lab work"", ""Experiments""], [""organising travel to boston"", ""Administration""], [""securing sponsorships"", ""Fundraising""], [""maintaining supplies for the lab"", ""Material Supply""], [""outreach"", ""Public Engagement""], [""human practices aspects of the project"", ""Human Practices""], [""organising analysis of engineered e.coli"", ""Analysis""], [""creating phosphate and polyphosphate assay"", ""Experiments""]]",2015
"[[""writing team's business plan"", ""Entrepreneurship""],
[""outdoors"", ""Other""],
[""rugby season"", ""Other""],
[""working on growth and phosphate assays"", ""Experiments""],
[""wiki work"", ""Documentation""],
[""whiskey"", ""Other""],
[""phosphate assay"", ""Experiments""],
[""growth assay preparation"", ""Experiments""],
[""canned tuna instagram"", ""Public Engagement""],
[""dry lab research"", ""Analysis""]]",2015
"[[""co-ordinating and participating in outreach activities"", ""Public Engagement""],
[""badger hill primary school"", ""Public Engagement""],
[""igem open day at st helen's church in york"", ""Public Engagement""],
[""volunteering"", ""Other""],
[""yoga"", ""Other""],
[""playing flute"", ""Other""],
[""advising the team"", ""Supervision""],
[""igem instructor"", ""Training""],
[""getting team funding"", ""Fundraising""],
[""recruiting new members"", ""Collaboration""]]",2015
"[[""liaising with members of staff"", ""Administration""], [""trying international cuisine"", ""Other""], [""traveling"", ""Other""], [""taking part in quizzes"", ""Other""], [""politics"", ""Other""], [""foreign affairs"", ""Other""], [""international relations"", ""Other""], [""phd student"", ""Other""], [""helping igem team find chemical solutions to analysing biological reactions"", ""Experiments""], [""tinkering with e. coli"", ""Experiments""]]",2015
"[[""tinkering with membrane transporter proteins"", ""Experiments""], [""walking"", ""Other""], [""history of microbiology"", ""Other""], [""city of york"", ""Other""], [""running the york igem team"", ""Administration""], [""research on antibiotic producing bacteria streptomyces"", ""Experiments""], [""studying interactions between bacteriophage and their hosts"", ""Experiments""]]",2015
"[[""gabriel dominguez"", ""Other""], [""giulio barth"", ""Other""], [""scott fukuoka"", ""Other""], [""alex codik"", ""Other""], [""motivation for project"", ""Other""], [""establish protocols and troubleshoot"", ""Experiments""], [""funding project"", ""Fundraising""], [""kite surf"", ""Other""], [""majoring in biochemistry"", ""Other""], [""majoring in electrical engineering"", ""Other""]]",2016
"[[""completed an undergrad degree in bioengineering"", ""Training""], [""enjoy painting and drawing"", ""Creative Contributions""], [""bioengineering"", ""Design""], [""legalese"", ""Human Practices""], [""entered the competition"", ""Collaboration""], [""helped raise funds"", ""Fundraising""], [""lent a helping hand"", ""Collaboration""], [""completed lab work without outside help"", ""Experiments""], [""met up at short notice"", ""Collaboration""], [""had a coherent unit"", ""Collaboration""]]",2016
"[[""had a diverse skillset"", ""Other""], [""head"", ""Administration""], [""jamboree"", ""Collaboration""], [""boy's school"", ""Other""], [""lending a helping hand"", ""Collaboration""], [""coherent unit"", ""Collaboration""], [""primary skillset"", ""Other""], [""skillsets"", ""Other""], [""leader"", ""Administration""], [""attended numerous conferences"", ""Other""]]",2016
"[[""interned at cybio and labgenius"", ""Administration""], [""contributed to research"", ""Experiments""], [""contributed to experimental design"", ""Design""], [""contributed to the wiki"", ""Documentation""], [""physicist"", ""Other""], [""biologist"", ""Other""], [""chemist"", ""Other""], [""mathematician"", ""Other""], [""badgering potential sponsors"", ""Fundraising""], [""head of human practices"", ""Human Practices""]]",2016
"[[""writer"", ""Documentation""], [""carried out experiments"", ""Experiments""], [""searched for sponsors"", ""Fundraising""], [""wrote articles"", ""Documentation""], [""pipette-wielding experimentalist"", ""Experiments""], [""contributed to mini-prep isolation"", ""Experiments""], [""contributed to restriction digests"", ""Experiments""], [""contributed to ligation"", ""Experiments""], [""contributed to purification"", ""Experiments""], [""artist"", ""Creative Contributions""]]",2016
"[[""scientist"", ""Supervision""], [""contributed to experiments"", ""Experiments""], [""helped whenever necessary"", ""Collaboration""], [""involved in experiments"", ""Experiments""], [""researched topics"", ""Design""], [""contributed to lab work"", ""Experiments""], [""speaks russian"", ""Other""], [""researcher"", ""Supervision""], [""wrote biographies"", ""Documentation""], [""pi"", ""Supervision""]]",2016
"[[""organized project"", ""Administration""], [""taught team about synthetic biology"", ""Training""], [""meticulous attention to detail"", ""Other""], [""taught microbiological techniques"", ""Training""], [""discussed methods for working with synechocystis pcc6803"", ""Training""], [""helped fund the project"", ""Fundraising""], [""consulted on health and safety for gmo work"", ""Safety""], [""advised on cloning strategies and gel stain"", ""Experiments""], [""led the wiki support"", ""Documentation""], [""created charcoal drawings for the wiki"", ""Creative Contributions""]]",2016
"[[""assisted with copying and pasting code for the wiki"", ""Documentation""], [""helped print the poster"", ""Creative Contributions""], [""researched human practices aspects of the project"", ""Human Practices""], [""edited articles for the newspaper"", ""Public Engagement""], [""supported the team's working schedules"", ""Administration""], [""cryptogerm art"", ""Creative Contributions""], [""cryptogerm logo"", ""Creative Contributions""], [""cryptogerm original design"", ""Creative Contributions""], [""teamwork icon"", ""Creative Contributions""], [""connection icon"", ""Creative Contributions""]]",2016
"[[""software engineering icon"", ""Software""], [""idea settings icon"", ""Design""], [""toolbox icon"", ""Hardware""], [""dna icon"", ""Parts""], [""scissors icon"", ""Parts""], [""petri icon"", ""Experiments""], [""check mark icon"", ""Documentation""], [""erlenmeyer flask icon"", ""Experiments""], [""up icon"", ""Other""], [""plus icon"", ""Other""]]",2016
"[[""minus icon"", ""Safety""], [""safety goggle icon"", ""Safety""], [""lab coat icon"", ""Safety""], [""forbidden food icon"", ""Safety""], [""hand washing icon"", ""Safety""], [""checked icon"", ""Safety""], [""video editing"", ""Creative Contributions""], [""igem giant jamboree photos"", ""Creative Contributions""], [""modelling"", ""Modelling""], [""software & wiki"", ""Software""], [""software & wiki"", ""Documentation""]]",2016
"[[""aes in javascript"", ""Software""], [""crc16-ccitt in javascript"", ""Software""], [""modelling feedback"", ""Modelling""], [""modelling inspiration"", ""Modelling""], [""human practices management"", ""Human Practices""], [""human practices"", ""Human Practices""], [""cbrn safety and security"", ""Safety""], [""comments on project development"", ""Documentation""], [""collection manager"", ""Documentation""], [""regulations for genetically modified bacteria"", ""Safety""]]",2016
"[[""survey feedback"", ""Human Practices""], [""lab work"", ""Experiments""], [""supplying spirofloxacin"", ""Material Supply""], [""feedback"", ""Other""], [""equipment support"", ""Material Supply""], [""tips and tricks on bacillus subtilis"", ""Training""], [""tips and tricks on pdr111 plasmid"", ""Training""], [""plate reader support"", ""Hardware""], [""facs data analysis support"", ""Analysis""], [""rescuing spores"", ""Experiments""]]",2016
"[[""withdrew from team"", ""Other""], [""moral support"", ""Other""], [""supervising ilona's internship"", ""Supervision""], [""spiritual support and inspiration"", ""Other""], [""presentation coaching"", ""Creative Contributions""], [""audio and video support"", ""Creative Contributions""], [""chairwoman of igem team groningen"", ""Administration""], [""master in molecular biology and biotechnology"", ""Other""], [""running in the mud"", ""Other""], [""popcorn cook"", ""Other""]]",2016
"[[""knitting socks"", ""Other""], [""educational work"", ""Training""], [""coordinating public relations"", ""Public Engagement""], [""bachelors in biomedical sciences"", ""Other""], [""teaching degree"", ""Training""], [""master in medical and pharmaceutical drug innovation"", ""Other""], [""chilling with a good book"", ""Other""], [""skating"", ""Other""], [""volleyball"", ""Other""], [""lab manager"", ""Administration""]]",2016
"[[""biomedical lab research"", ""Experiments""], [""molecular biology"", ""Experiments""], [""synthetic biology"", ""Experiments""], [""obtaining lab equipment"", ""Material Supply""], [""planning labwork"", ""Administration""], [""ensuring biological safety"", ""Safety""], [""proofreading emails"", ""Documentation""], [""writing assignments"", ""Documentation""], [""contacting potential sponsors"", ""Fundraising""], [""artwork"", ""Creative Contributions""]]",2016
"[[""taking photos"", ""Creative Contributions""], [""landscapes photography"", ""Creative Contributions""], [""urban photography"", ""Creative Contributions""], [""gardening"", ""Other""], [""hiking trips"", ""Other""], [""wet lab"", ""Experiments""], [""masters in behavioral & cognitive neuroscience"", ""Other""], [""spicy food"", ""Other""], [""cooking with friends"", ""Other""], [""observing animals"", ""Other""]]",2016
"[[""planning travel to boston"", ""Administration""], [""human practices"", ""Human Practices""], [""eurovision fan"", ""Other""], [""cinephile"", ""Other""], [""failed writer"", ""Other""], [""party boy"", ""Other""], [""mexican dancer"", ""Other""], [""tequila lover"", ""Other""], [""fiesta lover"", ""Other""], [""sombreros lover"", ""Other""]]",2016
"[[""italian member"", ""Collaboration""], [""playing with numbers and computers"", ""Software""], [""artificial intelligence master student"", ""Software""], [""computing mathematical models"", ""Modelling""], [""playing chess"", ""Other""], [""making noise with electric guitars"", ""Other""], [""jogging in the rain"", ""Other""], [""colorblind"", ""Other""], [""sponsorship manager"", ""Fundraising""], [""convincing companies and institutes"", ""Entrepreneurship""]]",2016
"[[""climbing rocks"", ""Other""], [""cooking dinner with friends"", ""Other""], [""making sure everything in the lab is going smoothly"", ""Administration""], [""movies lover"", ""Other""], [""sports lover"", ""Other""], [""reading books"", ""Other""], [""hanging out with friends"", ""Other""], [""vice-chair of cryptogerm"", ""Other""], [""drawing images on the wiki"", ""Documentation""], [""design of the poster"", ""Creative Contributions""]]",2016
"[[""bachelor degrees in medicine, mathematics and physics"", ""Other""], 
[""masters in theoretical physics and operations research"", ""Other""], 
[""being outside"", ""Other""], 
[""studying on the grass"", ""Other""], 
[""hanging out of a window"", ""Other""], 
[""playing beach volleyball"", ""Other""], 
[""dancing"", ""Other""], 
[""tricking random birds and forest animals"", ""Other""], 
[""secretary of igem team"", ""Administration""], 
[""making notes during meetings"", ""Administration""]]",2016
"[[""watching cute animal videos"", ""Other""], [""reading"", ""Other""], [""bachelor in pharmaceutical engineering"", ""Other""], [""master in molecular biology and biotechnology"", ""Other""], [""lab rat"", ""Experiments""], [""molecular dynamics"", ""Modelling""], [""computational analysis"", ""Analysis""], [""liking molecules"", ""Other""], [""playing video games"", ""Other""], [""treasurer of the team"", ""Administration""]]",2016
"[[""obtaining sponsors"", ""Fundraising""], [""bachelor’s degree in applied physics"", ""Other""], [""master applied physics"", ""Other""], [""taking bike out for a spin"", ""Other""], [""bbq lover"", ""Other""], [""code-monkey"", ""Software""], [""major in computing science"", ""Other""], [""data management"", ""Analysis""], [""wiki"", ""Documentation""], [""software part of the project"", ""Software""]]",2016
"[[""programming"", ""Software""], [""growing cyanobacteria and bacillus"", ""Experiments""], [""rna-sequencing analysis"", ""Analysis""], [""lab equipment and other lab related issues"", ""Administration""], [""obtain the right dechloromonas strain"", ""Material Supply""], [""instruction on and use of microscopy facilities"", ""Training""], [""lab space, lab equipment, scientific advice"", ""Supervision""], [""lab equipment and prepared media"", ""Material Supply""], [""endorsements through video clips"", ""Public Engagement""], [""made photo-comics to promote our project"", ""Creative Contributions""]]",2016
