text,year
"Matching: [[""offered assistance to"", ""advice""], [""sent structures and sequences to"", ""material transfer""], [""participated in mini Jamboree hosted by"", ""meetup""], [""mentored"", ""advice""], [""engaged in competition"", ""work""], [""connected by"", ""other""], [""trained together"", ""work""], [""shared cloning materials with"", ""material transfer""], [""had great communication with"", ""work""], [""based projects on same technology platform with"", ""work""]]",2016
"Matching: 
- [[""assisted"", ""work""]]
- [[""provided samples to"", ""material transfer""]]
- [[""helped"", ""work""]]
- [[""received help from"", ""work""]]
- [[""tested app for"", ""work""]]
- [[""offered"", ""advice""]]
- [[""tested software from"", ""work""]]
- [[""discussed survey responses with"", ""work""]]
- [[""gave feedback to"", ""advice""]]
- [[""communicating with"", ""other""]]",2016
"Matching: 
- [[""supported"", ""advice""]]
- [[""provided suggestions to"", ""advice""]]
- [[""provided materials to"", ""material transfer""]]
- [[""helped with project design for"", ""work""]]
- [[""provided information about iGEM to"", ""advice""]]
- [[""offered help to"", ""advice""]]
- [[""organized by"", ""other""]]
- [[""met"", ""meetup""]]
- [[""interviewed by"", ""other""]]
- [[""participated in survey by"", ""other""]]",2016
"Matching: 
- [[""visited"", ""other""]]
- [[""attended meetup with"", ""meetup""]]
- [[""attended conference with"", ""meetup""]]
- [[""can work with"", ""work""]]
- [[""can help improve function of"", ""advice""]]
- [[""can help characterize"", ""work""]]
- [[""can help debug"", ""work""]]
- [[""can help model or simulate"", ""work""]]
- [[""can help test"", ""work""]]
- [[""can help build and test"", ""work""]]",2016
"[[""can mentor"", ""advice""], [""teamed up with"", ""work""], [""received libraries from"", ""material transfer""], [""used system designed by"", ""work""], [""integrated Muse Library"", ""work""], [""collaborated on pest prediction web establishment"", ""work""], [""helped registered iGEM team from high school"", ""advice""], [""collaborated on social research"", ""work""], [""collaborated with registered iGEM team from high school"", ""work""], [""held interschool meetup"", ""meetup""]]",2016
"[[""helped complete survey"", ""work""], [""participated in meetup"", ""meetup""], [""cooperated with"", ""work""], [""answered surveys for"", ""work""], [""exchanged ideas with"", ""work""], [""gave advice to"", ""advice""], [""received advice from"", ""advice""], [""received target DNA from"", ""material transfer""], [""provided lab access to"", ""work""], [""did PCR amplification for"", ""work""]]",2016
"Matching: 
- [[""provided reagents to"", ""material transfer""]]
- [[""provided laboratory apparatus to"", ""material transfer""]]
- [[""guided"", ""advice""]]
- [[""sent pBS1c3 parts and pGEX-KG expression vectors to"", ""material transfer""]]
- [[""shared findings with"", ""work""]]
- [[""contributed to"", ""work""]]
- [[""joined campaign with"", ""work""]]
- [[""received analysis and suggestions from"", ""advice""]]
- [[""discussed mutated DNA detection"", ""work""]]
- [[""asked for help from"", ""advice""]]",2016
"Matching: [[""contributed theoretical modeling"", ""work""], [""worked on experiment design"", ""work""], [""synthesized and shipped genes"", ""material transfer""], [""worked on project Syndustry"", ""work""], [""contributed"", ""other""], [""helped with lab access for"", ""work""], [""provided equipment and reagents for"", ""material transfer""], [""supplied"", ""material transfer""], [""filled out surveys for"", ""other""], [""provided experimental help to"", ""work""]]",2016
"Matching: [[""advised"", ""advice""], [""used"", ""material transfer""], [""participated in"", ""meetup""], [""held exhibition booth with"", ""work""], [""collaborated with"", ""work""], [""collaborated"", ""work""], [""received support from"", ""advice""], [""contacted"", ""other""], [""communicated with"", ""other""], [""needed council from"", ""advice""]]",2017
"[[""troubleshooted with help from"", ""work""], [""exchanged ideas with"", ""work""], [""planned cooperation with"", ""work""], [""participated in postal card exchange"", ""other""], [""supervisor of"", ""work""], [""organized"", ""other""], [""attended"", ""other""], [""adopted advice from"", ""advice""], [""raising help and advice"", ""advice""], [""lab support"", ""work""]]",2017
"[[""difficult technique support"", ""work""], [""hardware support"", ""work""], [""wiki support"", ""work""], [""presentation coaching"", ""work""], [""human practice support"", ""work""], [""other support"", ""work""], [""cooperation with"", ""work""], [""contacted by"", ""advice""], [""discussed with"", ""advice""], [""improved algorithm with"", ""work""]]",2017
"Matching:
1. ""received help from"" - advice
2. ""gifted"" - material transfer
3. ""attended conference with"" - meetup
4. ""attended ACMA held by"" - meetup
5. ""assisted"" - work
6. ""presented projects from"" - work
7. ""judged"" - work
8. ""shared knockout strain with"" - material transfer
9. ""transformed"" - work
10. ""checked by colony PCR with"" - work",2017
"and built a bioreactor for, shared protocols with, exchanged ideas with, collaborated on, provided feedback on, attended a conference with, shared data with, received training from, consulted with, mentored, received funding from, presented results to, conducted experiments for",2017
"[[""fixed equipment on"", ""work""], [""cooperated with"", ""work""], [""helped"", ""advice""], [""shared project with"", ""material transfer""], [""translated"", ""other""], [""established partnership with"", ""other""], [""participated in iGEM competition"", ""other""], [""collaborated with other iGEM teams"", ""work""], [""tested and selected NtrC-regulated promoter glnAp2"", ""work""], [""compared and selected SsrA-like tag DAS"", ""work""]]",2017
"Matching: [[""used sfGFP as reporter"", ""work""], [""used M9 medium for bacteria culture"", ""work""], [""can work with"", ""work""], [""can help improve"", ""advice""], [""can help characterize"", ""work""], [""can help debug"", ""work""], [""can help model or simulate"", ""work""], [""can help test"", ""work""], [""can help build and test"", ""work""], [""can mentor"", ""advice""]]",2017
"Matching: 
- ""enlightened by"": [[""enlightened by"", ""advice""]]
- ""thanked"": [[""thanked"", ""other""]]
- ""collaboration with"": [[""collaboration with"", ""work""]]
- ""tested DNAzyme synthesized by"": [[""tested DNAzyme synthesized by"", ""material transfer""]]
- ""worked with"": [[""worked with"", ""work""]]
- ""asked for help"": [[""asked for help"", ""advice""]]
- ""answered questionnaire from"": [[""answered questionnaire from"", ""other""]]
- ""affiliated with"": [[""affiliated with"", ""other""]]
- ""hosted webinars with"": [[""hosted webinars with"", ""work""]]
- ""mentored by"": [[""mentored by"", ""advice""]]",2017
"[[""mentored"", ""advice""], [""conducted Biofair with"", ""meetup""], [""built system for controlled release for"", ""work""], [""provided strains to"", ""material transfer""], [""exchanged resources with"", ""material transfer""], [""received guidance from"", ""advice""], [""received suggestions from"", ""advice""], [""helped with precipitation issues of"", ""work""], [""tested pH parts with"", ""work""], [""translated game"", ""other""]]",2017
"[[""answered survey"",""other""], [""participated in discussion on"",""work""], [""gathered data about"",""work""], [""conducted Skype session with"",""work""], [""provided information to"",""advice""], [""met"",""meetup""], [""exchanged experiences with"",""meetup""], [""tested"",""work""], [""focused on"",""work""], [""transferred vectors to"",""material transfer""]]",2017
"[[""constructed circuit with"", ""work""], [""gathered responses"", ""material transfer""], [""collected responses"", ""material transfer""], [""conducted survey"", ""work""], [""know what synthetic biology is more than"", ""advice""], [""received research insight from"", ""advice""], [""attended event organized by"", ""meetup""], [""organized event attended by"", ""meetup""], [""received funding advice from"", ""advice""], [""received lecture from"", ""advice""]]",2017
"[[""volunteered at"", ""other""],
[""sought advice from"", ""advice""],
[""compared designs with"", ""work""],
[""shared opinions and needs with"", ""work""],
[""helped with biological problems of"", ""work""],
[""received help with website making and modeling from"", ""work""],
[""used CdS nanoparticles similar to"", ""material transfer""],
[""helped validate the function of CdS quantum dots for"", ""work""],
[""helped improve the characterization of CdS quantum dots for"", ""work""],
[""modeled a complex metabolism pathway for"", ""work""]]",2017
"Matching: 

""validated the feasibility of the project for"": [[""validated the feasibility of the project for"", ""work""]]

""attended the 5th iGEM Asia-Pacific Conference with"": [[""attended the 5th iGEM Asia-Pacific Conference with"", ""meetup""]]

""hosted"": [[""hosted"", ""other""]]

""produces immobilized bacteria"": [[""produces immobilized bacteria"", ""work""]]

""changed plan"": [[""changed plan"", ""other""]]

""employed"": [[""employed"", ""other""]]

""applied bacterial immobilizing technique"": [[""applied bacterial immobilizing technique"", ""work""]]

""provided cloning expertise to"": [[""provided cloning expertise to"", ""advice""]]

""filled out survey for"": [[""filled out survey for"", ""other""]]

""answered questions for"": [[""answered questions for"", ""advice""]]",2017
"Matching: 
- ""provided summary for"": [[""provided summary for"", ""advice""]]
- ""offered poster board space to"": [[""offered poster board space to"", ""work""]]
- ""guided by"": [[""guided by"", ""advice""]]
- ""sponsored by"": [[""sponsored by"", ""work""]]
- ""located at"": [[""located at"", ""work""]]
- ""encountered"": [[""encountered"", ""other""]]
- ""reexamined objectives with"": [[""reexamined objectives with"", ""work""]]
- ""is on"": [[""is on"", ""other""]]
- ""participated in iGEM competition as"": [[""participated in iGEM competition as"", ""work""]]
- ""hosted education with"": [[""hosted education with"", ""work""]]",2017
"Matching: 
- ""characterized"": [[""characterized"", ""work""]]
- ""measured growth curve of"": [[""measured growth curve of"", ""work""]]
- ""tested function of"": [[""tested function of"", ""work""]]
- ""presented to"": [[""presented to"", ""work""]]
- ""provided biobricks to"": [[""provided biobricks to"", ""material transfer""]]
- ""offered biobricks to"": [[""offered biobricks to"", ""material transfer""]]
- ""establishment of program"": [[""establishment of program"", ""other""]]
- ""gave tips to use"": [[""gave tips to use"", ""advice""]]
- ""provided preview of model handbook"": [[""provided preview of model handbook"", ""other""]]
- ""helped with modeling"": [[""helped with modeling"", ""work""]]",2017
"Matching: [[""provided document about French regulation"", ""material transfer""], [""helped build interactive map"", ""work""], [""spread surveys for"", ""work""], [""organized skype with winemaker"", ""meetup""]]",2017
"[[""met"", ""meetup""], [""completed survey for"", ""other""], [""collaborated with"", ""work""], [""mentored"", ""advice""], [""collaborated"", ""work""], [""exchanged ideas with"", ""work""], [""cooperated with"", ""work""], [""communicated with"", ""work""], [""collaborated on manifesto with"", ""work""], [""collaborated on plasmid with"", ""work""]]",2018
"Matching: 
1. ""contributed knowledge to"" - advice
2. ""participated in"" - meetup
3. ""cooperated on experiment"" - work
4. ""cooperated on improve"" - work
5. ""cooperated on handbook"" - work
6. ""cooperated on measure experiment"" - work
7. ""cooperated on determine experiment"" - work
8. ""cooperated on demonstrate"" - work
9. ""met up with"" - meetup
10. ""assisted"" - advice",2018
"Matching: 
[[""helped"", ""work""], 
[""introduced"", ""meetup""], 
[""worked with"", ""work""], 
[""hosted meetup with"", ""meetup""], 
[""interacted with"", ""other""], 
[""advised"", ""advice""], 
[""chatted with"", ""other""], 
[""connected with"", ""other""], 
[""offered help and advice to"", ""advice""], 
[""translated videos for"", ""other""]]",2018
"Matching: 
- [[""project displayed by"", ""meetup""]]
- [[""shared outcomes"", ""material transfer""]]
- [[""integrate bacteria from"", ""work""]]
- [[""contacted"", ""other""]]
- [[""visited"", ""meetup""]]
- [[""shared ideas"", ""work""]]
- [[""appreciate advice from"", ""advice""]]
- [[""gave suggestions to"", ""advice""]]
- [[""received advice from"", ""advice""]]
- [[""collaboration with"", ""work""]]",2018
"Matching: [[""mentoring cooperation with"", ""work""], [""mentored by"", ""advice""], [""participated in iGEM Day organized by"", ""meetup""], [""kept in touch with"", ""other""], [""had fun in"", ""other""], [""thanked"", ""other""], [""discussed with"", ""work""], [""analyzed data with"", ""work""], [""had skype calls with"", ""work""], [""worked alongside"", ""work""]]",2018
"Matching: 
[[""wished success to"", ""other""],
[""shared protocols and tips with"", ""material transfer""],
[""exchanged knowledge with"", ""work""],
[""validated ElectroPen with"", ""work""],
[""attended"", ""meetup""],
[""received feedback from"", ""advice""],
[""contacted by"", ""other""],
[""shared SEM imaging protocol with"", ""material transfer""],
[""visited by"", ""meetup""],
[""participated in postcard swap with"", ""other""]]",2018
"attended conference with: [[""attended conference with"", ""meetup""]]

exchanged with: [[""exchanged with"", ""work""]]

reached out to: [[""reached out to"", ""advice""]]

invited: [[""invited"", ""meetup""]]

provided valuable way to: [[""provided valuable way to"", ""advice""]]

helped design draft of device for: [[""helped design draft of device for"", ""work""]]

contributed to: [[""contributed to"", ""work""]]

presented projects to: [[""presented projects to"", ""work""]]

introduced iGEM to: [[""introduced iGEM to"", ""meetup""]]

organized: [[""organized"", ""work""]]",2018
"Matching: 

[[""presented at"", ""work""], [""saw projects from"", ""work""], [""had lectures with"", ""work""], [""hosted"", ""work""], [""created WhatsApp group with"", ""work""], [""participated in parody video with"", ""work""], [""attended workshop with"", ""work""], [""participated in meetup"", ""meetup""], [""borrowed lab from"", ""material transfer""], [""provided apparatus to"", ""material transfer""]]",2018
"Matching: 
1. [[""provided LB agars to"", ""material transfer""]]
2. [[""provided competent cells to"", ""material transfer""]]
3. [[""taught lab techniques to"", ""work""]]
4. [[""met with"", ""meetup""]]
5. [[""wants to collaborate with"", ""work""]]
6. [[""suggested teaching modeling to"", ""advice""]]
7. [[""organized mini Jamboree"", ""other""]]
8. [[""presented to"", ""work""]]
9. [[""got inspirations from"", ""other""]]
10. [[""had a conversation with"", ""other""]]",2018
"[[""co-hosted event with"", ""meetup""], 
[""distributed book with"", ""material transfer""], 
[""created guide with"", ""work""], 
[""collaborated on memes with"", ""work""], 
[""created Facebook group with"", ""work""], 
[""participated in conference"", ""meetup""], 
[""won award from"", ""other""], 
[""benefited from lecture by"", ""other""], 
[""participated in safety poetry contest"", ""other""], 
[""translated booklet for"", ""material transfer""]]",2018
"Matching: 
[[""exchanged postcards with"", ""other""], 
[""organized meetup"", ""meetup""], 
[""participated in survey"", ""other""], 
[""received gift from"", ""other""], 
[""shared experiences with"", ""other""], 
[""offered suggestions to"", ""advice""], 
[""received guidance from"", ""advice""], 
[""received suggestions from"", ""advice""], 
[""assisted materials to"", ""material transfer""], 
[""exchanged data with"", ""material transfer""]]",2018
"Matching: [[""presented project with"", ""meetup""], [""can work with"", ""work""], [""can help improve function of"", ""advice""], [""can help characterize"", ""work""], [""can help debug"", ""work""], [""can help model or simulate"", ""work""], [""can help test"", ""work""], [""can help build and test"", ""work""], [""can mentor"", ""advice""], [""provided strain to"", ""material transfer""]]",2018
"Matching: [[""conducted survey with"", ""work""], [""requested interlab study with"", ""work""], [""debated with"", ""work""], [""provided venue for debate"", ""work""], [""won robot from"", ""material transfer""], [""skyped with"", ""work""], [""translated for"", ""work""], [""attended panel discussion organized by"", ""meetup""], [""hosted meetup"", ""meetup""], [""consulted"", ""advice""]]",2018
