text,year
"[[""NUDT_CHINA team"", ""NUDT_CHINA""], [""SCUT-China"", ""SCUT-China_A""], [""UP_PRETORIA iGEM"", ""Pretoria_UP""], [""BNDS-China"", ""BNDS_China""], [""Purdue's database"", ""Purdue""], [""Oslo team"", ""UiOslo_Norway""], [""Israel team from Tel-Hai"", ""Tel-Hai""], [""Glasgow iGEM"", ""Glasgow""], [""Westminster UK iGEM meetup"", ""Westminster_UoW""], [""Lethbridge iGEM team 2016"", ""Lethbridge""]]",2016
"[[""iGEM Marburg 2016"", ""Marburg""], [""BNU China 2014"", ""BNU-China""], [""high-school team"", ""other""], [""Ryerson"", ""Ryerson_Toronto""], [""Ontario Genomics"", ""other""], [""Dalhousie Halifax NS"", ""Dalhousie_Halifax_NS""], [""Tsinghua University"", ""Tsinghua""]]",2016
"[[""Alina"", ""other""], [""iGEM Delft"", ""other""], [""TU Dresden"", ""TU_Dresden""], [""NAWI Graz"", ""NAWI_Graz""], [""Greece iGEM team"", ""Greece""], [""NYU Shanghai"", ""NYU_Shanghai""], [""iGEM Nagahama team"", ""Nagahama""], [""campfire website"", ""other""], [""May Festival"", ""other""], [""KAIT JAPAN team"", ""KAIT_JAPAN""]]",2017
"[[""Tokyo Tech team"", ""TokyoTech""], [""Kyoto team"", ""Kyoto""], [""Kobe team"", ""Kobe""], [""Nagahama team"", ""Nagahama""], [""Gifu team"", ""Gifu""], [""Manchester team"", ""Manchester""], [""Virginia team"", ""Virginia""], [""AQA Unesp team"", ""AQA_Unesp""], [""UChile_OpenBio-CeBiB team"", ""UChile_OpenBio-CeBiB""], [""ITB_Indonesia team"", ""ITB_Indonesia""]]",2017
"[[""KUAS_Korea team"", ""other""], [""IIT_Delhi team"", ""IIT_Delhi""], [""UAlberta team"", ""UAlberta""], [""PARIS Bettencourt team"", ""Paris_Bettencourt""], [""Jérémy"", ""other""], [""Evry"", ""Evry_Paris-Saclay""], [""Evry Paris-Saclay"", ""Evry_Paris-Saclay""], [""TU Dresden iGEM team"", ""TU_Dresden""], [""German-wide Meetup"", ""other""], [""Promega"", ""other""]]",2017
"[[""Institute of Biofunctional Polymer Materials (IPF)"", ""other""],
[""TU Darmstadt"", ""TU_Darmstadt""],
[""other iGEM teams"", ""other""],
[""Gaston"", ""Gaston_Day_School""],
[""Team Taipei-SDS"", ""TAS_Taipei""],
[""IGEM Tokyo Tech"", ""TokyoTech""],
[""KAIT Japan"", ""KAIT_JAPAN""],
[""Team KU Leuven"", ""KU_Leuven""],
[""College of Life Sciences University of Chinese Academy of Sciences"", ""UCAS""],
[""Prof. Jiangyun WANG IBP CAS"", ""other""]]",2017
"[[""Prof. Xien-en ZHANG  IBP  CAS"", ""other""], [""Prof. Dianbing WANG, College of Life Sciences  UCAS in Institute of Tibetan Plateau Research  CAS"", ""other""], [""Peking University Health Science Center"", ""Peking""], [""Beijing National Day School"", ""other""], [""Cheng HU"", ""other""], [""Jian HUANG"", ""other""], [""Prof. Pingyong XU"", ""other""], [""Lewis Sandler"", ""other""], [""Prof. Chunbo LOU"", ""other""]]",2017
"[[""Wenqi PENG"", ""other""], [""Prof. Zhisheng YU"", ""other""], [""Bluepha Microbe Technology Co."", ""other""], [""China Aquaculture Website"", ""other""], [""Beijing Shuianyuge Food Company"", ""other""], [""Sturgeon Breeding Technology Engineering Center of the Chinese Academy of Fishery Sciences"", ""other""], [""Yancheng Ocean and Fisheries Bureau"", ""other""], [""Yancheng Chengdong foul water purifying factory"", ""other""], [""Dr. Haoqian ZHANG"", ""other""], [""Leying CHEN"", ""other""]]",2017
"[[""Xiaoding LI"", ""other""], [""Xiaohong LIU"", ""other""], [""unknown team"", ""other""], [""coli DH5α competent cells"", ""other""], [""VF2 and VR primers"", ""other""], [""EcoRI and PstI"", ""other""], [""plasmids"", ""other""], [""VectorNTI format"", ""other""], [""gDNA of Salmonella typhimurium LT2"", ""other""], [""genomic DNA of Salmonella typhimurium LT2"", ""other""]]",2017
"[[""other iGEM Teams"", ""other""], [""fish ponds nearby"", ""other""], [""three different promotors"", ""other""], [""fish farmers"", ""other""], [""device based on sensor bacteria"", ""other""], [""buoy or platform"", ""other""], [""other teams"", ""other""], [""Tu Delft"", ""TUDelft""], [""Tu_Darmstadt"", ""TU_Darmstadt""], [""MycroSynth"", ""other""]]",2017
"[[""Gifu University"", ""Gifu""], [""iGEM Franconia"", ""Franconia""], [""biological themed card with iGEM Franconia"", ""Franconia""], [""Asia Pacific Conference"", ""other""], [""National Chang"", ""other""], [""to study metabolism regulation system of E. coli"", ""other""], [""for their bacterial sensor"", ""other""], [""for protein degradation in their system"", ""other""], [""to evaluate activities of different promoters"", ""other""], [""to determine best culture conditions"", ""other""]]",2017
"[[""software teams"", ""other""], [""hardware teams"", ""other""], [""high school teams"", ""other""], [""non-iGEM research groups"", ""other""], [""another team's BioBrick Part or Device"", ""other""], [""another team's part"", ""other""], [""a construct"", ""other""], [""another team's system"", ""other""], [""another team's software"", ""other""], [""another team's hardware project"", ""other""]]",2017
"[[""a high-school team"", ""other""], [""HKUST"", ""Hong_Kong_HKUST""], [""CUHK"", ""Hong_Kong_CUHK""], [""UCCKE"", ""Hong_Kong_UCCKE""], [""LPSS"", ""HK_SKHLPSS""], [""SUSTech iGEM 2017 team"", ""SUSTech_Shenzhen""], [""DIYBIO HK"", ""other""], [""Dr. Tanner"", ""other""], [""McMasterU iGEM"", ""McMasterU""], [""SCUT-China-A"", ""SCUT-China_A""]]",2017
"[[""SCAU-CHINA"", ""other""], [""Worldshaper - Wuhan"", ""Worldshaper-Wuhan""], [""WPI_Worcester Team"", ""WPI_Worcester""], [""Paris Evry"", ""Evry_Paris-Saclay""], [""Centre for Research and Interdisciplinarity (CRI) Faculty of Medicine Cochin Port-Royal South wing 2nd floor Paris Descartes University"", ""Paris_Bettencourt""], [""bettencourt.igem2017@gmail.com"", ""Paris_Bettencourt""], [""teams all around the world in webinars and postcard challenge"", ""other""], [""Nordic iGEM Conference (NIC) in Copenhagen"", ""other""], [""other Swedish teams during iGEM run"", ""other""], [""Stockholm team in organizing a panel discussion"", ""Stockholm""]]",2017
"[[""iGEM Lund"", ""Lund""], [""iGEM Stockholm"", ""Stockholm""], [""Sweden"", ""other""], [""Denmark"", ""other""], [""Finland"", ""other""], [""East Chapel Hill High school team"", ""East_Chapel_Hill""], [""Peshawar 2017"", ""Peshawar""], [""UNBC 2017"", ""UNBC-Canada""], [""igemusp(Brazil) team"", ""other""]]",2017
"[[""British_Columbia IGEM team"", ""British_Columbia""], [""UiOslo_Norway team"", ""UiOslo_Norway""], [""Bordeaux team"", ""Bordeaux""], [""REC_CHENNAI"", ""REC-CHENNAI""], [""LUND"", ""Lund""], [""NAWI_GRAZ"", ""NAWI_Graz""], [""Stony Brook"", ""Stony_Brook""], [""Leuven"", ""KU_Leuven""], [""UCAS iGEM team"", ""UCAS""], [""CPU CHINA"", ""CPU_CHINA""]]",2017
"[[""CSU Fort Collins"", ""Colorado State University""], [""Macquarie University"", ""Macquarie_Australia""], [""Chung Cheng University"", ""CCU_Taiwan""], [""TEC-CHIHUAHUA team"", ""Tec-Chihuahua""], [""Jilin China"", ""Jilin_China""], [""DU Dresden"", ""TU_Dresden""], [""Technion Israel"", ""TECHNION-ISRAEL""], [""KU Leuven"", ""KU_Leuven""], [""Tel Hai"", ""Tel-Hai""], [""SMS China"", ""other""]]",2017
"[[""iGEM Berlin diagnostX"", ""Berlin_diagnostX""], [""iGEM Bielefeld-CeBiTec"", ""Bielefeld-CeBiTec""], [""iGEM Graz"", ""NAWI_Graz""], [""HFUT China"", ""HFUT-China""], [""improving yeast surface display system"", ""other""], [""PYD1-α and PYCα-β-mGFP into EBY100 and INVSc1"", ""other""], [""some of the yeasts for BNU-China"", ""BNU-China""], [""XMU-China test the formaldehyde promoter and T7 amplification system"", ""XMU-China""], [""FAFU-CHINA with icp experiment"", ""FAFU-CHINA""], [""Ithaca Farmers’ Market"", ""other""]]",2017
"[[""Ithaca Commons"", ""other""], [""Apple Harvest Festival"", ""other""], [""Great New York State Fair"", ""other""], [""campus"", ""other""], [""online"", ""other""], [""92 participants"", ""other""], [""Ithaca"", ""other""], [""SVCE Chennai"", ""SVCE_CHENNAI""], [""Dekker"", ""other""], [""Stemmering"", ""other""]]",2017
"[[""Murphy"", ""other""], [""Cologne/Duesseldorf"", ""Cologne-Duesseldorf""], [""Robben"", ""other""], [""Vander Sloten"", ""other""], [""SELF Conference"", ""other""], [""Ph.D. Haoqian Zhang"", ""other""], [""Institute of Biophysics"", ""other""], [""other methods on the market"", ""other""], [""UTSC-Software"", ""other""], [""ShanghaiTech"", ""Shanghaitech""]]",2017
"[[""The 5th iGEM Asia-Pacific Conference"", ""other""], [""NJU-CHINA"", ""Nanjing-China""], [""Alberta iGEM teams"", ""other""], [""aGEM"", ""other""], [""UCalgary"", ""Calgary""], [""high-school team"", ""other""], [""E. coli"", ""other""], [""breed bacteria in nitrogen limited M9 culture medium"", ""other""], [""immobilization technique"", ""other""], [""inject water"", ""other""]]",2017
"[[""prevent escaping bacteria"", ""other""], [""detecting cell"", ""other""], [""immobilized E. coli"", ""other""], [""detection system"", ""other""], [""ensure proper performance of hardware"", ""other""], [""control relays and Bluetooth module"", ""other""], [""University of Waterloo"", ""Waterloo""], [""University of Toronto"", ""Toronto""], [""University of Calgary/Canadian iGEM"", ""Calgary""], [""Greece iGEM Team"", ""Greece""]]",2017
"[[""University of Friedberg"", ""other""], [""Team INSA-UPS France"", ""INSA-UPS_France""], [""Team Franconia Germany"", ""Franconia""], [""ZJU"", ""ZJU-China""], [""Ainsley Newson"", ""other""], [""GOLD SPONSORS"", ""other""], [""BRONZE SPONSORS"", ""other""], [""Chung Cheng University (CCU Taiwan)"", ""CCU_Taiwan""], [""Chung Shan Medical University (CSMU NCHU Taiwan)"", ""CSMU_NCHU_Taiwan""], [""Chang Gung University (CGU Taiwan)"", ""CGU_Taiwan""]]",2017
"[[""Taipei American School (TAS Taipei)"", ""TAS_Taipei""], [""various teams in iGEM"", ""other""], [""collaborators to grow project"", ""other""], [""various people who added value to goals"", ""other""], [""collaborators"", ""other""], [""facebook"", ""other""], [""twitter"", ""other""], [""instagram"", ""other""], [""25 iGEM teams from Taiwan China Japan and the US"", ""other""], [""Taiwan university teams"", ""other""]]",2017
"[[""Chang Gung University"", ""other""], [""NYMU-Taipei's suicide system"", ""other""], [""Escherichia coli DH5α"", ""other""], [""NYMU-Taipei's lactose-induced suicide system"", ""other""], [""Wego Bilingual High School"", ""other""], [""SCUT-China A"", ""other""], [""iGEM Japan Kansai Forum"", ""other""]]",2017
"[[""Makerere University"", ""Makerere_University""], [""CUNY Kingsborough"", ""CUNY_Kingsborough""], [""Texas Tech"", ""Lubbock_TTU""], [""Hong Kong HKU"", ""Hong_Kong_HKU""], [""NTNU Trondheim"", ""NTNU_Trondheim""], [""JMU Wuerzburg"", ""JMU_Wuerzburg""], [""ShanghaiTech University"", ""ShanghaiTech""], [""UNSW 2018 iGEM Team"", ""UNSW_Australia""], [""iGEM Paris - Bettencourt Team"", ""Paris_Bettencourt""], [""iGEM Bulgaria"", ""Bulgaria""]]",2018
"[[""iGEM Dusseldorf"", ""Duesseldorf""], [""iGEM Montpellier 2018"", ""Montpellier""], [""UNAMBG iGEM 2018"", ""Bilkent-UNAMBG""], [""other iGEM teams"", ""other""], [""high-school team"", ""other""], [""USP Brazil"", ""USP-Brazil""], [""HD Resolution"", ""other""], [""Tec de Monterrey_Gdl"", ""TecMonterrey_GDL""], [""Columbia University iGEM Team"", ""ColumbiaNYC""], [""GIFU iGEM"", ""Gifu""]]",2018
"[[""Beijing Institute of Technology"", ""BIT""], [""Beijing Normal University"", ""BNU-China""], [""Zhejiang University"", ""ZJU-China""], [""Chinese University of Hong Kong"", ""Hong_Kong-CUHK""], [""Göttingen"", ""Goettingen""], [""IIT Madras"", ""IIT_Madras""], [""Westminster UK"", ""Westminster_UK""], [""Rice University"", ""Rice""], [""Texas Tech University"", ""Lubbock_TTU""], [""Austin LASA"", ""Austin_LASA""]]",2018
"[[""iGEM teams"", ""other""], [""CCiC ShanghaiTech University"", ""ShanghaiTech""], [""other teams at CCiC"", ""other""], [""several teams at CCiC"", ""other""], [""Mrs. Megan"", ""other""], [""CSU-China"", ""CSU_CHINA""], [""Lambert iGEM"", ""Lambert_GA""], [""NYU Abu Dhabi"", ""NYU_Abu_Dhabi""], [""Washington University"", ""WashU_StLouis""], [""IISER Mohali"", ""IISER-Mohali""]]",2018
"[[""ECUST China"", ""ECUST""],[""European iGEM team"", ""other""],[""Utrecht iGEM team"", ""Utrecht""],[""unknown iGEM team"", ""other""],[""TU Darmstadt"", ""TU_Darmstadt""],[""Marburg team"", ""Marburg""],[""Tec de Monterrey Campus Guadalajara"", ""TecMonterrey_GDL""],[""Team Munich"", ""Munich""],[""Dalhousie iGEM"", ""Dalhousie_Halifax_NS""],[""AHUT China"", ""AHUT-China""]]",2018
"[[""iGEM NYU Abu Dhabi"", ""NYU_Abu_Dhabi""], [""LiU iGEM"", ""Linkoping_Sweden""], [""IIT Kanpur 2018"", ""IIT_Kanpur""], [""IIT Madras 2018"", ""IIT_Madras""], [""IISER Bhopal 2018"", ""IISER-Bhopal-India""], [""Team Westminster UK 2018"", ""Westminster_UK""], [""5th CCiC"", ""other""], [""other teams at 5th CCiC"", ""other""], [""IIT Kanpur iGEM Team"", ""IIT_Kanpur""], [""Cornell iGEM team"", ""Cornell""]]",2018
"[[""W.A.S.D. software developers"", ""other""], [""Vilnius iGEM team"", ""Vilnius-Lithuania""], [""Lund iGEM team"", ""Lund""], [""Helsinki iGEM team"", ""Aalto-Helsinki""], [""Dutch iGEM teams"", ""other""], [""Leiden iGEM team"", ""Leiden""], [""Delft iGEM team"", ""TUDelft""], [""Eindhoven iGEM team"", ""TU-Eindhoven""], [""Rotterdam iGEM team"", ""Rotterdam_HR""], [""NJU"", ""NJU-China""]]",2018
"[[""OCU-CHINA"", ""other""], [""Queens Canada"", ""Queens_Canada""], [""TAS Taipei 2016"", ""TAS_Taipei""], [""CCU Taiwan"", ""CCU_Taiwan""], [""KAIT JAPAN"", ""KAIT_JAPAN""], [""Hong Kong JSS"", ""Hong_Kong_JSS""], [""Hong_Kong-HKUST"", ""Hong_Kong_HKUST""], [""Bielefeld-CeBiTec (Germany)"", ""Bielefeld-CeBiTec""], [""Thessaloniki (Greece)"", ""Thessaloniki""], [""ULaVerne Collab"", ""ULaVerne_Collab""]]",2018
"[[""MINGDAO iGEM team"", ""Mingdao""], [""Tokyo Tech"", ""Tokyo_Tech""], [""University of Calgary"", ""Calgary""], [""ElectroPen"", ""other""], [""E. coli Nissle 1917"", ""other""], [""E. coli K-12 DH5a"", ""other""], [""6th Annual Asia-Pacific iGEM Conference"", ""other""], [""over 20 teams from China Taiwan and Japan"", ""other""], [""Dr. Ying Chieh Tsai"", ""other""], [""TecCem iGEM 2018"", ""other""]]",2018
"[[""Harry Jiang from RDFZ-China"", ""RDFZ-China""], [""iGEM team Dusseldorf"", ""Duesseldorf""], [""Sorbonne U Paris on wiki design and layout"", ""Sorbonne_U_Paris""], [""NYMU-Taipei team"", ""NYMU-Taipei""], [""Asia Pacific Conference"", ""other""], [""NCKU iGEM team"", ""NCKU_Tainan""], [""NRC"", ""other""], [""Eindhoven"", ""TU-Eindhoven""], [""CO2 downstream processing"", ""other""], [""Alternative Energy"", ""other""]]",2018
"[[""Brazilian Meet Up"", ""other""], [""Braskem"", ""other""], [""SENAI-CETIQT"", ""other""], [""Latin America Meet Up"", ""other""], [""Latin America teams"", ""other""], [""IISER Bhopal"", ""IISER-Bhopal-India""], [""AFCM"", ""other""], [""UNESP Brazil"", ""Unesp_Brazil""], [""WASHINGTON"", ""Washington""], [""Tust China"", ""TUST_China""]]",2018
"[[""DUSSELDORF"", ""Duesseldorf""], [""GRONINGEN"", ""Groningen""], [""DALHOUSIE"", ""Dalhousie_Halifax_NS""], [""LEIDEN"", ""Leiden""], [""UFLORIDA"", ""UFlorida""], [""TartuTUIT_IGEM"", ""Tartu_TUIT""], [""Toulouse NSA"", ""Toulouse-INSA-UPS""], [""Team REC Chennai"", ""REC-CHENNAI""], [""Team ICT-Mumbai"", ""ICT-Mumbai""], [""Team CPU China"", ""CPU_CHINA""]]",2018
"[[""Team Uppsala"", ""Uppsala""], [""Team Linkoping Sweden"", ""Linkoping_Sweden""], [""Team IlT-Madras"", ""IIT_Madras""], [""iGEM VIT"", ""other""], [""Promega"", ""other""], [""iGEM East Japan Meetup 2018"", ""other""], [""Bielefeld University"", ""Bielefeld-CeBiTec""], [""TU Eindhoven"", ""TU-Eindhoven""], [""several teams and professors"", ""other""], [""two teams from Taipei"", ""other""]]",2018
"[[""CCiC Conference"", ""other""], [""CCiC"", ""other""], [""Dr. Zhang Haoqian from Langene technology company"", ""other""], [""iGEM-Footer"", ""other""], [""Santos Anderson K. et al."", ""other""], [""iGEM_BIT"", ""other""], [""iGEM Tianjin"", ""other""], [""LZU_China"", ""LZU-CHINA""], [""Meagan Lizarazo"", ""other""], [""Imperial College"", ""Imperial_College""]]",2018
"[[""University of Pittsburgh"", ""Pittsburgh""], [""University of Virginia"", ""Virginia""], [""University of Saint Andrew’s in Scotland"", ""St_Andrews""], [""Nordic iGEM Conference"", ""other""], [""Aalto Helsinki"", ""Aalto-Helsinki""], [""Linkoping University"", ""Linkoping_Sweden""], [""University of Oslo"", ""UiOslo_Norway""], [""University of Copenhagen"", ""UCopenhagen""], [""Copenhagen Technical University"", ""TUDelft""], [""University of Waterloo"", ""Waterloo""]]",2018
"[[""Mexico City"", ""other""], [""Monterrey Institute of Technology and Higher Education"", ""Tec-Monterrey""], [""Unesp Brazil"", ""Unesp_Brazil""], [""Amazonas_ Brazil"", ""other""], [""iGEM TEC CEM 2018"", ""other""], [""Central iGEM"", ""other""], [""UC San Diego"", ""UC_San_Diego""], [""UC Davis"", ""UC_Davis""], [""Waterloo iGEM"", ""Waterloo""], [""Dr. Jian Liu"", ""other""]]",2018
"[[""Mr. Hongyu Liu"", ""other""], [""Tony He"", ""other""], [""Chalmers Gothenburg"", ""Chalmers-Gothenburg""], [""Nordic iGEM Conference in Lund"", ""other""], [""Biobrick Tutorial at DTU"", ""DTU-Denmark""], [""iGEM Lund"", ""Lund""], [""iGEM Copenhagen"", ""other""], [""iGEM Chalmers"", ""Chalmers-Gothenburg""], [""iGEM Stockholm"", ""Stockholm""], [""UiOslo"", ""UiOslo_Norway""]]",2018
"[[""WorldShaper-XSHS"", ""Worldshaper-XSHS""], [""other teams"", ""other""], [""ZJUT-IGEM team"", ""ZJUT-China""], [""iGEM Marburg"", ""Marburg""], [""Dutch Mini Jamboree"", ""other""], [""Delft"", ""TUDelft""], [""Rotterdam"", ""Rotterdam_HR""], [""Eindhoven University of Technology"", ""TU-Eindhoven""], [""Will Wright"", ""other""], [""Pieter van Boheemen"", ""other""]]",2018
"[[""Maaruthy Yelleswarapu"", ""other""], [""Bob van Sluijs"", ""other""], [""software teams"", ""other""], [""hardware teams"", ""other""], [""high school teams"", ""other""], [""non-iGEM research groups"", ""other""], [""another team's BioBrick Part or Device"", ""other""], [""another team's part"", ""other""], [""a construct"", ""other""], [""another team's system"", ""other""]]",2018
"[[""another team's software"", ""other""], [""another team's hardware project"", ""other""], [""a high-school team"", ""other""], [""Ecuador's team"", ""Ecuador""], [""BIT iGEM Team"", ""BIT""], [""Opentrons"", ""other""], [""Kristin Ellis"", ""other""], [""Opentrons community"", ""other""], [""iGEM TecCEM"", ""TecCEM""], [""OUC China"", ""OUC-China""]]",2018
"[[""Stony Brook"", ""Stony_Brook""], [""iGEM Team Bielefeld"", ""Bielefeld-CeBiTec""], [""ASIJ Tokyo"", ""ASIJ_Tokyo""], [""Botchan Lab"", ""Botchan_Lab_Tokyo""], [""KAIT Japan"", ""KAIT_JAPAN""]]",2018
