year,time_elapsed,failed_chunks
2009.0,0.9921636581420898,[]
2011.0,1.528332233428955,[]
2012.0,1.9766650199890137,[]
2014.0,1.5540719032287598,[]
2015.0,3.926558017730713,[]
2016.0,4.734860181808472,[]
2017.0,9.449068546295166,[]
2018.0,6.673908472061157,[]
2009.0,0.9842231273651123,[]
2011.0,2.012455463409424,[]
2012.0,1.6580688953399658,[]
2014.0,1.7640438079833984,[]
2015.0,3.649369239807129,[]
2016.0,4.483125925064087,[]
2017.0,7.291936874389648,[]
2018.0,8.831752061843872,[]
2009.0,1.037344217300415,[]
2011.0,3.6071557998657227,[]
2012.0,1.7674891948699951,[]
2014.0,1.4614520072937012,[]
2015.0,3.9306936264038086,[]
2016.0,4.086665868759155,"[{'role': 'system', 'content': 'The following list contains the names of teams.'}, {'role': 'system', 'content': 'Aachen, Aalto-Helsinki, AHUT_China, Ain_Shams-Egypt, Aix-Marseille, Alverno_CA, Arizona_State, ASIJ_Tokyo, Austin_UTexas, Baltimore_BioCrew, BGIC_China, BGU_ISRAEL, BHU_China, Bielefeld-CeBiTec, Bilkent-UNAMBG, BioBricks, BIOSINT_Mexico, BIT, BIT-China, BNDS_China, BNU-China, Bordeaux, BostonU, BostonU_HW, British_Columbia, BroadRun-Baltimore, Bulgaria, Cambridge-JIC, CAPS_Kansas, Cardiff_Wales, CCA_SanDiego, CGU_Taiwan, Chalmers_Gothenburg, CIEI-BJ, CLSB-UK, ColegioFDR_Peru, ColumbiaU_NYC, Concordia, Cornell_NY, CSU_Fort_Collins, CU-Boulder, Dalhousie_Halifax_NS, Danci-K8, Denver_Biolabs, DTU-Denmark, Duesseldorf, Duke, Dundee, Dundee_Schools, Edinburgh_OG, Edinburgh_UG, Emory, EMW_Street_Bio, EPFL, ETH_Zurich, Evry, Exeter, FAFU-CHINA, FAU_Erlangen, Freiburg, Fudan, Gaston_Day, GDSYZX-United, Genspace, Georgia_State, Gifu, Glasgow, Goettingen, Groningen, Guanajuato_Mx, Hamburg, Hannover, Harvard_BioDesign, HFUT-China, HokkaidoU_Japan, Hong_Kong_HKU, Hong_Kong_HKUST, Hong_Kong_UCCKE, HSiTAIWAN, HUST-China, HZAU-China, IISc_Bangalore, IIT-Madras, IIT_Delhi, IIT_Kharagpur, Imperial_College, IngenuityLab_Canada, INSA-Lyon, Ionis_Paris, Istanbul_Tech, Jilin_China, JNFLS_China, JSNU-China, KAIT_Japan, Kent, Kingsborough_NY, KoreaSonyeodul, Korea_U_Seoul, Kyoto, LambertGA, Lanzhou, Leicester, Leiden, Lethbridge, Lethbridge_HS, Linkoping_Sweden, LMU-TUM_Munich, LN-Shiyan-China, Lubbock_TTU, Macquarie_Australia, Manchester, Marburg, McMasterU, Melbourne, METU_HS_Ankara, Michigan, Michigan_Software, Mingdao, Minnesota, Missouri_Rolla, MIT, MSU-Michigan, Nagahama, Nanjing-China, Nanjing_NFLS, NAU-CHINA, NAWI-Graz, NCKU_Tainan, NCTU_Formosa, NEFU_China, NEU-China, Newcastle, NJU-China, NKU_China, Northeastern, NorthernBC, Northwestern, NRP-UEA-Norwich, NTHU_Taiwan, NTNU_Trondheim, NTU-Singapore, NUDT_CHINA, NUS_Singapore, NWPU, NYMU-Taipei, NYU-AD, OLS_Canmore, OUC-China, Oxford, Paris_Bettencourt, Paris_Saclay, Pasteur_Paris, Peking, Peshawar, Pittsburgh, Pretoria_UP, Pumas_Mexico, Purdue, Queens_Canada, RHIT, Rice, Ryerson_Toronto, Saint_Rose_School_A, Saint_Rose_School_B, SCAU-China, SCSU-New_Haven, SCU-China, SCUT-China_A, SCUT-China_B, SDSZ_China, SDU-Denmark, ShanghaitechChina, ShanghaiTechChina_B, Sheffield, Shenzhen_SFLS, SJTU-BioX-Shanghai, SJTU-Software, Slovenia, SMS_Shenzhen, SRM_Chennai, Stanford-Brown, Stockholm, Stony_Brook, SUSTech_Shenzhen, SVCE_CHENNAI, Sydney_Australia, SYSU-CHINA, SYSU-MEDICINE, SYSU-Software, SZU-China, TAS_Taipei, TCU_Taiwan, Tec-Chihuahua, TEC-Costa_Rica, Tec-Monterrey, TecCEM, TecCEM_HS, Technion_Israel, TEC_GenetiX_CCM, Tel-Hai, Tianjin, TJUSLS_China, TMMU_China, Tokyo_Tech, Tongji_Shanghai, Toronto, Toulouse_France, TP_CC_SanDiego, Tsinghua, Tsinghua-A, TU-Eindhoven, Tuebingen, Tufts, TU_Darmstadt, TU_Delft, UAM_Poznan, UBonn_HBRS, UCAS, UCC_Ireland, UChicago, UCL, UCLA, UCLouvain, UConn, UCSC, UC_Davis, UESTC-China, UESTC-software, UFAM-UEA_Brazil, UGA-Georgia, UGent_Belgium, UI-Indonesia, UiOslo_Norway, UIUC_Illinois, ULV-LC-CV, UMaryland, UMass-Dartmouth, UNebraska-Lincoln, UNIK_Copenhagen, UNSW_Australia, UoA_NewZealand, UofC_Calgary, UPF-CRG_Barcelona, UPMC-Paris, UPO-Sevilla, Uppsala, UrbanTundra_Edmonton, USNA-Annapolis, USP-EEL-Brazil, USP_UNIFESP-Brazil, USTC, USTC-Software, UST_Beijing, UT-Knoxville, UT-Tokyo, Valencia_UPV, Vanderbilt, Vilnius-Lithuania, Virginia, Wageningen_UR, Warwick, Washington, WashU_StLouis, Waterloo, Westminster_UoW, William_and_Mary, WLC-Milwaukee, WPI_Worcester, XJTLU-CHINA, XMU-China, Yale, ZJU-China'}, {'role': 'system', 'content': 'Given a new list of names - find the closest match of each element in the new list with the first list.\n          \nSome names could be matched with abbreviations or expansions - so please select the closest possible match. \nIf there is no possible good match - please mention \'other\'.\n         \nProvide the output as a list of lists: [[""team name from the new list"", ""best matching from the first list""]]         \n            \nexample: \nlist of teams: Gifu, CCU_Taiwan, Peking_China\nlist of names: Team Gifu, Chung Cheng University, pectinase\nmatches: [[""Team Gifu"", ""Gifu""],[""Chung Cheng University"", CCU_Taiwan""],[""pectinase"", ""other""]]\n\nHere is the new list of names:'}, {'role': 'system', 'content': 'Purdue iGEM, Sri Venkateswara College of Engineering (SVCE), Technion Israel, BGIC China, SFLS, Hong Kong HKUST, SJTU_software, Nanjing University, Nankai University, LMU-TUM Munich'}]"
2017.0,8.630180597305298,[]
2018.0,8.080219745635986,[]
2009.0,1.0554296970367432,[]
2011.0,1.4055795669555664,[]
2012.0,2.132903814315796,[]
2014.0,23.905575275421143,[]
2015.0,20.980843782424927,[]
2016.0,30.950552463531494,[]
