text,year
"Here are the matches: 

[[""Rose-Hulman Institute of Technology’s (RHIT)"", ""RHIT""], [""Sri Venkateswara College of Engineering (SVCE)"", ""SVCE_CHENNAI""], [""Technion Israel"", ""Technion_Israel""], [""SFLS"", ""Shenzhen_SFLS""], [""Technion - Israel"", ""Technion_Israel""], [""Nanjing University"", ""Nanjing-China""], [""Nankai University"", ""NKU_China""], [""LMU-TUM Munich"", ""LMU-TUM_Munich""], [""TAS TAIWAN"", ""TAS_Taipei""], [""University of Toronto iGEM"", ""Toronto""]]",2016
"[[""iGEM Peshawar"", ""Peshawar""], [""Rice University"", ""Rice""], [""Indian Institute of Technology Madras"", ""IIT-Madras""], [""National University of Singapore"", ""NUS_Singapore""], [""30 iGEM teams"", ""other""], [""SCUT-CHINA_B"", ""SCUT-China_B""], [""Copenhagen"", ""UNIK_Copenhagen""], [""KoreaSonyeod"", ""KoreaSonyeodul""], [""iGEM TU Darmstadt"", ""TU_Darmstadt""], [""NAU-China"", ""NAU-CHINA""]]",2016
"[[""CCiC"", ""other""], [""SYSU_China"", ""SYSU-CHINA""], [""unspecified high school team"", ""other""], [""AHUT China"", ""AHUT_China""], [""SJTU_software"", ""SJTU-Software""], [""William & Mary"", ""William_and_Mary""], [""Helsinki"", ""Aalto-Helsinki""], [""NYU Abu-Dhabi"", ""NYU-AD""], [""University College of London"", ""UCL""], [""University of Virginia"", ""Virginia""]]",2016
"The matches are: [[""University of Paris-Saclay"", ""Paris_Saclay""],[""NEFU-China"", ""NEFU_China""],[""Southeast University"", ""other""],[""TMMU-China"", ""TMMU_China""],[""Sheffield iGEM Team"", ""Sheffield""],[""Erlangen iGEM Team"", ""FAU_Erlangen""],[""TU Darmstadt iGEM Team"", ""TU_Darmstadt""],[""The European Experience Paris"", ""Paris_Saclay""],[""iGEM meets Marburg Marburg"", ""Marburg""],[""METU HS Ankara iGEM team"", ""METU_HS_Ankara""]]",2016
"[[""iGEM team Tel Hai"", ""Tel-Hai""], [""Vive le France!"", ""other""], [""The far east"", ""other""], [""Our dutch neighbours"", ""other""], [""Double Kill"", ""other""], [""iGEM teams"", ""other""], [""European Experience 2016"", ""other""], [""iGEM Cardiff"", ""Cardiff_Wales""], [""iGEM EPFL"", ""EPFL""], [""iGEM TEC CEM"", ""TecCEM""]]",2016
"[[""Doctor Gong Yali"", ""other""], [""Southwest Union"", ""other""], [""CCiC Conference"", ""other""], [""MUSE Bio"", ""other""], [""MUSE"", ""other""], [""NCTU"", ""NCTU_Formosa""], [""TAS"", ""TAS_Taipei""], [""CGU"", ""CGU_Taiwan""], [""NTHU"", ""NTHU_Taiwan""], [""NCCU"", ""other""]]",2016
"[[""Tongji University"", ""Tongji_Shanghai""], [""Technion"", ""Technion_Israel""], [""Oslo team"", ""UiOslo_Norway""], [""INMEGEN"", ""other""], [""iGem Latin-America Meetup"", ""other""], [""iGem teams from Mexico and Tecnológico de Monterrey system"", ""Tec-Monterrey""], [""iGem teams from Tecnológico de Monterrey system"", ""Tec-Monterrey""], [""variety of iGem teams"", ""other""], [""SCUT-China"", ""SCUT-China_A""], [""BNDS-China"", ""BNDS_China""]]",2016
"[[""Purdue's database"", ""Purdue""], [""Israel team from Tel-Hai"", ""Tel-Hai""], [""Glasgow iGEM"", ""Glasgow""], [""Edinburgh"", ""Edinburgh_UG""], [""Ryerson iGEM"", ""Ryerson_Toronto""], [""Ontario Genomics"", ""other""], [""Dalhousie Halifax NS"", ""Dalhousie_Halifax_NS""]]",2016
"[[""CSMU_NCHUI_Taiwan"", ""CSMU_NCHU_Taiwan""], [""Fudan University"", ""Fudan""], [""NAWI_GRAZ"", ""NAWI_Graz""], [""iGEM Nagahama"", ""Nagahama""], [""KAIT JAPAN"", ""KAIT_JAPAN""], [""Tokyo Tech"", ""TokyoTech""], [""AQA Unesp"", ""AQA_Unesp""], [""Tokyo Tech team"", ""TokyoTech""], [""PARIS Bettencourt team"", ""Paris_Bettencourt""], [""Jérémy"", ""other""]]",2017
"Here are the matches: [[""Evry"", ""Evry_Paris-Saclay""], [""TU Delft"", ""TUDelft""], [""Delft"", ""TUDelft""], [""Aalto Helsinki"", ""Aalto-Helsinki""], [""Evry Paris-Saclay"", ""Evry_Paris-Saclay""], [""TU Darmstadt"", ""TU_Darmstadt""], [""Prof. Dr. Thorsten Mascher"", ""other""], [""Marcel Thiele"", ""other""], [""Prof. Dr. Hans-Georg Braun"", ""other""], [""Gaston"", ""Gaston_Day_School""]]",2017
"[[""Taipei-SDS"", ""SDSZ-China""], [""IGEM Tokyo Tech"", ""TokyoTech""], [""KAIT Japan"", ""KAIT_JAPAN""], [""Team KU Leuven"", ""KU_Leuven""], [""College of Life Sciences  University of Chinese Academy of Sciences"", ""UCAS""], [""Prof. Jiangyun WANG  IBP  CAS"", ""other""], [""Prof. Xien-en ZHANG  IBP  CAS"", ""other""], [""Prof. Dianbing WANG"", ""other""], [""College of Life Sciences  UCAS in Institute of Tibetan Plateau Research  CAS"", ""UCAS""], [""Peking University Health Science Center"", ""Peking""]]",2017
"Given the new list of names, the closest matches from the first list would be:

[[""Beijing National Day School"", ""BNDS_China""], [""Cheng HU"", ""other""], [""Jian HUANG"", ""other""], [""Prof. Pingyong XU"", ""other""], [""Lewis Sandler"", ""other""], [""Prof. Chunbo LOU"", ""other""], [""Wenqi PENG"", ""other""], [""Prof. Zhisheng YU"", ""other""], [""Bluepha Microbe Technology Co."", ""other""], [""China Aquaculture Website"", ""other""]]",2017
"Given the new list of names, the closest matches from the first list would be:

[[""Beijing Shuianyuge Food Company"", ""other""], 
[""Sturgeon Breeding Technology Engineering Center of the Chinese Academy of Fishery Sciences"", ""other""], 
[""Yancheng Ocean and Fisheries Bureau"", ""other""], 
[""Yancheng Chengdong foul water purifying factory"", ""other""], 
[""Dr. Haoqian ZHANG"", ""other""], 
[""Leying CHEN"", ""other""], 
[""Xiaoding LI"", ""other""], 
[""Lewis Sandler  BS  JD"", ""other""], 
[""Xiaohong LIU  Ph.D  Prof."", ""other""], 
[""Unnamed iGEM team"", ""other""]] 

None of the names in the new list match any of the team names in the first list.",2017
"[[""other iGEM Teams"", ""other""], [""other iGEM teams"", ""other""], [""Tu Delft"", ""TUDelft""], [""Tu_Darmstadt"", ""TU_Darmstadt""], [""Gifu University"", ""Gifu""], [""iGEM"", ""other""], [""5th Annual Asia Pacific Conference"", ""other""], [""iGEM teams"", ""other""], [""National Chang"", ""other""], [""all Hong Kong iGEM University and High School Teams"", ""other""]]",2017
"[[""SUSTech iGEM 2017 team"", ""SUSTech_Shenzhen""], [""DIYBIO HK"", ""Hong_Kong_HKU""], [""Dr. Tanner"", ""other""], [""iGEM McMasterU"", ""McMasterU""], [""SCAU-CHINA"", ""SCU-China""], [""Greece iGEM team"", ""Greece""], [""Worldshaper - Wuhan"", ""Worldshaper-Wuhan""], [""WPI_Worcester Team"", ""WPI_Worcester""], [""Paris Evry"", ""Evry_Paris-Saclay""], [""Centre for Research and Interdisciplinarity (CRI)"", ""other""]]",2017
"[[""Faculty of Medicine Cochin Port-Royal, Paris Descartes University"", ""other""], [""unspecified iGEM teams"", ""other""], [""Nordic iGEM Conference"", ""other""], [""Swedish teams"", ""other""], [""Danish teams"", ""other""], [""Finnish teams"", ""other""], [""college team"", ""other""], [""East Chapel Hill High school team"", ""East_Chapel_Hill""], [""Peshawar 2017"", ""Peshawar""]]",2017
"[[""UNBC 2017"", ""UNBC-Canada""], [""East Chapel Hill 2017"", ""East_Chapel_Hill""], [""igemusp(Brazil) team"", ""USP-Brazil""], [""British_Columbia IGEM team"", ""British_Columbia""], [""UiOslo_Norway team"", ""UiOslo_Norway""], [""Bordeaux team"", ""Bordeaux""], [""REC_CHENNAI"", ""REC-CHENNAI""], [""LUND"", ""Lund""], [""ShanghaiTech"", ""Shanghaitech""], [""NJU_CHINA"", ""NJU-China""]]",2017
"Here are the matches: [[""University of Waterloo"", ""Waterloo""], [""University of Toronto"", ""Toronto""], [""University of Calgary/Canadian iGEM"", ""Calgary""], [""CCU Taiwan"", ""CCU_Taiwan""], [""TAS Taipei"", ""TAS_Taipei""], [""Chung Cheng University"", ""CCU_Taiwan""], [""TEC-CHIHUAHUA"", ""Tec-Chihuahua""], [""European iGEM teams"", ""other""], [""DU Dresden"", ""TU_Dresden""], [""Technion Israel"", ""TECHNION-ISRAEL""]]",2017
"Here are the matches: [[""KU Leuven"", ""KU_Leuven""], [""Tel Hai"", ""Tel-Hai""], [""SMS China"", ""SMS_Shenzhen""], [""iGEM Berlin diagnostX"", ""Berlin_diagnostX""], [""iGEM Bielefeld-CeBiTec"", ""Bielefeld-CeBiTec""], [""iGEM NAWI Graz"", ""NAWI_Graz""], [""HFUT China"", ""HFUT-China""], [""China"", ""other""], [""intercollegiate collaboration"", ""other""], [""Stony Brook"", ""Stony_Brook""]]",2017
"[[""Sri Venkateswara College of Engineering Chennai"", ""SVCE_CHENNAI""], [""Prof. Dekker"", ""other""], [""Dr. Stemmering"", ""other""], [""Prof. Murphy"", ""other""], [""Cologne/Duesseldorf"", ""Cologne-Duesseldorf""], [""Professor Gerard Govers"", ""other""], [""Johan Robben"", ""other""], [""Professor Jos Vander Sloten"", ""other""], [""UTSC-Software"", ""USTC-Software""], [""The 5th iGEM Asia-Parcific Conference"", ""other""]]",2017
"[[""Alberta iGEM teams"", ""other""], [""UCalgary"", ""Calgary""], [""Hefei University of Technology"", ""HFUT-China""], [""Greece iGEM Team"", ""Greece""], [""University of Friedberg"", ""other""], [""Team INSA-UPS France"", ""INSA-UPS_France""], [""Team Franconia  Germany"", ""Franconia""], [""InterLab"", ""other""], [""ZJU"", ""ZJU-China""], [""Ainsley Newson"", ""other""]]",2017
"Here are the matches:

[[""CSMU NCHU Taiwan"", ""CSMU_NCHU_Taiwan""], [""CGU Taiwan"", ""CGU_Taiwan""], [""Asia iGEM teams"", ""other""], [""Taiwan university teams"", ""other""], [""Chang Gung University"", ""CGU_Taiwan""], [""Wego senior high school"", ""other""], [""Z_Hangzhou"", ""HZAU-China""], [""SCUT-China A"", ""SCUT-China_A""]]",2017
"[[""Texas Tech"", ""Lubbock_TTU""], [""Ryan Bailey"", ""other""], [""Rice University"", ""Rice""], [""Team Munich"", ""Munich""], [""UNSW 2018 iGEM Team"", ""UNSW_Australia""], [""iGEM Paris - Bettencourt Team"", ""Paris_Bettencourt""], [""iGEM Bulgaria"", ""Bulgaria""], [""iGEM Dusseldorf"", ""Duesseldorf""], [""iGEM Montpellier 2018"", ""Montpellier""], [""UNAMBG iGEM 2018"", ""Bilkent-UNAMBG""]]",2018
"Here are the matches: 

[[""USP Brazil"", ""USP-Brazil""], [""HD Resolution"", ""other""], [""Tec de Monterrey_Gdl"", ""TecMonterrey_GDL""], [""Columbia University iGEM Team"", ""ColumbiaNYC""], [""Arbor Biosciences"", ""other""], [""GIFU iGEM"", ""Gifu""], [""Beijing Institute of Technology"", ""BIT-China""], [""Beijing Normal University"", ""BNU-China""], [""Zhejiang University"", ""ZJU-China""], [""Chinese University of Hong Kong"", ""Hong_Kong-CUHK""]]",2018
"[[""iGEM Göttingen"", ""Goettingen""], [""iGEM IIT Madras"", ""IIT-Madras""], [""iGEM Thessaloniki"", ""Thessaloniki""], [""LASA high school team"", ""Austin_LASA""], [""Brandon Palomo"", ""other""], [""Texas Tech University"", ""Lubbock_TTU""], [""Austin LASA"", ""Austin_LASA""], [""iGEM teams"", ""other""], [""ShanghaiTech University"", ""ShanghaiTech""], [""Chinese iGEM teams"", ""other""]]",2018
"Here are the best matches for each team in the new list:

[[""teams in Nanjing"", ""Nanjing-China""], [""CSU-China"", ""CSU_CHINA""], [""Lambert iGEM"", ""Lambert_GA""], [""NYU Abu Dhabi"", ""NYU_Abu_Dhabi""], [""Washington University"", ""Washington""], [""IISER Mohali"", ""IISER-Mohali""], [""ECUST China"", ""ECUST""], [""Utrecht iGEM team"", ""Utrecht""], [""IGEM Marburg"", ""Marburg""], [""Tec de Monterrey Campus Guadalajara"", ""TecMonterrey_GDL""]]",2018
"Here are the matches: 

[[""Dalhousie iGEM"", ""Dalhousie_Halifax_NS""], [""AHUT China"", ""AHUT_China""], [""iGEM NYU Abu Dhabi"", ""NYU_Abu_Dhabi""], [""LiU iGEM"", ""Linkoping_Sweden""], [""IIT Kanpur 2018"", ""IIT_Kanpur""], [""IIT Madras 2018"", ""IIT-Madras""], [""IISER Bhopal 2018"", ""IISER-Bhopal-India""], [""Team Westminster 2018"", ""Westminster_UK""], [""5th Conference of China iGEMer Community"", ""other""], [""Cornell iGEM"", ""Cornell""]]",2018
"Here are the matches: 

[[""IIT Kanpur iGEM Team"", ""IIT_Kanpur""], [""W.A.S.D."", ""other""], [""Vilnius iGEM team"", ""Vilnius-Lithuania""], [""biohackathon judges"", ""other""], [""Helsinki"", ""Aalto-Helsinki""], [""Vilnius"", ""Vilnius-Lithuania""], [""Delft"", ""TUDelft""], [""Eindhoven"", ""TU-Eindhoven""], [""Rotterdam"", ""Rotterdam_HR""], [""NJU"", ""NJU-China""]]",2018
"The matches are: [[""OCU-CHINA"", ""other""],[""Makerere University"", ""Makerere_University""],[""TU Eindhoven"", ""TU-Eindhoven""],[""University of Virginia"", ""Virginia""],[""ULaVerne Collab"", ""ULaVerne_Collab""],[""UC San Diego"", ""UC_San_Diego""],[""UC Davis"", ""UC_Davis""],[""iGEM Waterloo"", ""Waterloo""],[""iGEM Dalhousie"", ""Dalhousie_Halifax_NS""],[""Dr. Jian Liu"", ""other""]]",2018
"Here are the best matches from the first list for each team in the new list:

[[""Mr. Hongyu Liu"", ""other""], [""Tony He"", ""other""], [""WorldShaper-XSHS"", ""Worldshaper-XSHS""], [""MINGDAO iGEM team"", ""Mingdao""], [""Tokyo Tech"", ""Tokyo_Tech""], [""University of Calgary"", ""Calgary""], [""National Chung Hsing University"", ""other""], [""TecCem"", ""TecCEM""], [""Dusseldorf"", ""Duesseldorf""], [""Sorbonne U Paris"", ""Sorbonne_U_Paris""]]",2018
"[[""NYMU-Taipei team"", ""NYMU-Taipei""], [""Asia Pacific Conference"", ""other""], [""NCKU Tainan iGEM Team"", ""NCKU_Tainan""], [""NRC"", ""other""], [""Tec CEM"", ""TecCEM""], [""Latin America teams"", ""other""], [""teams from Brazil  Chile  Ecuador and México"", ""other""], [""IISER Bhopal"", ""IISER-Bhopal-India""], [""AFCM"", ""AFCM-Egypt""], [""UNESP Brazil"", ""Unesp_Brazil""]]",2018
"Here are the best matches from the first list:

[[""WASHINGTON"", ""Washington""], [""Tust China"", ""TUST_China""], [""DUSSELDORF"", ""Duesseldorf""], [""GRONINGEN"", ""Groningen""], [""DALHOUSIE"", ""Dalhousie_Halifax_NS""], [""LEIDEN"", ""Leiden""], [""UFLORIDA"", ""UFlorida""], [""TartuTUIT_IGEM"", ""Tartu_TUIT""], [""Toulouse NSA"", ""Toulouse-INSA-UPS""], [""REC Chennai"", ""REC-CHENNAI""]]",2018
"[[""CPU China"", ""CPU_CHINA""], [""Linkoping Sweden"", ""Linkoping_Sweden""], [""IlT-Madras"", ""IIT-Madras""], [""iGEM VIT"", ""VIT_Vellore""], [""Promega"", ""other""], [""5 undergraduate iGEM Teams in Japan"", ""other""], [""iGEM East Japan Meetup 2018"", ""other""], [""Bielefeld University"", ""Bielefeld-CeBiTec""], [""NCHU teams"", ""NCHU_Taichung""], [""Taipei teams"", ""NYMU-Taipei""]]",2018
"Here are the best matches: 

[[""Shanghai_tech"", ""ShanghaiTech""], [""iGEMers"", ""other""], [""iGEM committee"", ""other""], [""Dr.Zhang Haoqian from Langene technology company"", ""other""], [""University of Copenhagen"", ""UCopenhagen""], [""CCiC"", ""other""], [""iGEM_BIT"", ""BIT""], [""iGEM Tianjin"", ""Tianjin""], [""LZU_China"", ""LZU-CHINA""], [""Imperial College"", ""Imperial_College""]]",2018
"[[""University of Pittsburgh"", ""Pittsburgh""], [""University of Saint Andrew’s"", ""St_Andrews""], [""Linkoping University"", ""Linkoping_Sweden""], [""Ui Oslo"", ""UiOslo_Norway""], [""Aalto Helsinki"", ""Aalto-Helsinki""], [""University of Oslo"", ""UiOslo_Norway""], [""Copenhagen Technical University"", ""Copenhagen""], [""University of Waterloo"", ""Waterloo""], [""Copenhagen"", ""Copenhagen""], [""Mexico City"", ""other""]]",2018
"Here are the matches:

[[""Monterrey Institute of Technology and Higher Education"", ""Tec-Monterrey""], [""Unesp Brazil"", ""Unesp_Brazil""], [""USP-EEL-Brazil Amazonas_"", ""USP-EEL-Brazil""], [""iGEM TEC CEM 2018"", ""TecCEM""], [""IISc Bangalore"", ""IISc-Bangalore""], [""IISc - Bangalore Calgary"", ""IISc-Bangalore""], [""Central iGEM"", ""other""], [""Chalmers  Gothenburg"", ""Chalmers-Gothenburg""], [""iGEM Lund"", ""Lund""], [""iGEM Copenhagen"", ""UCopenhagen""]]",2018
"The best matches from the first list for the new list of names are as follows:

[[""iGEM Chalmers"", ""Chalmers-Gothenburg""], [""iGEM Stockholm"", ""Stockholm""], [""UiOslo"", ""UiOslo_Norway""], [""DTU Biobuilders"", ""DTU-Denmark""], [""ZJUT-IGEM team"", ""ZJUT-China""], [""iGEM Interlab Study"", ""other""], [""iGEM Marburg"", ""Marburg""], [""Dutch Mini Jamboree"", ""other""], [""Will Wright"", ""other""], [""Pieter van Boheemen"", ""other""]]",2018
"Based on the provided list of names, the closest matches from the first list could be:

[[""Maaruthy Yelleswarapu"", ""other""], [""Bob van Sluijs"", ""other""], [""Ecuador's team"", ""Ecuador""], [""potential users"", ""other""], [""unspecified iGEM team"", ""other""], [""BIT iGEM Team"", ""BIT-China""], [""Opentrons"", ""other""], [""Kristin Ellis"", ""other""], [""OUC China"", ""OUC-China""], [""Stony Brook"", ""Stony_Brook""]]",2018
"The matches are: [[""ASIJ Tokyo"", ""ASIJ_Tokyo""], [""Botchan Lab"", ""Botchan_Lab_Tokyo""], [""KAIT Japan"", ""KAIT_JAPAN""]]",2018
