text,year
", Uppsala University, University of Washington

matches: [[""Copenhagen"", ""Copenhagen""], [""SDU Denmark"", ""SDU-Denmark""], [""participants at Nordic iGEM Conference"", ""other""], [""Pasteur"", ""Pasteur_Paris""], [""Scottish teams"", ""other""], [""HS Slovenia"", ""Slovenia_HS""], [""NEFU China"", ""NEFU_China""], [""Korea U Seoul"", ""Korea_U_Seoul""], [""Paris-Saclay"", ""Paris_Saclay""], [""Nanjing University"", ""Nanjing-China""], [""Uppsala University"", ""Uppsala""], [""University of Washington"", ""Washington""]]",2015
", University of California, Berkeley, University of California, San Francisco, University of California, Davis, University of California, San Diego, University of California, Los Angeles, University of California, Santa Cruz, University of California, Santa Barbara, University of California, Riverside, University of California, Merced, University of California, Irvine

matches: [[""Shanghai Jiao Tong University SJTU_China"", ""SJTU-Shanghai""], [""Tongji University China_Tongji"", ""China_Tongji""], [""National Chiao Tung University team NCTU_formosa"", ""NCTU_Formosa""], [""NJU_China"", ""NJU-China""], [""WHU_China"", ""WHU-China""], [""IPPE"", ""other""], [""VSETCAB"", ""other""], [""Pennsylvania State University"", ""Penn""], [""Center for Biological Systems Engineering"", ""other""], [""Department of Chemistry"", ""other""], [""University of California, Berkeley"", ""UC_Berkeley""], [""University of California, San Francisco"", ""UCSF""], [""University of California, Davis"", ""UC_Davis""], [""University of California, San Diego"", ""UC_San_Diego""], [""University of California, Los Angeles"", ""UCLA""], [""University of California, Santa Cruz"", ""UCSC""], [""University of California, Santa Barbara"", ""UC_Santa_Barbara""], [""University of California, Riverside"", ""UC_Riverside""], [""University of California, Merced"", ""UC_Merced""], [""University of California, Irvine"", ""UC_Irvine""]]",2015
"2014, 2014 iGEM Team SZU

matches: [[""Focht Family"", ""other""], [""Heeney/Toomey Family"", ""other""], [""Bourg Family"", ""other""], [""NSF-MCB Award #1331194"", ""other""], [""Washington University in St. Louis"", ""WashU_StLouis""], [""SZU"", ""SZU_China""], [""BBa_K341458"", ""other""], [""BBa_K341002"", ""other""], [""helper plasmid"", ""other""], [""Spring 2014"", ""other""], [""2014 iGEM Team SZU"", ""SZU_China""]]",2015
", Miniprep solution, Miniprep, Miniprep, Miniprep, Miniprep, Miniprep, Miniprep, Miniprep, Miniprep

matches: [[""XMU-China"", ""Amoy""],[""AUC TURKEY"", ""AUC_TURKEY""],[""NU Kazakhstan"", ""NU_Kazakhstan""],[""William & Mary iGEM"", ""William_and_Mary""],[""Consort Alberta"", ""Consort_Alberta""],[""Canmore"", ""OLS_Canmore_AB_CA""],[""DNA purification/AxyPrep PCR DNA purification PCR"", ""other""],[""Plasmid extraction"", ""other""],[""Buffer PCR-A"", ""other""],[""Miniprep column"", ""other""],[""Miniprep solution"", ""other""],[""Miniprep"", ""other""],[""Miniprep"", ""other""],[""Miniprep"", ""other""],[""Miniprep"", ""other""],[""Miniprep"", ""other""],[""Miniprep"", ""other""],[""Miniprep"", ""other""]]",2015
",

[[""Buffer W2"", ""other""], [""Eluent or deionized water"", ""other""], [""Buffer S1"", ""other""], [""Buffer S2"", ""other""], [""Buffer S3"", ""other""], [""Buffer S4"", ""other""], [""ATOMS_Turkiye"", ""ATOMS-Turkiye""], [""METU Ankara"", ""METU_Turkey""], [""METU HS"", ""METU_HS_Ankara""], [""Nazarbayev University Team"", ""NU_Kazakhstan""]]",2015
"matches: [[""software team"", ""other""],[""hardware team"", ""other""],[""high school team"", ""other""],[""non-iGEM research group"", ""other""],[""Ptt"", ""other""],[""Pcc"", ""other""],[""PCR thermocycler"", ""other""],[""microfuge tube"", ""other""],[""electrophoresis"", ""other""],[""restriction enzyme digestion"", ""other""]]",2015
"matches: [[""DNA ligation"", ""other""],[""TU DELFT"", ""TU_Delft""],[""HEIDELBERG"", ""Heidelberg""],[""OUC China"", ""OUC-China""],[""KU_LEUVEN"", ""KU_Leuven""],[""METU TURKEY"", ""METU_Turkey""],[""GRONINGEN"", ""Groningen""],[""BGU ISRAEL"", ""BGU_Israel""],[""Tec_Chihuahua"", ""Tec-Chihuahua""],[""NAIT EDMONTON"", ""NAIT_Edmonton""]]",2015
"matches: [[""AMOY"", ""Amoy""],[""all participating teams"", ""other""],[""all winners"", ""other""],[""all teams in Boston"", ""other""],[""sponsors"", ""other""],[""Facebook"", ""other""],[""iGEM 2015"", ""other""],[""Marseille"", ""Aix-Marseille""],[""France"", ""other""],[""Chew figth project"", ""other""]]",2015
"matches: [[""Extraction protocol"", ""other""], [""Transformation protocol"", ""other""], [""OpenScope"", ""other""], [""commercial fluorescence microscope"", ""other""], [""William and Mary"", ""William_and_Mary""], [""Amp plates"", ""other""], [""standard set-up"", ""other""], [""non-standard set-up"", ""other""], [""Webshell"", ""other""], [""Cambridge-JIC iGEM 2015"", ""Cambridge-JIC""]]",2015
"matches: [[""UGA iGEM team"", ""UGA-Georgia""], [""Stockholm iGEM team"", ""Stockholm""], [""Uppsala University"", ""Uppsala""], [""Stockholm University"", ""Stockholm""], [""Boston University"", ""BostonU""], [""Uppsala University nations"", ""Uppsala""], [""Uppsala iGEM team"", ""Uppsala""], [""Boston iGEM team"", ""BostonU""], [""Stockholm University nations"", ""Stockholm""], [""Boston University nations"", ""BostonU""]]",2015
"matches: [[""UGA-Georgia Team"", ""UGA-Georgia""],[""NCTU iGEM Conference"", ""NCTU_Trondheim""],[""Team HSNU-TAIPEI"", ""HSNU-TAIPEI""],[""other participants at NCTU iGEM Conference"", ""other""],[""TCU"", ""TCU_Taiwan""],[""iGEM Nankai"", ""Nankai""],[""Santa Clara University"", ""Santa_Clara""],[""Brown University"", ""Brown""]]",2015
"matches: [[""University of Toronto iGEM"", ""Toronto""],[""Purdue iGEM"", ""Purdue""],[""Purdue Bioscience Imaging Facility"", ""Purdue""],[""University of Exeter"", ""Exeter""],[""Sri Venkateswara College of Engineering"", ""SVCE_CHENNAI""],[""Technion Israel"", ""Technion_Israel""],[""BGIC China"", ""BGIC_China""],[""SFLS"", ""SDSZ_China""],[""NAWI Graz iGEM Team"", ""NAWI-Graz""],[""Hong Kong HKUST"", ""Hong_Kong_HKUST""]]",2016
"_ISRAEL

matches: [[""Copenhagen"", ""other""], [""Dr. Sarel Flishman"", ""other""], [""Weizmann Institute"", ""other""], [""SJTU_software"", ""SJTU-Software""], [""Nanjing University"", ""Nanjing-China""], [""Nankai University"", ""Nankai University""], [""LMU-TUM Munich"", ""LMU-TUM_Munich""], [""Rose-Hulman Institute of Technology"", ""RHIT""], [""TU Eindhoven"", ""TU-Eindhoven""], [""BGU_ISRAEL"", ""BGU_ISRAEL""]]",2016
", 

matches: [[""The Last Colinator"", ""other""],[""Rice University"", ""Rice""],[""Indian Institute of Technology Madras"", ""IIT-Madras""],[""National University of Singapore"", ""NUS_Singapore""],[""igem.today"", ""other""],[""30 teams"", ""other""],[""short team interviews"", ""other""],[""great people"", ""other""],[""other team's projects"", ""other""],[""teams at Giant Jamboree"", ""other""]]",2016
"ul,

matches: [[""teams before meeting them"", ""other""], [""knowing teams before meeting them"", ""other""], [""knowing teams during iGEM experience"", ""other""], [""SCUT-CHINA_B"", ""SCUT-China_B""], [""NCKU"", ""NCKU_Tainan""], [""@igem_BIT"", ""BIT""], [""http://www.bit.edu.cn"", ""BIT-China""], [""Bacillus subtilus 168"", ""other""], [""Synechococcus elongatus PCC 7942"", ""other""], [""KoreaSonyeodul"", ""other""]]",2016
"[[""Technion - Israel"", ""Technion_Israel""], [""NAU-China"", ""NAU-CHINA""], [""CCiC"", ""other""], [""SYSU_China"", ""SYSU-CHINA""], [""high school team"", ""other""], [""P-SLACKiller"", ""other""], [""Work or Die"", ""other""], [""Monitor Plasmid Numbers"", ""other""], [""Kill the Slacker"", ""other""], [""Maintain the Better Biosystem"", ""other""]]",2016
"matches: [[""Useful Links"", ""other""], [""Achievements"", ""other""], [""Sponsors"", ""other""], [""Get in touch"", ""other""], [""No.5 Zhongguancun South Street"", ""other""], [""other teams"", ""other""], [""AHUT China"", ""AHUT_China""], [""William & Mary"", ""William_and_Mary""], [""Helsinki"", ""Aalto-Helsinki""], [""NYU Abu-Dhabi"", ""NYU-AD""]]",2016
"matches: [[""University College of London"", ""UCL""], [""University of Virginia"", ""Virginia""], [""University of Paris-Saclay"", ""Paris_Saclay""], [""NEFU-China"", ""NEFU_China""], [""Southeast University"", ""SEU-China""], [""TMMU-China"", ""TMMU_China""], [""Sheffield iGEM Team"", ""Sheffield""], [""Erlangen iGEM Team"", ""FAU_Erlangen""], [""TU Darmstadt iGEM Team"", ""TU_Darmstadt""], [""iGEM community"", ""iGEM""]]",2016
", iGEM team from University of Warsaw

matches: [[""METU HS Ankara iGEM team"", ""METU_HS_Ankara""],[""Tel Hai iGEM team"", ""Tel-Hai""],[""Sheffield iGEM Team with Lcn2 protein"", ""Sheffield""],[""iGEM Team from Sheffield University at European Experience in Paris"", ""Paris_Bettencourt""],[""Sheffield iGEM Team to use Lcn2 protein"", ""Sheffield""],[""European Experience in Paris"", ""Paris_Bettencourt""],[""iGEM meets Marburg in Marburg"", ""Marburg""],[""65 roses campaign with Tel Hai iGEM team"", ""Tel-Hai""],[""BioBricks for the world project"", ""BioBricks""],[""iGEM team Vive le France"", ""Paris_Saclay""],[""iGEM team from University of Warsaw"", ""UAM_Poznan""]]",2016
", National Taiwan University

matches: [[""iGEM team from the far east"", ""other""], [""our dutch neighbours iGEM team"", ""other""], [""double kill iGEM team"", ""other""], [""European Experience in Paris with iGEM Team from Sheffield University"", ""other""], [""iGEM meets Marburg in Marburg with iGEM Team from Sheffield University"", ""other""], [""BioBricks for the world project with iGEM Team from Sheffield University"", ""BioBricks""], [""iGEM Team from Sheffield University on recombinant Lcn2 protein production and purification strategy"", ""iGEM Team from Sheffield University""], [""iGEM Team from Sheffield University on crystal structure of Lcn2 protein with bound siderophore and iron atom"", ""iGEM Team from Sheffield University""], [""iGEM"", ""BioBricks""], [""National Chiao Tung University"", ""other""], [""National Taiwan University"", ""other""]]",2016
"matches: [[""Engineering Building 6 EF455  1001 University Road  Hsinchu 300  Taiwan  ROC"", ""other""],[""Achievement"", ""other""],[""HP Gold"", ""other""],[""HP Silver"", ""other""],[""Composite Parts"", ""other""],[""Notebook"", ""other""],[""Lab Note"", ""other""],[""Protocol"", ""other""],[""Team"", ""other""],[""European Experience 2016"", ""other""]]",2016
"matches: [[""Matthieu Fritz"", ""other""],[""iGEM IONIS"", ""Ionis_Paris""],[""iGEM EVRY"", ""Evry""],[""iGEM Cardiff"", ""Cardiff_Wales""],[""iGEM EPFL"", ""EPFL""],[""iGEM TEC CEM"", ""TecCEM""],[""Doctor Gong Yali"", ""other""],[""Southwest Union"", ""other""],[""CCiC Conference"", ""other""],[""non-iGEM research groups"", ""other""]]",2016
"matches: [[""iGEM team collaboration silver medal criterion"", ""other""], [""another team's BioBrick Part or Device"", ""BioBricks""], [""another team's part"", ""other""], [""a construct"", ""other""], [""another team's system"", ""other""], [""another team's software"", ""other""], [""another team's hardware project"", ""other""], [""high-school team"", ""other""], [""MUSE Bio"", ""other""], [""University of Colorado Boulder"", ""CU-Boulder""]]",2016
"matches: [[""NCTU"", ""NCTU""],[""TAS TAIWAN"", ""TAS_Taipei""],[""CGU"", ""CGU_Taiwan""],[""NTHU"", ""NTHU_Taiwan""],[""NCCU"", ""NCCU_Taiwan""],[""TEC GenetiX CCM"", ""TEC_GenetiX_CCM""],[""SCUT-China"", ""SCUT-China_A""],[""Ain Shams-Egypt"", ""Ain_Shams-Egypt""],[""NTNU Trondheim"", ""NTNU_Trondheim""],[""Oslo team"", ""other""]]",2016
"matches: [[""Tel-Hai team"", ""Tel-Hai""],[""Glasgow iGEM"", ""Glasgow""],[""Edinburgh"", ""Edinburgh_OG""],[""CIEI"", ""CIEI-BJ""],[""Pumas Mexico"", ""Pumas_Mexico""],[""BNDS-China"", ""BNDS_China""],[""iGem Team TecCEM_HS"", ""TecCEM_HS""],[""INMEGEN"", ""other""],[""iGem Latin-America Meetup"", ""other""],[""other iGem teams from Tecnológico de Monterrey system"", ""other""]]",2016
",

[[""various iGem teams"", ""other""], [""Calle del Puente 222 Tlalpan Ejidos de Huipulco 14380 Ciudad de México D.F. Mexico"", ""other""], [""iGem teams"", ""other""], [""recycle campaign"", ""other""], [""conference"", ""other""], [""business plan and law proposal"", ""other""], [""sponsorships"", ""other""], [""delivery system for iGem kits with other Tec schools"", ""other""], [""gravity levels on Mars"", ""other""], [""bioplastic producing co-culture"", ""other""]]",2016
"matches: [[""bacterial cultures at different pressures"", ""other""], [""WATTS-APTAMER - UP_PRETORIA iGEM"", ""other""], [""software teams"", ""BioBricks""], [""hardware teams"", ""BostonU_HW""], [""high school teams"", ""other""], [""a high-school team"", ""other""], [""Nagasaka and Nagashima"", ""other""], [""Purdue's database"", ""Purdue""], [""Purdue's human practices project"", ""Purdue""], [""46 iGEM projects"", ""other""]]",2016
"matches: [[""Purdue's 2015 database section"", ""Purdue""],[""46 iGEM teams"", ""other""],[""Cystic Fibrosis Foundation"", ""other""],[""iGEMers"", ""other""],[""BNU China 2014"", ""BNU-China""],[""BNDS_China's Giant Jamboree participation"", ""BNDS_China""],[""BNDS_China's approval to use the lab at the Institute of Botany Chinese Academy of Sciences"", ""BNDS_China""],[""BNDS_China's PCR amplification of Orai1"", ""BNDS_China""],[""BNDS_China's digestion and ligation"", ""BNDS_China""],[""other iGEM teams"", ""other""]]",2016
", UBC, UBC Vancouver, UBC Okanagan, UBCO

matches: [[""Ryerson"", ""Ryerson_Toronto""],[""Ontario Genomics"", ""other""],[""Dalhousie Halifax NS"", ""Dalhousie_Halifax_NS""],[""oGEM"", ""other""],[""McMaster"", ""McMasterU""],[""Ottawa"", ""other""],[""Tsinghua University"", ""Tsinghua""],[""UBC"", ""British_Columbia""],[""UBC Vancouver"", ""British_Columbia""],[""UBC Okanagan"", ""other""],[""UBCO"", ""other""]]",2016
", other

[[""Jérémy"", ""other""], [""TU Dresden"", ""TU_Dresden""], [""NAWI Graz"", ""NAWI_Graz""], [""HKUST"", ""Hong_Kong_HKUST""], [""CUHK"", ""Hong_Kong_CUHK""], [""UCCKE"", ""Hong_Kong_UCCKE""], [""LPSS"", ""HK_SKHLPSS""], [""SUSTech iGEM 2017"", ""SUSTech_Shenzhen""], [""DIYBIO HK"", ""other""], [""Dr. Tanner"", ""other""]]",2017
