text,year
"Matching: 
- [[""met"",""meetup""]]
- [[""interviewed by"",""work""]]
- [[""participated in survey by"",""other""]]
- [[""visited"",""other""]]
- [[""attended meetup with"",""meetup""]]
- [[""attended conference with"",""work""]]
- [[""can work with"",""work""]]
- [[""can help improve function of"",""advice""]]
- [[""can help characterize"",""advice""]]
- [[""can help debug"",""advice""]]",2016
"[[""can help model or simulate"",""work""], [""can help test"",""work""], [""can help build and test"",""work""], [""can mentor"",""advice""], [""teamed up with"",""work""], [""collaborated on pest prediction web establishment"",""work""], [""helped registered iGEM team from high school"",""advice""], [""collaborated on social research"",""work""], [""collaborated with registered iGEM team from high school"",""work""], [""held interschool meetup"",""meetup""]]",2016
"Matching: 
- [[""helped complete survey"", ""work""]]
- [[""participated in meetup"", ""meetup""]]
- [[""cooperated with"", ""work""]]
- [[""answered surveys for"", ""work""]]
- [[""exchanged ideas with"", ""work""]]
- [[""advised"", ""advice""]]
- [[""received advice from"", ""advice""]]
- [[""received target DNA from"", ""material transfer""]]
- [[""provided lab access to"", ""work""]]
- [[""provided PCR amplification for"", ""work""]]",2016
"[[""provided reagents for"", ""material transfer""], [""provided laboratory apparatus to"", ""material transfer""], [""guided"", ""advice""], [""sent pBS1c3 parts and pGEX-KG expression vectors to"", ""material transfer""], [""shared findings with"", ""work""], [""joined campaign with"", ""work""], [""received analysis and suggestions from"", ""advice""], [""discussed mutated DNA detection"", ""work""], [""asked for help from"", ""advice""], [""contributed theoretical modeling"", ""work""]]",2016
"Matching: [[""worked on experiment design"",""work""], [""synthesized and shipped genes"",""material transfer""], [""contributed"",""work""], [""approved"",""work""], [""provided equipment to"",""material transfer""], [""performed PCR amplification for"",""work""], [""provided reagents to"",""material transfer""], [""supplied"",""material transfer""], [""filled out surveys for"",""other""], [""provided experimental help to"",""work""]]",2016
"Matching: [[""advised"", ""advice""], [""used"", ""work""], [""participated in"", ""meetup""], [""held exhibition booth with"", ""work""], [""collaborated with"", ""work""], [""collaborated"", ""work""], [""received support from"", ""advice""], [""contacted"", ""other""], [""communicated with"", ""other""], [""needed council from"", ""advice""]]",2017
"Matching: 
1. ""troubleshooted with help from"" - [[""troubleshooted with help from"", ""work""]]
2. ""exchanged ideas with"" - [[""exchanged ideas with"", ""work""]]
3. ""planned cooperation with"" - [[""planned cooperation with"", ""work""]]
4. ""participated in postal card exchange"" - [[""participated in postal card exchange"", ""other""]]
5. ""supervisor of"" - [[""supervisor of"", ""work""]]
6. ""organized"" - [[""organized"", ""work""]]
7. ""adopted advice from"" - [[""adopted advice from"", ""advice""]]
8. ""raising help and advice"" - [[""raising help and advice"", ""advice""]]
9. ""lab support"" - [[""lab support"", ""work""]]
10. ""difficult technique support"" - [[""difficult technique support"", ""work""]]",2017
"[[""hardware support"", ""work""], [""wiki support"", ""work""], [""presentation coaching"", ""advice""], [""human practice support"", ""advice""], [""other support"", ""other""], [""cooperation with"", ""work""], [""contacted by"", ""other""], [""discussed with"", ""work""], [""improved algorithm with"", ""work""], [""received help from"", ""advice""]]",2017
"Matching: 
1. ""gifted"" - [[gifted, material transfer]]
2. ""attended conference with"" - [[attended conference with, meetup]]
3. ""attended ACMA held by"" - [[attended ACMA held by, meetup]]
4. ""assisted"" - [[assisted, work]]
5. ""presented projects from"" - [[presented projects from, work]]
6. ""judged"" - [[judged, work]]
7. ""shared knockout strain with"" - [[shared knockout strain with, material transfer]]
8. ""discussed usage and verification with"" - [[discussed usage and verification with, advice]]
9. ""transformed"" - [[transformed, work]]
10. ""checked by colony PCR with"" - [[checked by colony PCR with, work]]",2017
"checked with restriction enzymes of - work
confirmed plasmids by - work
drew plasmid map in - work
amplified glucose transporter genes from - work
performed PCR for - work
did a positive control to check - work
visited - meetup
analyzed - work
adjusted - work
designed and tested - work",2017
"Matching: 
[[""designed"", ""work""], [""optimized"", ""work""], [""cooperated with"", ""work""], [""helped"", ""advice""], [""shared project with"", ""material transfer""], [""translated"", ""other""], [""attended"", ""meetup""], [""established partnership with"", ""other""], [""participated in iGEM competition"", ""other""], [""collaborated with other iGEM teams"", ""work""]]",2017
"Matching: [[""tested and selected NtrC-regulated promoter glnAp2"",""work""], [""compared and selected SsrA-like tag DAS"",""work""], [""used sfGFP as reporter"",""work""], [""used M9 medium for bacteria culture"",""material transfer""], [""can work with"",""work""], [""can help improve"",""advice""], [""can help characterize"",""advice""], [""can help debug"",""advice""], [""can help model or simulate"",""advice""], [""can help test"",""advice""]]",2017
"[[""can help build and test"", ""work""], [""can mentor"", ""advice""], [""enlightened by"", ""advice""], [""thanked"", ""other""], [""collaboration with"", ""work""], [""tested DNAzyme synthesized by"", ""material transfer""], [""worked with"", ""work""], [""asked for help from"", ""advice""], [""sent questionnaire to"", ""other""], [""affiliated with"", ""other""]]",2017
"Matching: [[""hosted webinars with"", ""work""], [""mentored by"", ""advice""], [""mentored"", ""advice""], [""conducted Biofair with"", ""work""], [""built system for controlled release for"", ""work""], [""provided strains to"", ""material transfer""], [""exchanged resources with"", ""material transfer""], [""received guidance from"", ""advice""], [""received suggestions from"", ""advice""], [""helped with precipitation issues of"", ""work""]]",2017
"tested pH parts with: [[""tested pH parts with"", ""work""]]
translated game with: [[""translated game with"", ""work""]]
answered survey from: [[""answered survey from"", ""other""]]
participated in discussion on: [[""participated in discussion on"", ""work""]]
gathered data about: [[""gathered data about"", ""work""]]
conducted Skype session with: [[""conducted Skype session with"", ""work""]]
provided information to: [[""provided information to"", ""advice""]]
tested tool from: [[""tested tool from"", ""work""]]
focused on: [[""focused on"", ""other""]]
transferred: [[""transferred"", ""material transfer""]]",2017
"Matching: [[""sequenced"", ""work""], [""established collaboration with"", ""work""], [""gathered responses"", ""work""], [""collected responses"", ""work""], [""conducted survey"", ""work""], [""know what synthetic biology is more than"", ""advice""], [""received research insight from"", ""advice""], [""attended event organized by"", ""meetup""], [""organized event attended by"", ""meetup""], [""received funding advice from"", ""advice""]]",2017
"Matching: 
1. ""received lecture from"" - [[""received lecture from"", ""work""]]
2. ""volunteered at"" - [[""volunteered at"", ""work""]]
3. ""sought advice from"" - [[""sought advice from"", ""advice""]]
4. ""compared designs with"" - [[""compared designs with"", ""work""]]
5. ""shared experience with"" - [[""shared experience with"", ""work""]]
6. ""helped validate"" - [[""helped validate"", ""work""]]
7. ""modeled pathway for"" - [[""modeled pathway for"", ""work""]]
8. ""hosted"" - [[""hosted"", ""work""]]
9. ""produces immobilized bacteria"" - [[""produces immobilized bacteria"", ""work""]]
10. ""changed plan"" - [[""changed plan"", ""other""]]",2017
"Matching: [[""employed peristaltic pump"", ""work""], [""employed microporous filter"", ""work""], [""applied bacterial immobilizing technique"", ""work""], [""applied LED and photoresistor"", ""work""], [""designed control system"", ""work""], [""used Bluetooth module"", ""work""], [""provided cloning expertise to"", ""advice""], [""filled out survey for"", ""other""], [""answered questions for"", ""advice""], [""provided summary for"", ""other""]]",2017
"Matching: 

""offered poster board space to"": [[""offered poster board space to"", ""work""]]

""guided by"": [[""guided by"", ""advice""]]

""sponsored by"": [[""sponsored by"", ""work""]]

""located at"": [[""located at"", ""other""]]

""encountered"": [[""encountered"", ""other""]]

""reexamined objectives with"": [[""reexamined objectives with"", ""work""]]

""is on"": [[""is on"", ""other""]]

""met"": [[""met"", ""meetup""]]

""participated in iGEM competition as"": [[""participated in iGEM competition as"", ""other""]]

""hosted education with"": [[""hosted education with"", ""work""]]",2017
"Matching: 

- ""characterized"": [[""characterized"", ""work""]]
- ""measured growth curve of"": [[""measured growth curve of"", ""work""]]
- ""tested function of"": [[""tested function of"", ""work""]]
- ""presented to"": [[""presented to"", ""work""]]
- ""provided biobricks to"": [[""provided biobricks to"", ""material transfer""]]
- ""offered biobricks to"": [[""offered biobricks to"", ""material transfer""]]
- ""establishment of program"": [[""establishment of program"", ""other""]]
- ""gave tips to use"": [[""gave tips to use"", ""advice""]]
- ""provided preview of model handbook"": [[""provided preview of model handbook"", ""other""]]
- ""helped with modeling"": [[""helped with modeling"", ""work""]]",2017
"Matching: [[""provided document about French regulation"", ""material transfer""], [""helped build interactive map"", ""work""], [""spread surveys"", ""work""], [""organized skype with winemaker"", ""meetup""]]",2017
"Matching: 
[""met"", ""meetup""]
[""completed survey for"", ""other""]
[""collaborated with"", ""work""]
[""mentored"", ""advice""]
[""collaborated"", ""work""]
[""exchanged ideas with"", ""work""]
[""cooperated with"", ""work""]
[""communicated with"", ""work""]
[""collaborated on manifesto with"", ""work""]
[""collaborated on project with"", ""work""]",2018
"Matching: 
- [[""contributed knowledge to"", ""work""]]
- [[""participated in"", ""work""]]
- [[""cooperated on experiment"", ""work""]]
- [[""cooperated on improve"", ""work""]]
- [[""cooperated on handbook"", ""work""]]
- [[""cooperated on measure experiment"", ""work""]]
- [[""cooperated on determine experiment"", ""work""]]
- [[""cooperated on demonstrate"", ""work""]]
- [[""met up with"", ""meetup""]]
- [[""assisted"", ""advice""]]",2018
"Matching: [[""helped"", ""work""], [""introduced"", ""meetup""], [""worked with"", ""work""], [""hosted meetup with"", ""meetup""], [""interacted with"", ""other""], [""advised"", ""advice""], [""chatted with"", ""other""], [""connected with"", ""other""], [""offered help and advice to"", ""advice""], [""translated videos for"", ""other""]]",2018
"Matching: [[""project displayed by"", ""meetup""], [""shared outcomes"", ""material transfer""], [""integrate bacteria from"", ""work""], [""contacted"", ""other""], [""visited"", ""meetup""], [""shared ideas"", ""work""], [""appreciate advice from"", ""advice""], [""wishes best to"", ""other""], [""gave suggestions to"", ""advice""], [""received advice from"", ""advice""]]",2018
"Matching: [[""collaboration with"", ""work""], [""mentoring cooperation with"", ""work""], [""mentored by"", ""advice""], [""participated in iGEM Day organized by"", ""meetup""], [""kept in touch with"", ""other""], [""hosted"", ""other""], [""had fun in"", ""other""], [""thanked"", ""other""], [""discussed with"", ""work""], [""analyzed data with"", ""work""]]",2018
"[[""had skype calls with"", ""work""], [""worked alongside"", ""work""], [""wished success to"", ""advice""], [""shared protocols and tips with"", ""material transfer""], [""exchanged knowledge with"", ""material transfer""], [""validated ElectroPen with"", ""work""], [""attended conference at"", ""meetup""], [""met over 20 teams from"", ""meetup""], [""received feedback from"", ""advice""], [""contacted by"", ""other""]]",2018
"[[""shared SEM imaging protocol with"", ""material transfer""], 
[""visited by"", ""meetup""], 
[""participated in postcard swap with"", ""other""], 
[""advised Sorbonne U Paris on"", ""advice""], 
[""attended conference with"", ""meetup""], 
[""reached out to"", ""other""], 
[""invited"", ""other""], 
[""provided valuable way to"", ""advice""], 
[""helped design draft of device for"", ""work""], 
[""contributed to"", ""work""]]",2018
"Matching: 
1. [[""presented projects to"", ""work""]]
2. [[""introduced iGEM to"", ""other""]]
3. [[""organized"", ""work""]]
4. [[""presented at"", ""work""]]
5. [[""saw projects from"", ""work""]]
6. [[""had lectures with"", ""work""]]
7. [[""created WhatsApp group with"", ""other""]]
8. [[""participated in parody video with"", ""other""]]
9. [[""attended workshop with"", ""work""]]
10. [[""participated in meetup"", ""meetup""]]",2018
"[[""borrowed lab from"", ""work""], [""provided apparatus to"", ""material transfer""], [""provided LB agars to"", ""material transfer""], [""provided competent cells to"", ""material transfer""], [""taught lab techniques to"", ""work""], [""met with"", ""meetup""], [""wants to collaborate with"", ""work""], [""suggested teaching modeling to"", ""advice""], [""organized mini Jamboree"", ""meetup""], [""presented to"", ""work""]]",2018
"Matching: 
[[""got inspirations from"", ""advice""], [""attended"", ""meetup""], [""had a conversation with"", ""advice""], [""co-hosted event with"", ""work""], [""distributed book with"", ""material transfer""], [""created guide with"", ""work""], [""collaborated on memes with"", ""work""], [""created Facebook group with"", ""work""], [""participated in iGEM competition"", ""work""], [""participated in conference"", ""work""]]",2018
"Matching: 
[[""won award from"", ""other""],
[""benefited from lecture by"", ""work""],
[""participated in safety poetry contest"", ""other""],
[""translated booklet for"", ""work""],
[""exchanged postcards with"", ""other""],
[""organized meetup"", ""meetup""],
[""participated in survey"", ""other""],
[""received gift from"", ""other""],
[""shared experiences with"", ""other""],
[""offered suggestions to"", ""advice""]]",2018
"Matching: 
- ""guided by"": [[""guided by"", ""advice""]]
- ""received suggestions from"": [[""received suggestions from"", ""advice""]]
- ""assisted materials to"": [[""assisted materials to"", ""material transfer""]]
- ""exchanged data with"": [[""exchanged data with"", ""material transfer""]]
- ""presented project with"": [[""presented project with"", ""meetup""]]
- ""can work with"": [[""can work with"", ""work""]]
- ""can help improve function of"": [[""can help improve function of"", ""work""]]
- ""can help characterize"": [[""can help characterize"", ""work""]]
- ""can help debug"": [[""can help debug"", ""work""]]
- ""can help model or simulate"": [[""can help model or simulate"", ""work""]]",2018
"[[""can help test"", ""work""], [""can help build and test"", ""work""], [""can mentor"", ""advice""], [""provided strain to"", ""material transfer""], [""conducted survey with"", ""work""], [""requested interlab study with"", ""work""], [""debated with"", ""work""], [""provided venue for debate"", ""meetup""], [""won robot from"", ""other""], [""skyped with"", ""meetup""]]",2018
"Matching: [[""translated for"", ""other""], [""attended panel discussion organized by"", ""meetup""], [""hosted meetup"", ""meetup""], [""consulted"", ""advice""]]",2018
