text,year
"[[""difficult technique support"", ""work""], 
[""hardware support"", ""work""], 
[""wiki support"", ""work""], 
[""presentation coaching"", ""work""], 
[""human practice support"", ""work""], 
[""other support"", ""work""], 
[""cooperation with"", ""work""], 
[""contacted by"", ""work""], 
[""discussed with"", ""work""], 
[""improved algorithm with"", ""work""]]",2017.0
"Matching: 

""received help from"" - [[""received help from"", ""advice""]]
""gifted"" - [[""gifted"", ""material transfer""]]
""attended conference with"" - [[""attended conference with"", ""meetup""]]
""attended ACMA held by"" - [[""attended ACMA held by"", ""meetup""]]
""assisted"" - [[""assisted"", ""work""]]
""presented projects from"" - [[""presented projects from"", ""work""]]
""judged"" - [[""judged"", ""work""]]
""shared knockout strain with"" - [[""shared knockout strain with"", ""material transfer""]]
""discussed usage and verification with"" - [[""discussed usage and verification with"", ""work""]]
""transformed"" - [[""transformed"", ""work""]]",2017.0
"checked by colony PCR: [[""checked by colony PCR"",""work""]]
checked with restriction enzymes: [[""checked with restriction enzymes"",""work""]]
confirmed by DNA sequencing: [[""confirmed by DNA sequencing"",""work""]]
drew plasmid map: [[""drew plasmid map"",""work""]]
amplified glucose transporter genes from: [[""amplified glucose transporter genes from"",""work""]]
performed PCR for: [[""performed PCR for"",""work""]]
did a positive control to check: [[""did a positive control to check"",""work""]]
visited: [[""visited"",""meetup""]]
collected water samples: [[""collected water samples"",""material transfer""]]
designed and tested: [[""designed and tested"",""work""]]",2017.0
"Matching: [[""designed"", ""work""], [""fixed equipment on"", ""work""], [""cooperated with"", ""work""], [""helped"", ""advice""], [""shared project with"", ""material transfer""], [""translated"", ""other""], [""attended"", ""meetup""], [""established partnership with"", ""work""], [""participated in iGEM competition"", ""other""], [""collaborated with other iGEM teams"", ""work""]]",2017.0
"[[""tested and selected NtrC-regulated promoter glnAp2"",""work""], [""compared and selected SsrA-like tag DAS"",""work""], [""used sfGFP as reporter"",""work""], [""used M9 medium for bacteria culture"",""material transfer""], [""can work with"",""work""], [""can help improve"",""advice""], [""can help characterize"",""advice""], [""can help debug"",""advice""], [""can help model or simulate"",""advice""], [""can help test"",""advice""]]",2017.0
"Matching: 
- ""can help build and test"": [[""can help build and test"", ""work""]]
- ""can mentor"": [[""can mentor"", ""advice""]]
- ""enlightened by"": [[""enlightened by"", ""advice""]]
- ""collaboration with"": [[""collaboration with"", ""work""]]
- ""tested DNAzyme synthesized by"": [[""tested DNAzyme synthesized by"", ""material transfer""]]
- ""worked with"": [[""worked with"", ""work""]]
- ""asked for help"": [[""asked for help"", ""advice""]]
- ""answered questionnaire from"": [[""answered questionnaire from"", ""other""]]
- ""affiliated with"": [[""affiliated with"", ""other""]]
- ""hosted webinars with"": [[""hosted webinars with"", ""work""]]",2017.0
"Matching: [[""mentored by"", ""advice""], [""mentored"", ""advice""], [""conducted Biofair with"", ""meetup""], [""built system for controlled release for"", ""work""], [""provided strains to"", ""material transfer""], [""exchanged resources with"", ""material transfer""], [""received guidance from"", ""advice""], [""received suggestions from"", ""advice""], [""helped with precipitation issues of"", ""work""], [""tested pH parts with"", ""work""]]",2017.0
"Matching: 
- ""translated game with"": [[""translated game with"", ""work""]]
- ""answered survey from"": [[""answered survey from"", ""other""]]
- ""participated in discussion on"": [[""participated in discussion on"", ""work""]]
- ""gathered data about"": [[""gathered data about"", ""work""]]
- ""conducted Skype session with"": [[""conducted Skype session with"", ""work""]]
- ""provided information to"": [[""provided information to"", ""advice""]]
- ""met"": [[""met"", ""meetup""]]
- ""exchanged experiences with"": [[""exchanged experiences with"", ""work""]]
- ""tested"": [[""tested"", ""work""]]
- ""focused on"": [[""focused on"", ""work""]]",2017.0
"Matching: [[""transferred vectors to"", ""material transfer""], [""constructed circuit with"", ""work""], [""gathered responses"", ""work""], [""collected responses"", ""work""], [""conducted survey"", ""work""], [""know what synthetic biology is more than"", ""advice""], [""received research insight from"", ""advice""], [""attended event organized by"", ""meetup""], [""organized event attended by"", ""meetup""], [""received funding advice from"", ""advice""]]",2017.0
"[[""received lecture from"", ""work""], [""volunteered at"", ""work""], [""sought advice from"", ""advice""], [""compared designs with"", ""work""], [""shared experience with"", ""meetup""], [""helped validate"", ""work""], [""modeled pathway for"", ""work""], [""hosted"", ""work""], [""produces immobilized bacteria"", ""material transfer""], [""changed plan"", ""work""]]",2017.0
"Matching: [[""employed peristaltic pump"", ""work""], [""employed microporous filter"", ""work""], [""applied bacterial immobilizing technique"", ""work""], [""applied LED and photoresistor"", ""work""], [""designed control system"", ""work""], [""used Bluetooth module"", ""work""], [""provided cloning expertise to"", ""advice""], [""filled out survey for"", ""other""], [""answered questions for"", ""other""], [""provided summary for"", ""other""]]",2017.0
"Matching: 
1. ""offered poster board space to"" - [[offered poster board space to, work]]
2. ""guided by"" - [[guided by, advice]]
3. ""sponsored by"" - [[sponsored by, other]]
4. ""located at"" - [[located at, other]]
5. ""encountered"" - [[encountered, other]]
6. ""reexamined objectives with"" - [[reexamined objectives with, work]]
7. ""is on"" - [[is on, other]]
8. ""participated in iGEM competition as"" - [[participated in iGEM competition as, other]]
9. ""hosted education with"" - [[hosted education with, other]]
10. ""characterized"" - [[characterized, work]]",2017.0
"[[""measured growth curve of"", ""work""], [""tested function of"", ""work""], [""presented to"", ""work""], [""provided biobricks to"", ""material transfer""], [""offered biobricks to"", ""material transfer""], [""establishment of program"", ""other""], [""gave tips to use"", ""advice""], [""provided preview of model handbook"", ""other""], [""helped with modeling"", ""work""], [""provided document about French regulation"", ""material transfer""]]",2017.0
"[[""helped build interactive map"",""work""], [""spread surveys for"",""work""], [""organized skype with winemaker"",""meetup""]]",2017.0
"Matching: [[""met"", ""meetup""], [""completed survey for"", ""other""], [""collaborated with"", ""work""], [""mentored"", ""advice""], [""collaborated"", ""work""], [""exchanged ideas with"", ""work""], [""cooperated with"", ""work""], [""communicated with"", ""work""], [""collaborated on manifesto with"", ""work""], [""collaborated on project with"", ""work""]]",2018.0
"Matching: 
- [[""contributed knowledge to"", ""work""]]
- [[""participated in"", ""work""]]
- [[""cooperated on experiment"", ""work""]]
- [[""cooperated on improve"", ""work""]]
- [[""cooperated on handbook"", ""work""]]
- [[""cooperated on measure experiment"", ""work""]]
- [[""cooperated on determine experiment"", ""work""]]
- [[""cooperated on demonstrate"", ""work""]]
- [[""met up with"", ""meetup""]]
- [[""assisted"", ""work""]]",2018.0
"Matching: [[""helped"", ""work""], [""introduced"", ""meetup""], [""worked with"", ""work""], [""hosted meetup with"", ""meetup""], [""interacted with"", ""other""], [""advised"", ""advice""], [""chatted with"", ""other""], [""connected with"", ""other""], [""offered help and advice to"", ""advice""], [""translated videos for"", ""other""]]",2018.0
"Matching: 
- [[""project showcased by"", ""meetup""]]
- [[""shared outcomes"", ""work""]]
- [[""integrate bacteria from"", ""material transfer""]]
- [[""contacted"", ""other""]]
- [[""visited"", ""meetup""]]
- [[""shared ideas"", ""work""]]
- [[""appreciate advice from"", ""advice""]]
- [[""wishes best to"", ""other""]]
- [[""gave suggestions to"", ""advice""]]
- [[""received advice from"", ""advice""]]",2018.0
"Matching: [[""collaboration with"", ""work""], [""mentoring cooperation with"", ""work""], [""mentored by"", ""advice""], [""participated in iGEM Day organized by"", ""meetup""], [""kept in touch with"", ""other""], [""had fun in"", ""other""], [""had skype calls with"", ""other""], [""worked alongside"", ""work""], [""wished success to"", ""other""], [""shared protocols and tips with"", ""material transfer""]]",2018.0
"[[""exchanged knowledge with"", ""work""], [""validated ElectroPen with"", ""work""], [""attended conference at"", ""meetup""], [""met over 20 teams from"", ""meetup""], [""received feedback from"", ""advice""], [""contacted by"", ""other""], [""shared SEM imaging protocol with"", ""material transfer""], [""visited by"", ""other""], [""participated in postcard swap with"", ""other""], [""advised Sorbonne U Paris on"", ""advice""]]",2018.0
"attended conference with: [[""attended conference with"", ""meetup""]]

exchanged with: [[""exchanged with"", ""work""]]

reached out to: [[""reached out to"", ""advice""]]

invited: [[""invited"", ""meetup""]]

provided valuable way to: [[""provided valuable way to"", ""advice""]]

helped design draft of device for: [[""helped design draft of device for"", ""work""]]

contributed to: [[""contributed to"", ""work""]]

presented projects to: [[""presented projects to"", ""work""]]

introduced iGEM to: [[""introduced iGEM to"", ""meetup""]]

organized: [[""organized"", ""other""]]",2018.0
"Matching: 
1. ""presented at"" - [[""presented at"", ""work""]]
2. ""saw projects from"" - [[""saw projects from"", ""work""]]
3. ""had lectures with"" - [[""had lectures with"", ""work""]]
4. ""hosted"" - [[""hosted"", ""work""]]
5. ""created parody with"" - [[""created parody with"", ""work""]]
6. ""participated in parody with"" - [[""participated in parody with"", ""work""]]
7. ""attended workshop with"" - [[""attended workshop with"", ""work""]]
8. ""participated in meetup"" - [[""participated in meetup"", ""meetup""]]
9. ""discussed with"" - [[""discussed with"", ""work""]]
10. ""borrowed lab from"" - [[""borrowed lab from"", ""material transfer""]]",2018.0
"Matching: 
- [[""provided apparatus to"", ""material transfer""]]
- [[""provided LB agars to"", ""material transfer""]]
- [[""provided competent cells to"", ""material transfer""]]
- [[""taught lab techniques to"", ""advice""]]
- [[""met with"", ""meetup""]]
- [[""wants to collaborate with"", ""work""]]
- [[""suggested teaching modeling to"", ""advice""]]
- [[""organized mini Jamboree"", ""other""]]
- [[""presented to"", ""work""]]
- [[""got inspirations from"", ""other""]]",2018.0
"Matching: 
[[""attended"", ""meetup""], 
[""had a conversation with"", ""advice""], 
[""co-hosted event with"", ""work""], 
[""distributed book with"", ""material transfer""], 
[""created guide with"", ""work""], 
[""collaborated on memes with"", ""work""], 
[""created Facebook group with"", ""work""], 
[""participated in iGEM competition"", ""work""], 
[""participated in conference"", ""work""], 
[""won award from"", ""other""]]",2018.0
"Matching: 
- ""benefited from lecture by"": [[""benefited from lecture by"", ""work""]]
- ""participated in safety poetry contest"": [[""participated in safety poetry contest"", ""other""]]
- ""translated booklet for"": [[""translated booklet for"", ""work""]]
- ""exchanged postcards with"": [[""exchanged postcards with"", ""other""]]
- ""organized meetup"": [[""organized meetup"", ""meetup""]]
- ""participated in survey"": [[""participated in survey"", ""other""]]
- ""received gift from"": [[""received gift from"", ""other""]]
- ""guided by"": [[""guided by"", ""advice""]]
- ""received suggestions from"": [[""received suggestions from"", ""advice""]]
- ""assisted materials to"": [[""assisted materials to"", ""material transfer""]]",2018.0
"Matching: 
- ""exchanged data with"": [[""exchanged data with"", ""material transfer""]]
- ""presented project with"": [[""presented project with"", ""meetup""]]
- ""can work with"": [[""can work with"", ""work""]]
- ""can help improve function of"": [[""can help improve function of"", ""advice""]]
- ""can help characterize"": [[""can help characterize"", ""advice""]]
- ""can help debug"": [[""can help debug"", ""advice""]]
- ""can help model or simulate"": [[""can help model or simulate"", ""advice""]]
- ""can help test"": [[""can help test"", ""advice""]]
- ""can help build and test"": [[""can help build and test"", ""advice""]]
- ""can mentor"": [[""can mentor"", ""advice""]]",2018.0
"Matching: 

1. ""provided strain to"" - [[provided strain to, material transfer]]
2. ""conducted survey with"" - [[conducted survey with, work]]
3. ""requested interlab study with"" - [[requested interlab study with, work]]
4. ""debated with"" - [[debated with, work]]
5. ""provided venue for debate"" - [[provided venue for debate, work]]
6. ""won robot from"" - [[won robot from, material transfer]]
7. ""skyped with"" - [[skyped with, work]]
8. ""translated for"" - [[translated for, work]]
9. ""attended panel discussion organized by"" - [[attended panel discussion organized by, meetup]]
10. ""consulted"" - [[consulted, advice]]",2018.0
